uniprot_id,protein,gene,description,gene_symbol,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
Q86TX2,ACOT1_HUMAN,ACOT1,Acyl-coenzyme A thioesterase 1,,NA,17.06160372,17.20011809,17.07368432,17.24586724,17.51718924,16.36950996,NA,17.17399382,16.31299633,17.13232701,17.73612513,16.52555583,16.64630508,16.98532963,17.10012147,NA,17.304732,17.02825161,17.83042783,NA,17.33492504,16.36768415,17.43151285,15.63505965,17.17827089,17.84395985,17.11947478,16.73849757,16.89864551,NA,17.37766523,16.15486022,17.6735869,NA,NA,NA,NA,NA,16.56767369,NA,16.92824918,16.5351231,16.99584348,18.0468944,17.93920852,16.06219646,17.29767479,15.97587262,NA,NA,NA,17.95882757,16.32036639,16.08289221,16.04072364,15.94785895,16.79175756,17.45944278,15.75171806,17.13164929,16.17922065,0.231835602,-0.499307082,0.962978286,16.91690571,0.637527936,-5.768149834,0.526807324,0.768529802,0.861924009,0
Q86U28,ISCA2_HUMAN,ISCA2,"Iron-sulfur cluster assembly 2 homolog, mitochondrial",,NA,20.37132638,20.52225357,20.54652528,20.49851046,21.02739936,NA,20.15298472,19.95103341,19.94145049,20.78867124,NA,20.58014574,20.40320098,20.57469339,20.03031183,20.0766486,20.56556271,21.35942824,20.97879906,20.44327527,20.33040126,20.43253197,20.87564321,20.64463603,20.09452482,20.71081151,20.04191234,19.72000401,20.18728268,20.37579756,19.77450114,20.13517768,19.58936394,NA,NA,NA,20.24766249,19.98158504,20.26445677,20.73839978,20.34169888,20.53832857,19.97742648,19.82757191,NA,19.8266977,NA,20.03384444,20.03807567,NA,NA,20.57965437,20.28404861,19.81079067,19.96705457,20.04025539,19.91067037,19.68972645,20.36868396,20.32389759,19.51261244,-0.29911892,-0.770307973,0.172070133,20.26976829,-1.273824097,-5.210317293,0.208384473,0.507294435,0.625546705,0
Q86UE4,LYRIC_HUMAN,MTDH,Protein LYRIC,,18.97699858,19.28004899,19.22172731,19.39089746,19.09164714,19.31896701,19.57328986,18.9361402,19.32669694,19.11325898,18.69731812,19.4137555,19.23539298,19.37884192,18.16423797,18.79853911,19.17098521,18.59895952,18.86328277,19.37100013,19.70206349,19.34229457,18.96732578,19.35387544,19.25911321,19.28091616,19.02450749,19.11548208,19.71337774,19.59173882,18.92694752,18.63814354,19.42235621,19.88473765,NA,NA,NA,19.10151349,19.6687275,19.46594686,19.18653744,19.30237116,NA,19.22367474,NA,19.33141381,19.32111493,19.84305225,19.77926614,19.75340509,NA,NA,19.49652045,19.13042753,19.52172348,19.80990991,19.4905098,19.50592964,19.71834476,19.32819438,19.42648014,19.87373697,0.212387936,-0.174629927,0.599405798,19.29861211,1.099758116,-5.456447558,0.276223569,0.580151787,0.760905145,0
Q86UP2,KTN1_HUMAN,KTN1,Kinectin,,NA,17.28820141,16.93682113,16.89287135,16.56482229,17.27732476,16.85969104,16.86589405,17.02438759,17.15425248,16.55742006,17.128911,16.96827897,16.84082416,16.58624825,16.22418772,17.34084972,15.92259607,16.46621725,17.06530361,17.69082811,16.83698894,16.72966668,16.84676435,16.97416098,16.90728242,16.58225948,16.56902235,17.37037979,17.3266891,NA,16.46448861,17.51912757,17.24817859,NA,NA,NA,17.42883842,17.12804957,17.87535346,16.59606991,NA,NA,16.45046651,17.20430977,16.57552131,17.50602561,16.8692525,18.11749663,17.15713692,NA,NA,NA,17.04983595,16.36733433,17.64885078,17.81597662,17.18560729,17.42211649,17.42347025,NA,17.41127159,0.085028694,-0.433840443,0.603897832,17.02478282,0.328980964,-5.947485295,0.743515905,0.896708767,0.975115319,0
Q86UT6,NLRX1_HUMAN,NLRX1,NLR family member X1,,17.93180203,19.13500597,18.70894457,19.00156476,18.36719688,19.32616551,18.20862986,18.70791525,18.93541994,18.26618194,18.45519053,18.1444558,18.8041949,18.57348533,19.12916458,18.01105186,19.0671183,18.56369472,18.35521112,18.74325665,18.22165444,19.02592175,19.27824178,18.90714149,18.57763615,18.56792696,18.25649156,17.53865139,17.88258379,18.23885327,18.65909987,18.37811948,18.75946329,17.9665376,18.27872694,NA,NA,18.50399186,18.60494038,18.45277198,18.32182473,18.38208612,17.65733664,18.49213434,17.98022083,18.5019722,18.58669192,18.5842589,18.14402589,18.48594185,NA,NA,NA,18.54170294,18.59501432,18.02658535,18.15130507,18.47403104,18.08555104,18.12705104,17.94941856,18.1399929,-0.457544821,-0.897748125,-0.017341516,18.45195702,-2.081310765,-4.04993363,0.041904246,0.232401124,0.234218554,0
Q86V81,THOC4_HUMAN,ALYREF,THO complex subunit 4,,17.42640189,18.03117451,18.04832603,NA,16.02696209,17.39906778,NA,NA,17.04212713,17.76339524,17.87999757,17.8858643,16.76459976,NA,NA,17.24074551,17.56773604,17.12858579,17.02352568,NA,17.65785593,17.43935409,17.45218286,17.19440139,17.76623055,NA,NA,17.54282221,17.64297606,17.45550883,NA,NA,18.10324947,18.17095341,NA,NA,NA,NA,17.39511765,17.53490344,NA,17.68228414,17.58290305,17.78073864,17.62823119,17.75833783,17.29878699,17.82551133,17.7237642,17.68520511,NA,NA,NA,NA,18.52798751,18.2307851,17.00841214,17.67102396,17.48044675,17.33853542,17.43429972,17.77960419,0.274704773,-0.318972619,0.868382165,17.5586261,0.933126178,-5.472266448,0.355958984,0.651384187,0.752952236,0
Q86V88,MGDP1_HUMAN,MDP1,Magnesium-dependent phosphatase 1,,17.53912267,17.45298166,17.05334412,16.49252419,17.25285759,17.34329187,17.14966582,17.94797201,17.3712542,17.29991075,16.73468657,17.51256144,17.89378694,17.44364057,17.10450828,17.49849661,17.38525248,16.77289415,16.37157192,17.65865707,17.48272105,17.7194503,17.60268195,17.22257258,17.29357366,17.07967384,16.71195635,17.48072432,17.15363973,16.49707648,NA,NA,16.61519461,16.20014517,NA,NA,NA,17.08215641,NA,16.27224988,NA,NA,NA,16.97207165,16.98320994,16.72798652,16.06498731,NA,16.45485148,NA,NA,NA,17.46278187,16.96641238,16.69669804,16.28492246,NA,NA,NA,NA,17.13917304,16.55226586,-0.717965951,-1.207513166,-0.228418735,17.06662573,-2.953774922,-2.175919708,0.004974778,0.085541922,0.02220046,-1
Q86VD7,S2542_HUMAN,SLC25A42,Mitochondrial coenzyme A transporter SLC25A42,,NA,17.20065109,NA,NA,NA,17.6891172,NA,NA,17.27115947,NA,NA,NA,17.40273467,16.71154239,18.22244881,NA,NA,16.35857277,NA,16.76379616,16.30437611,NA,17.14169206,17.66242142,16.22103893,16.83406904,NA,15.18028568,17.1750596,17.02504716,NA,NA,17.70017427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.34144924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473378006,-2.083794846,1.137038835,17.01142423,-0.617435226,-5.204244617,0.544658557,0.784149594,0.750044554,0
Q86VF7,NRAP_HUMAN,NRAP,Nebulin-related-anchoring protein,,21.26658688,20.72003287,19.77370006,20.54212106,21.8398755,20.98354551,20.88867561,20.53044165,21.48819146,21.04570435,20.83357697,20.54341078,21.42263624,20.81552051,21.17868389,21.34827107,20.7528271,20.68967654,21.31570943,21.58892351,21.59448197,20.71093873,21.94061296,21.99630876,20.99456391,21.69394721,20.75103834,20.23336529,20.92378498,22.33485453,20.66459414,20.53272967,20.63079662,23.21827509,22.13333793,22.00451797,20.20569351,22.07832666,21.73402622,23.04703323,21.68373793,23.11149218,22.69965848,21.11057979,22.55802221,21.86934727,20.93360462,20.76501085,21.55866639,21.89806152,23.20018243,22.71728059,20.71391026,21.83307632,21.06997433,22.58686985,22.56308659,23.45705232,22.91002598,22.49648884,22.26393894,23.67332662,1.238395398,0.405685225,2.07110557,21.5591086,2.97279482,-2.10580464,0.004196822,0.080099305,0.001138245,1
Q86VN1,VPS36_HUMAN,VPS36,Vacuolar protein-sorting-associated protein 36,,NA,16.81402626,16.66842654,16.7991286,17.23450643,16.93647792,16.58851697,NA,16.88948706,16.56086554,17.17959715,16.68831316,17.16682418,16.50214108,16.8665061,17.0038008,NA,16.12281049,16.92636941,16.51774566,16.60275317,15.62833004,16.43644958,16.21756417,16.27114194,16.6396726,17.00733534,17.01354524,16.49281138,16.79142699,NA,NA,16.769226,NA,NA,NA,NA,16.82798955,NA,17.15775058,16.49898746,NA,NA,NA,NA,17.23231026,16.71598705,16.83525122,15.77644364,16.58053926,15.44987398,16.23495237,NA,16.89048626,NA,17.30074721,NA,16.59367924,NA,NA,16.40870853,17.06799183,-0.294010929,-0.833915788,0.245893931,16.6722674,-1.098173391,-5.314705217,0.278232849,0.581461837,0.686514949,0
Q86VP6,CAND1_HUMAN,CAND1,Cullin-associated NEDD8-dissociated protein 1,,20.92227887,20.85821759,20.78287802,20.69624278,20.5209774,20.90978129,20.99883411,21.0487936,21.00848223,20.82623465,21.33091082,21.16335512,20.96452215,21.04209327,21.05966905,21.29655163,20.66201277,20.83712585,20.79827745,20.71422547,21.16016317,20.82051187,20.86074114,20.72958167,21.07380915,20.949368,21.06121968,21.05698977,20.98408997,21.12878346,20.6862196,20.59501468,20.73966778,20.4543462,21.74376428,21.71377899,21.68111595,20.58246987,20.67634408,20.89165265,21.50129874,20.71869248,20.61670447,21.24775722,21.47172135,20.21942251,21.20633871,20.42782257,21.61168775,21.11547061,21.64353999,21.37214154,20.46139102,20.85044042,20.62145083,21.21104515,21.42885226,21.41257937,20.61068461,21.12597166,21.06028238,20.97862065,0.02904212,-0.364945366,0.423029606,20.98298407,0.147348378,-6.058221306,0.883334779,0.9551396,0.996403778,0
Q86VX2,COMD7_HUMAN,COMMD7,COMM domain-containing protein 7,,NA,15.38547005,15.8430251,16.11447962,NA,15.33162578,NA,NA,15.21343879,15.45495537,15.58640635,15.9517779,NA,15.40264998,14.78701243,15.76962606,15.89775837,15.50117101,15.35714971,16.18864515,15.60092792,15.40549053,15.34554733,15.70739246,16.04521007,15.9308629,NA,15.67934223,15.45711033,16.06734516,NA,NA,15.23158843,NA,NA,NA,NA,NA,15.55302016,NA,NA,NA,NA,NA,NA,NA,15.59275398,NA,15.75971964,NA,NA,NA,NA,NA,15.17159503,16.08223559,15.85994357,15.99368994,NA,15.73333353,NA,16.0465527,0.198578529,-0.442498066,0.839655124,15.64849568,0.629468888,-5.452432244,0.533243095,0.774594194,0.882618886,0
Q86WU2,LDHD_HUMAN,LDHD,"Probable D-lactate dehydrogenase, mitochondrial",,19.10520348,19.50260674,19.93918948,20.05827002,18.32495794,19.18659349,NA,NA,18.18043801,19.62659799,19.78094194,NA,18.62858726,20.10499163,17.94599518,19.69888784,19.34592076,20.22726137,19.77032697,18.6122367,18.18838745,19.25623795,18.51958149,18.06312274,19.78426408,19.72614285,NA,19.23094537,18.24399171,18.42901225,NA,NA,19.24126342,NA,19.54327288,18.56482693,NA,18.83511413,18.36794124,NA,NA,19.28146478,NA,19.68544407,NA,18.31385101,17.97745533,NA,18.72614834,19.68126239,18.89450917,18.90510338,18.66180265,19.11259274,NA,18.61563011,NA,19.23679839,NA,20.13361847,NA,NA,-0.35392954,-1.191814579,0.4839555,19.07406346,-0.851279906,-5.5823132,0.399217919,0.685169641,0.722530938,0
Q86X55,CARM1_HUMAN,CARM1,Histone-arginine methyltransferase CARM1,,17.37937372,16.08623451,17.96988104,NA,16.27410945,NA,18.57203846,NA,16.43649041,NA,18.55791154,16.12582621,NA,17.82682853,NA,17.66902415,NA,17.60904542,17.74998206,NA,NA,NA,17.50631327,NA,NA,17.86914955,17.93339908,17.92369848,17.53170658,17.62019633,18.67072557,17.8834045,17.45884033,18.47611932,18.4668288,18.3621595,18.09188132,17.39096742,18.32272858,18.25174768,17.73356714,17.51581287,18.37410405,17.79555882,18.45415767,18.50502589,17.86579231,18.62850157,18.03006296,18.20589262,17.82836046,NA,NA,17.94257173,18.41677743,18.29897428,18.46045444,18.57628108,18.41061516,18.22900726,17.37597786,17.84019463,1.265765039,0.49005992,2.041470157,17.88550629,3.280784222,-1.339043468,0.001931478,0.054974723,3.67E-04,1
Q86X76,NIT1_HUMAN,NIT1,Deaminated glutathione amidase,,19.40345582,19.00221709,19.31884583,19.62596366,19.81269371,19.48527918,19.10663605,NA,19.36709845,19.26998837,19.59050886,19.41661709,19.34218247,18.95716124,19.17372773,19.65992847,19.06037252,19.32118574,19.70642713,19.46878691,19.14361047,19.17879038,17.99602909,19.0671076,18.62680297,19.50368572,19.71425517,19.35673655,19.30713838,19.49673623,18.9519925,18.7032086,19.06781537,19.34582962,18.81019827,19.00890059,18.80426279,18.09843468,19.43814897,19.27255791,19.31783938,18.27782417,NA,19.21079415,19.83844254,19.85278719,19.81293802,18.9065678,19.04748457,19.21431623,18.85715538,18.13156243,18.95096295,18.33896634,19.1183026,19.23036029,18.62992539,18.89717499,19.09579538,19.60717733,19.86092301,19.1115593,-0.33804276,-0.817366227,0.141280707,19.17150296,-1.410684815,-5.102352275,0.163497016,0.456798135,0.542166516,0
Q86Y39,NDUAB_HUMAN,NDUFA11,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,,21.3441126,22.17572886,22.73038173,22.91574009,22.32169882,22.28017306,22.71335275,22.0343137,22.2780762,21.67231139,23.01484013,21.79936809,21.86779476,21.35071796,22.10067743,21.98267129,21.89638078,22.48190951,22.96136794,21.82690136,21.24527237,22.10812762,22.71046283,21.76400614,20.99770061,22.40572267,22.71402792,21.25967264,21.54128019,21.37288572,23.9224724,23.24992699,23.08991689,23.27201655,23.16396664,21.98858338,22.21256943,23.39777306,23.39941721,22.60364073,20.40920352,23.08130942,23.89250887,22.74871245,23.19912011,23.38116468,22.73435611,23.76226159,22.19509033,23.73148015,23.47290702,22.96833035,21.37618547,23.50463159,23.11521479,22.55940956,22.76888407,22.70540746,23.32147526,22.88878761,21.8273231,22.78623972,0.542923194,-0.194282559,1.280128947,22.49351554,1.472140145,-5.044144852,0.146037145,0.438733753,0.351858272,0
Q86YB7,ECHD2_HUMAN,ECHDC2,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial",,18.6788442,18.37361205,18.39248515,19.14824484,17.88886344,18.81179797,18.33130657,18.82563956,18.46295323,17.8559164,18.56537983,17.9020494,19.01426215,18.61077025,19.09091865,17.84731912,18.67846554,18.65458857,18.88069959,17.8349186,18.15288154,18.6769268,17.5063162,18.37831995,18.45739974,18.0339018,18.15576307,18.6935159,18.4654027,18.00346776,18.35807882,NA,19.07921372,18.21536744,17.69290211,18.29571059,NA,18.38799463,18.4284688,17.67039516,19.11455728,18.32266441,17.90922505,17.94161513,18.33450434,18.41057986,18.29754322,NA,17.88322438,18.1923607,NA,17.77132798,18.49311162,18.46750172,18.24581793,17.93049609,17.77018916,18.35235989,NA,17.36560008,17.77838534,17.45852743,-0.458164286,-0.932831798,0.016503226,18.2901869,-1.932806199,-4.31734023,0.058229226,0.282465166,0.2717889,0
Q8IUZ5,AT2L2_HUMAN,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,,NA,NA,16.36573787,16.67039967,16.92479331,16.53807723,NA,NA,NA,NA,16.47700445,16.44146364,15.51133375,16.76152993,16.50354955,16.5751316,15.84837295,15.91979873,16.85385991,15.68949409,17.1661464,15.98013365,16.3398098,NA,16.8221482,15.89577419,16.85376474,16.05481474,15.64611235,16.53489386,NA,NA,16.00023567,NA,NA,NA,NA,NA,16.57859843,16.3476091,16.3297958,16.51738252,16.41074372,NA,NA,16.35763965,16.12571616,NA,16.64125954,16.48824994,NA,16.72913846,NA,16.2644367,NA,17.11593824,16.47574394,17.51335851,NA,16.9385369,NA,16.80296491,-0.31704209,-0.940995714,0.306911535,16.45028732,-1.026903955,-5.336042908,0.310627982,0.608664411,0.690269828,0
Q8IVN3,MSTN1_HUMAN,MUSTN1,Musculoskeletal embryonic nuclear protein 1,,22.42991152,19.8948038,22.07337174,20.46677223,23.08905517,21.33860559,20.7968397,21.49001819,21.6917307,20.21043752,22.88813771,22.19984291,21.0846663,23.62856067,21.22354732,23.52690242,22.94864487,21.63765173,21.29065599,22.8570697,23.04096739,21.91183759,22.1605635,22.1690519,22.61759103,21.92045735,23.02415548,22.2329177,21.21614641,23.53404615,21.04359803,20.53393834,20.95049884,23.38140842,24.07640406,23.73381725,23.67164029,22.92028438,22.62057106,24.49816093,24.42896926,24.50832842,23.25699198,22.06199491,23.32317015,22.93049238,21.13520327,22.2715015,21.27723272,22.13038105,23.5608721,23.66089295,23.37811865,21.2276873,22.27054817,24.15720426,23.90523419,23.78027658,23.69678852,23.59571295,23.41658307,24.00950093,2.134670597,0.987090766,3.282250429,22.51627366,3.718325779,-0.093698463,4.33E-04,0.025586849,6.61E-08,1
Q8IW45,NNRD_HUMAN,NAXD,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,,22.56292587,22.58673169,22.66378297,22.67399866,22.58377471,22.59425022,22.57120429,22.51203375,22.61639654,22.58257618,22.58775792,22.75532266,22.81657009,21.35772108,22.77785339,22.8367118,22.49463991,22.59023405,22.56658517,22.41130205,22.02197195,22.38586053,22.38311588,22.49107305,22.65826042,22.46936479,22.66204996,21.46018087,22.35295532,22.14860406,22.52026971,21.97104188,21.76052193,21.92219775,21.27438536,21.8733858,21.80801241,21.32396728,21.56400619,22.10214252,21.77170244,22.00047481,21.65102408,22.1030152,22.41640022,22.28247905,22.30705854,22.06360104,21.99566889,21.45460239,21.62530434,21.05530425,22.13458167,21.17542148,22.07378108,22.21405317,20.93696185,21.93583803,21.55493009,21.87127858,21.62041297,21.41571256,-0.806961851,-1.224884261,-0.38903944,22.12831205,-3.859729064,0.320167718,2.73E-04,0.021487158,0.001330939,-1
Q8IWA4,MFN1_HUMAN,MFN1,Mitofusin-1,,NA,21.17186298,20.97560438,21.16339889,NA,21.9429488,NA,NA,20.85311042,21.63258395,21.68000996,20.68633396,21.02194649,21.90044725,21.0821848,20.51492258,20.79405082,21.05525152,NA,NA,NA,20.78816957,NA,20.72634558,21.13334825,22.07496622,NA,21.32582737,21.85811869,21.28413014,NA,NA,21.53524938,NA,NA,NA,NA,21.88566622,NA,21.1948242,NA,21.02735966,NA,20.32577626,NA,21.13543469,NA,NA,20.51335542,21.16222629,NA,NA,NA,21.30167779,21.11467117,20.31085048,NA,20.87843537,NA,NA,NA,20.6369121,-0.142835927,-0.774353837,0.488681984,21.1378824,-0.459625046,-5.747729485,0.648706543,0.848493715,0.940056034,0
Q8IWA5,CTL2_HUMAN,SLC44A2,Choline transporter-like protein 2,,20.15881574,20.15806233,19.49129756,NA,20.02131602,18.74292128,20.08172015,19.80796174,19.98090845,19.95350153,19.70339649,20.13155768,19.9734736,20.11675503,20.04111589,20.06550559,19.66177541,19.95114331,NA,19.69705107,19.21325697,19.81175966,19.48031296,19.7125772,20.01610779,20.23724427,20.05029343,20.93475761,19.82524143,19.27014846,20.80089284,NA,20.11161241,19.6799822,19.08068717,19.79165707,NA,19.67438142,19.29782637,19.8898421,20.09776271,19.97211265,NA,20.26929404,NA,20.31765263,20.15826236,19.82268305,20.1883362,19.98182715,19.1854,19.58815802,19.50672266,19.97601031,20.03864155,19.56418936,20.31850296,19.81350398,19.00812093,NA,19.6479622,20.02813999,-0.026948418,-0.504348819,0.450451983,19.85636624,-0.113122458,-6.010098748,0.910344987,0.965079377,0.997471892,0
Q8IWL3,HSC20_HUMAN,HSCB,Iron-sulfur cluster co-chaperone protein HscB,,NA,14.98634459,NA,15.49108583,14.55780163,14.90732981,NA,NA,NA,14.55370206,15.17007952,14.76142048,14.59777711,15.17568621,15.38657513,NA,NA,15.21097276,15.19905351,14.76828485,NA,15.58106213,15.19224674,14.38098839,15.06532927,NA,NA,15.48377986,NA,14.70520128,NA,NA,14.9081275,NA,NA,NA,NA,14.83091361,NA,NA,NA,NA,NA,14.75451113,NA,NA,14.67374405,NA,NA,14.80898449,NA,NA,NA,NA,NA,14.70254926,NA,14.97728359,NA,NA,NA,NA,-0.019541477,-0.605500139,0.566417185,14.95503211,-0.068544493,-5.694806461,0.945875618,0.979659287,0.998913221,0
Q8IWW8,HOT_HUMAN,ADHFE1,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",,20.20711338,22.01165505,21.28850813,22.03845158,20.68002735,21.9348866,21.07138389,20.80142143,22.15052972,21.16815289,21.83269966,20.22855241,20.91173417,21.95466622,21.46428904,19.69576852,22.29604933,20.79360267,22.03896991,20.88993283,21.23671718,21.88340483,21.15263429,22.2201377,21.74775094,21.3495267,20.9126204,21.15471508,20.66852194,20.66889643,20.76669989,NA,21.77395299,20.97395291,22.06238625,21.59087752,21.17312782,20.44779659,20.86085105,20.28587235,22.25372222,21.31755538,20.81305436,19.87872534,20.45786314,20.36405658,21.23475575,20.66192357,20.77392799,21.80311101,21.35481902,20.9510132,NA,20.41235951,20.73331947,20.89906156,21.66978153,21.32665704,20.61395135,NA,20.50138226,20.10948067,-0.388604083,-1.071136268,0.293928102,21.12744676,-1.139258898,-5.445252589,0.259195613,0.564615322,0.591743246,0
Q8IWX7,UN45B_HUMAN,UNC45B,Protein unc-45 homolog B,,22.16548218,22.50990538,22.37434636,22.40827219,22.42438468,22.36422685,22.74782514,22.72791349,22.19296354,22.12736983,22.09320148,22.33602054,22.04590102,22.79985183,22.35235809,22.57316615,22.67867628,22.47249494,22.41745901,22.83797811,22.7960584,22.9749834,22.56602991,22.14930903,22.48323526,22.46107251,22.39834149,22.55160476,22.52055193,22.91501114,22.1267875,22.84477585,22.64571533,22.10180831,22.89707635,22.082026,22.92909634,22.51443541,22.68010372,22.22407133,22.5056953,22.34966645,23.01364074,22.12507836,22.77859724,21.90262968,22.07396592,23.03788688,23.51473181,22.16741194,23.05368634,23.13301195,22.78372954,22.60134223,22.63341626,22.50692607,23.14436891,22.33506858,22.85640311,22.55518627,22.91556269,22.42993534,0.312970382,-0.032183481,0.658124245,22.54725537,1.812549928,-4.529710605,0.074739442,0.315516807,0.444073101,0
Q8IXL7,MSRB3_HUMAN,MSRB3,Methionine-R-sulfoxide reductase B3,,NA,17.64940949,16.05973585,NA,NA,16.76468177,NA,NA,NA,17.24113184,17.20197358,16.79901059,17.27700937,17.27897162,17.32906656,17.47548532,16.4358795,17.06629109,NA,17.37984497,16.84678585,17.22414531,NA,16.74190322,17.48580726,16.70847662,17.16988234,17.77751971,17.01805601,16.58655807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.50586585,NA,NA,NA,NA,NA,17.00723238,NA,NA,16.42191848,NA,NA,NA,NA,NA,15.55961036,16.26004618,NA,NA,NA,NA,NA,0.423762262,-0.659202657,1.506727182,16.97304812,0.802806549,-5.16117283,0.429084004,0.710845104,0.698691249,0
