ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ONTOLOGY,module
GO:0070588,calcium ion transmembrane transport,16/246,61/2075,0.26229508196721313,2.212448353991737,3.5242240412465735,0.0013489255629879258,0.041920455957470924,0.03849079906048138,ATP2A1/ATP2A2/PRKACA/RYR1/ATP2B4/CASQ1/CACNA2D1/FKBP1A/PPP3R1/CACNB1/CACNG1/CACNA1S/CUL5/ATP2A3/STAC3/TMEM38A,16,BP,brown
GO:0038127,ERBB signaling pathway,9/246,25/2075,0.36,3.0365853658536586,3.756304317211925,0.0014675404618734538,0.0449156323179451,0.04124092972601316,CPNE3/MAPK1/DUSP3/MAP2K1/CUL5/TSG101/RTN4/STUB1/SNX5,9,BP,brown
GO:0009057,macromolecule catabolic process,47/246,264/2075,0.17803030303030304,1.501678369056418,3.199139594971072,0.00152433452453528,0.04595754835166068,0.04219760302012825,PSMD12/PSMD9/PSMA7/XPO1/PSMD3/BAG2/CAPN1/PFKM/PRKACA/PSMB1/UBA1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMB6/PSMB5/RDX/AGL/PHKA1/PSMB3/USP14/EIF3E/PSMA6/SUMO2/PPP1CA/UBE2L3/PSMD2/SQSTM1/PIN1/PSMD6/NEDD8/RAB12/CUL5/PSMB7/PSMD1/PARK7/TSG101/CHMP4B/PCYOX1/STUB1/COPS3/CHMP2B/PLAA/SH3GLB1/SNX5,47,BP,brown
GO:0072522,purine-containing compound biosynthetic process,22/79,122/2075,0.18032786885245902,4.7364598464411705,8.461098801421537,1.5782355170447053e-10,1.996467929061552e-7,1.915479527528995e-7,PDHX/SDHD/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,22,BP,pink
GO:0072521,purine-containing compound metabolic process,29/79,228/2075,0.12719298245614036,3.340828336664446,7.4514569224135725,6.654824762976763e-10,4.209176662582803e-7,4.0384278693222153e-7,NUDT19/PDHX/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,29,BP,pink
GO:1901293,nucleoside phosphate biosynthetic process,22/79,134/2075,0.16417910447761194,4.312299263177782,7.8850935943164435,1.0741108821384264e-9,4.5291675530170317e-7,4.3454380600196693e-7,PDHX/SDHD/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,22,BP,pink
GO:0009199,ribonucleoside triphosphate metabolic process,21/79,127/2075,0.16535433070866143,4.3431675470945885,7.7339824059546505,2.4718513720123236e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0009205,purine ribonucleoside triphosphate metabolic process,21/79,127/2075,0.16535433070866143,4.3431675470945885,7.7339824059546505,2.4718513720123236e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0009060,aerobic respiration,21/79,128/2075,0.1640625,4.309236550632911,7.687541526167657,2.873781515763545e-9,5.181350442906993e-7,4.971164602181621e-7,NDUFA4/SDHD/ATP5PD/ATP5MG/MFN2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/OGDH,21,BP,pink
GO:0006753,nucleoside phosphate metabolic process,29/79,245/2075,0.11836734693877551,3.109015758202015,6.991574266907483,3.917067329352504e-9,5.181350442906993e-7,4.971164602181621e-7,NUDT19/PDHX/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,29,BP,pink
GO:0009201,ribonucleoside triphosphate biosynthetic process,16/79,73/2075,0.2191780821917808,5.756892665163863,8.229821178689745,3.968958575101162e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,16/79,73/2075,0.2191780821917808,5.756892665163863,8.229821178689745,3.968958575101162e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0009144,purine nucleoside triphosphate metabolic process,21/79,131/2075,0.16030534351145037,4.210551744129868,7.5510065070007,4.4750779261777315e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0045333,cellular respiration,22/79,144/2075,0.1527777777777778,4.012834036568214,7.454233134107352,4.508611114852774e-9,5.181350442906993e-7,4.971164602181621e-7,NDUFA4/SDHD/ATP5PD/ATP5MG/MFN2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/OGDH/COQ10B,22,BP,pink
GO:0009145,purine nucleoside triphosphate biosynthetic process,16/79,74/2075,0.21621621621621623,5.6790968183373245,8.152522391619817,4.915115044654855e-9,5.181350442906993e-7,4.971164602181621e-7,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0046034,ATP metabolic process,20/79,120/2075,0.16666666666666666,4.377637130801688,7.581722515867395,5.623679742609883e-9,5.392781347655549e-7,5.174018634363925e-7,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,20,BP,pink
GO:0009141,nucleoside triphosphate metabolic process,21/79,133/2075,0.15789473684210525,4.147235176548967,7.462220152862132,5.968295562622741e-9,5.392781347655549e-7,5.174018634363925e-7,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0140053,mitochondrial gene expression,13/79,47/2075,0.2765957446808511,7.265014812819823,8.641212973503482,6.47791271019503e-9,5.463039718931142e-7,5.241426915687628e-7,LRPPRC/MRPS25/MRPS5/MRPS15/C1QBP/MRPL54/MRPL21/MRPL50/PTCD3/HSD17B10/MRPL13/MRPS18A/MRPS18B,13,BP,pink
GO:0009142,nucleoside triphosphate biosynthetic process,16/79,76/2075,0.21052631578947367,5.52964690206529,8.002071014411895,7.45587966091847e-9,5.762459305805237e-7,5.52870029506423e-7,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0055086,nucleobase-containing small molecule metabolic process,29/79,252/2075,0.11507936507936507,3.02265420936307,6.813436800644426,7.74401645839439e-9,5.762459305805237e-7,5.52870029506423e-7,NUDT19/PDHX/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,29,BP,pink
GO:1902600,proton transmembrane transport,17/79,89/2075,0.19101123595505617,5.0170672735030575,7.704636243371024,1.1431192294805923e-8,8.033587918294162e-7,7.707698664275573e-7,NDUFA4/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/SLC25A3,17,BP,pink
GO:0032543,mitochondrial translation,12/79,42/2075,0.2857142857142857,7.504520795660035,8.470497441015565,1.757620935595816e-8,1.0979433692033436e-6,1.0534043725329353e-6,LRPPRC/MRPS25/MRPS5/MRPS15/C1QBP/MRPL54/MRPL21/MRPL50/PTCD3/MRPL13/MRPS18A/MRPS18B,12,BP,pink
GO:0042776,proton motive force-driven mitochondrial ATP synthesis,14/79,60/2075,0.23333333333333334,6.128691983122363,8.018301278112867,1.795570708523177e-8,1.0979433692033436e-6,1.0534043725329353e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME,14,BP,pink
GO:0006754,ATP biosynthetic process,15/79,70/2075,0.21428571428571427,5.628390596745026,7.835369600665122,1.8226727868197797e-8,1.0979433692033436e-6,1.0534043725329353e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,15,BP,pink
GO:0015986,proton motive force-driven ATP synthesis,14/79,61/2075,0.22950819672131148,6.028221622743308,7.928430962589761,2.260851297967914e-8,1.2999894963315506e-6,1.2472543284961746e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME,14,BP,pink
GO:0090407,organophosphate biosynthetic process,23/79,175/2075,0.13142857142857142,3.4520795660036168,6.742398779135583,3.759665935009302e-8,2.067816264255116e-6,1.983933557467151e-6,PDHX/PDXK/SDHD/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,23,BP,pink
GO:0009150,purine ribonucleotide metabolic process,21/79,152/2075,0.13815789473684212,3.6288307794803467,6.696261975633477,7.107785816395716e-8,3.746395440725242e-6,3.594419757150992e-6,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0009259,ribonucleotide metabolic process,21/79,153/2075,0.13725490196078433,3.6051129312484487,6.65937132276952,8.00444742225801e-8,4.050250395662553e-6,3.885948580153047e-6,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0019637,organophosphate metabolic process,30/79,297/2075,0.10101010101010101,2.6531134126070834,6.121426638412938,8.971875236491143e-8,4.365162374677422e-6,4.188085889746675e-6,NUDT19/PDHX/PDXK/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,30,BP,pink
GO:0009152,purine ribonucleotide biosynthetic process,16/79,90/2075,0.17777777777777778,4.669479606188467,7.079182862406774,9.722991326547478e-8,4.55540149188243e-6,4.3706077970796265e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0009260,ribonucleotide biosynthetic process,16/79,91/2075,0.17582417582417584,4.618166643483099,7.020629925573093,1.1448783801232655e-7,5.17239696734261e-6,4.962574331887689e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0019693,ribose phosphate metabolic process,21/79,157/2075,0.1337579617834395,3.513262920261227,6.514800212225202,1.27422693321684e-7,5.558265760411388e-6,5.332790032664306e-6,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0015980,energy derivation by oxidation of organic compounds,22/79,175/2075,0.12571428571428572,3.3019891500904164,6.329700328790263,1.8579633737432182e-7,7.834412225950569e-6,7.516602701494494e-6,NDUFA4/SDHD/ATP5PD/ATP5MG/MFN2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/OGDH/COQ10B,22,BP,pink
GO:0046390,ribose phosphate biosynthetic process,16/79,95/2075,0.16842105263157894,4.4237175216522315,6.79461394559608,2.1514429529130738e-7,8.779275275596898e-6,8.423136586447451e-6,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0006164,purine nucleotide biosynthetic process,16/79,97/2075,0.16494845360824742,4.332506851102701,6.686231782687908,2.9114489120642236e-7,1.1509321480503884e-5,1.10424361697699e-5,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0006119,oxidative phosphorylation,16/79,103/2075,0.1553398058252427,4.08012781123264,6.377809577550959,6.882608149190161e-7,2.532884172951262e-5,2.430135595101148e-5,NDUFA4/SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/DLD/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME,16,BP,pink
GO:0009165,nucleotide biosynthetic process,16/79,103/2075,0.1553398058252427,4.08012781123264,6.377809577550959,6.882608149190161e-7,2.532884172951262e-5,2.430135595101148e-5,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0006812,monoatomic cation transport,23/79,204/2075,0.11274509803921569,2.961342764954083,5.867719449039091,7.007979925161594e-7,2.532884172951262e-5,2.430135595101148e-5,NDUFA4/PGRMC2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/DNM2/ATP5MF/ATP5F1E/ATP5ME/ROMO1/TMSB4X/SLC25A3/ANK2,23,BP,pink
GO:0006163,purine nucleotide metabolic process,22/79,189/2075,0.1164021164021164,3.0573973611948295,5.900867861403883,7.508934066618962e-7,2.6385559984091628e-5,2.531520754038498e-5,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,22,BP,pink
GO:0098655,monoatomic cation transmembrane transport,20/79,168/2075,0.11904761904761904,3.1268836648583482,5.719534490752658,1.915655021049493e-6,6.54946919358813e-5,6.283784464495207e-5,NDUFA4/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/ROMO1/TMSB4X/SLC25A3/ANK2,20,BP,pink
GO:0009117,nucleotide metabolic process,22/79,201/2075,0.10945273631840796,2.8748661754518547,5.563155029132666,2.224504753733948e-6,7.405259245982748e-5,7.104858673283219e-5,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,22,BP,pink
GO:0006811,monoatomic ion transport,23/79,222/2075,0.1036036036036036,2.721233892119968,5.397794168260975,3.255952633727016e-6,1.0560974568370963e-4,1.0132559748143723e-4,NDUFA4/PGRMC2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/DNM2/ATP5MF/ATP5F1E/ATP5ME/ROMO1/TMSB4X/SLC25A3/ANK2,23,BP,pink
GO:0006085,acetyl-CoA biosynthetic process,6/79,13/2075,0.46153846153846156,12.122687439143135,8.001561214400372,3.496067493583354e-6,1.0882650893807225e-4,1.0441187002754092e-4,PDHX/MPC2/PDHA1/DLD/DLAT/PDHB,6,BP,pink
GO:0006091,generation of precursor metabolites and energy,23/79,223/2075,0.1031390134529148,2.7090310495544077,5.373033478193436,3.5271832936450293e-6,1.0882650893807225e-4,1.0441187002754092e-4,NDUFA4/SDHD/PFKFB2/ATP5PD/ATP5MG/MFN2/MT-ATP8/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/OGDH/COQ10B,23,BP,pink
GO:0055085,transmembrane transport,24/79,243/2075,0.09876543209876543,2.59415533677137,5.260277951209843,4.4437334372401884e-6,1.338410190025914e-4,1.2841164544205355e-4,NDUFA4/ATP5PD/ATP5MG/TOMM70/MPC2/AIFM1/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/ROMO1/TMSB4X/SLC25A3/ANK2/MPC1,24,BP,pink
GO:0034220,monoatomic ion transmembrane transport,20/79,185/2075,0.10810810810810811,2.8395484091686622,5.21439391637419,8.924967785650163e-6,2.62560098810406e-4,2.519091274627819e-4,NDUFA4/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/ROMO1/TMSB4X/SLC25A3/ANK2,20,BP,pink
GO:0006084,acetyl-CoA metabolic process,6/79,15/2075,0.4,10.50632911392405,7.349579944246529,9.590533853612616e-6,2.757278482913627e-4,2.645427161056303e-4,PDHX/MPC2/PDHA1/DLD/DLAT/PDHB,6,BP,pink
GO:1901137,carbohydrate derivative biosynthetic process,16/79,129/2075,0.12403100775193798,3.257776469433814,5.266741862176005,1.4882744081284977e-5,4.1837047250723326e-4,4.013989222391013e-4,SDHD/ATP5PD/ATP5MG/MT-ATP8/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X,16,BP,pink
GO:0098662,inorganic cation transmembrane transport,18/79,164/2075,0.10975609756097561,2.882834208088916,4.997367796404678,2.2665011542330084e-5,6.232878174140773e-4,5.980036226157114e-4,NDUFA4/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/SLC25A3/ANK2,18,BP,pink
GO:0006637,acyl-CoA metabolic process,8/79,35/2075,0.22857142857142856,6.003616636528029,5.938005827800356,3.160350861928605e-5,8.328841334041011e-4,7.990974876762459e-4,NUDT19/PDHX/MPC2/PDHA1/DLD/DLAT/PDHB/OGDH,8,BP,pink
GO:0035383,thioester metabolic process,8/79,35/2075,0.22857142857142856,6.003616636528029,5.938005827800356,3.160350861928605e-5,8.328841334041011e-4,7.990974876762459e-4,NUDT19/PDHX/MPC2/PDHA1/DLD/DLAT/PDHB/OGDH,8,BP,pink
GO:0006793,phosphorus metabolic process,32/79,431/2075,0.07424593967517401,1.9501306939998237,4.407666531401434,3.6477234884403285e-5,9.228740425754031e-4,8.854368804571997e-4,NUDT19/PDHX/PDXK/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/QARS1/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/AGK/FIS1,32,BP,pink
GO:0006796,phosphate-containing compound metabolic process,32/79,431/2075,0.07424593967517401,1.9501306939998237,4.407666531401434,3.6477234884403285e-5,9.228740425754031e-4,8.854368804571997e-4,NUDT19/PDHX/PDXK/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/QARS1/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/AGK/FIS1,32,BP,pink
GO:0098660,inorganic ion transmembrane transport,18/79,170/2075,0.10588235294117647,2.7810871183916603,4.820585460327805,3.742902844375363e-5,9.28386685908791e-4,8.907258987749831e-4,NDUFA4/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/SLC25A5/ATP5F1B/ATP5PF/ATP5PB/ATP5F1A/ATP5F1D/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/SLC25A3/ANK2,18,BP,pink
GO:0044281,small molecule metabolic process,34/79,476/2075,0.07142857142857142,1.8761301989150088,4.330973712933529,4.1622019562984014e-5,0.0010125356682148996,9.714613068040601e-4,NUDT19/PDHX/PDXK/SDHD/PFKFB2/ATP5PD/ATP5MG/MPC2/MT-ATP8/ATP1B1/ATP5F1B/PDHA1/DLD/DLAT/PDHB/ATP5PF/NME2/ME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/PTGR1/AGK/HSD17B10/PTGES2/FIS1,34,BP,pink
GO:1901135,carbohydrate derivative metabolic process,21/79,226/2075,0.09292035398230089,2.4406295508009412,4.5632654844095475,5.5197495022829314e-5,0.001317449645356209,0.0012640061918832613,SDHD/PFKFB2/ATP5PD/ATP5MG/MT-ATP8/ATP1B1/ATP5F1B/ATP5PF/NME2/ATP5PB/ATP5F1A/ATP5F1D/TSPO/ATP5F1C/ATP5PO/ATP5MF/ATP5F1E/ATP5ME/TMSB4X/OGDH/FIS1,21,BP,pink
GO:0006090,pyruvate metabolic process,9/79,52/2075,0.17307692307692307,4.546007789678676,5.150875690956351,1.0324816730026553e-4,0.002418683919163628,0.002320567970705773,PDHX/PFKFB2/MPC2/PDHA1/DLD/DLAT/PDHB/ME2/OGDH,9,BP,pink
GO:0035384,thioester biosynthetic process,6/79,22/2075,0.2727272727272727,7.163406214039125,5.780631841844957,1.1539531803695696e-4,0.0026066978092276886,0.0025009549191092367,PDHX/MPC2/PDHA1/DLD/DLAT/PDHB,6,BP,pink
GO:0071616,acyl-CoA biosynthetic process,6/79,22/2075,0.2727272727272727,7.163406214039125,5.780631841844957,1.1539531803695696e-4,0.0026066978092276886,0.0025009549191092367,PDHX/MPC2/PDHA1/DLD/DLAT/PDHB,6,BP,pink
GO:0006626,protein targeting to mitochondrion,8/79,46/2075,0.17391304347826086,4.567969179966979,4.867395539892218,2.491232720091865e-4,0.0055287884051161565,0.005304508451091266,TOMM70/MFN2/AIFM1/TSPO/ROMO1/MTX1/AGK/FIS1,8,BP,pink
GO:1990542,mitochondrial transmembrane transport,7/79,36/2075,0.19444444444444445,5.107243319268636,4.944594968133726,3.0367343509675123e-4,0.006623222334437764,0.006354545747124396,TOMM70/MPC2/AIFM1/SLC25A5/ROMO1/SLC25A3/MPC1,7,BP,pink
GO:0006839,mitochondrial transport,9/79,63/2075,0.14285714285714285,3.7522603978300175,4.412487223264578,4.7189824846017567e-4,0.010117818378002071,0.009707380561544738,TOMM70/MPC2/AIFM1/SLC25A5/ROMO1/SLC25A3/MTX1/AGK/MPC1,9,BP,pink
GO:0043604,amide biosynthetic process,7/79,39/2075,0.1794871794871795,4.714378448555664,4.657653972517568,5.101161964371544e-4,0.010754949808216672,0.010318666219158579,PDHX/MPC2/PDHA1/DLD/DLAT/PDHB/AGK,7,BP,pink
GO:0072655,establishment of protein localization to mitochondrion,8/79,53/2075,0.1509433962264151,3.964652495820397,4.34869357616621,6.812002849451639e-4,0.014126530499272661,0.013553475902360208,TOMM70/MFN2/AIFM1/TSPO/ROMO1/MTX1/AGK/FIS1,8,BP,pink
