uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,pi_score,sig_pi
Q12906,ILF3_HUMAN,ILF3,Interleukin enhancer-binding factor 3,20.23333792183065,20.236059225543706,20.10647291838125,20.105832262967144,19.32536638436052,19.600852808647115,NA,19.93778846284044,19.949083737244116,20.658147892725207,19.925452448878087,20.508955532976668,19.10949840179222,19.371393720240313,19.415434922611112,20.02199796967255,19.988812708594693,20.579315387783627,20.411333229195105,19.231415915263145,20.65576702347695,NA,20.208387050708456,19.17487612384182,19.88999171458231,18.967692818490665,20.189966450782386,20.334935673136467,19.471968053566627,19.862487600331978,20.37333036527717,19.210893984586487,19.875742992599335,20.390312271116738,20.12754556895953,20.03544601393788,20.39141211870636,19.884485811761618,NA,19.313697543946,NA,19.345466230153008,NA,NA,18.67820104143269,NA,19.28779630763113,19.790081402287424,19.89071557462951,19.948136707783227,21.887250593718303,20.610714969296485,NA,20.032542839994687,NA,19.656340688269523,NA,19.128419822681646,20.50618969918595,NA,NA,19.595220276521683,0.05858126831588706,-0.40150621258543023,0.5186687492172044,19.908651343698832,0.2557397904781902,-6.203286291527202,0.7992005015714125,0.8957652680569886,0.9869552242631726,0
Q12931,TRAP1_HUMAN,TRAP1,"Heat shock protein 75 kDa, mitochondrial",20.640168464780363,20.45420893482299,21.059428852651823,21.5950086004751,20.97249223985896,21.594508432191656,20.608297581466505,20.419129094255705,20.840758299310664,20.367354138253383,21.189024403582888,20.63437677504974,21.143664717612097,20.81954848539645,21.43190471738669,20.571173942247736,20.97131563895132,21.145868371843033,21.652744970999652,20.822733769708687,21.162201618877106,21.04500612734208,20.817189098922903,20.976767054374193,20.82786134193105,21.156350050545473,21.011315759454884,19.997036341028636,20.48683077299675,20.426591915892455,20.623571210120453,20.49655560993554,21.016260353772346,20.482333624244067,21.126060134869743,20.391316375115572,21.680103630821872,20.427215388548067,20.61428274082336,20.552171299725245,20.544464175678396,20.18265626799729,21.210057447211717,20.860769955280084,20.472385228545015,20.48347327513742,20.877127013102825,20.51309918647559,20.80245888403501,20.53535596322353,21.207553050331917,21.31168188537701,20.738080562456553,20.71466944092096,20.41129586235301,20.908718501535823,20.814299378283657,20.451098007073504,20.748210100228263,20.81484108548686,20.507078627851325,20.21012034603979,0.21191047217078918,-0.055439078416962384,0.47926002275854074,20.799519760077633,1.5844427261968916,-5.1309660181348065,0.11817915810593113,0.3078188662488231,0.6360067171658803,0
Q12955,ANK3_HUMAN,ANK3,Ankyrin-3,16.473150583708414,17.18645798584678,16.214985778302907,16.574238689383883,17.14133387511695,16.512217396425815,17.33569752890879,16.541631413579328,16.630645502470536,17.345430599783885,15.98576214732762,17.20742256229103,16.886507833527272,17.243536179595086,16.61762941203102,16.842880659117696,16.574948299108012,16.525369795130846,16.31626775532319,16.753683747807038,16.769978933097516,16.596470791911965,17.01540196270338,17.028678321176635,16.594679984902783,17.012845849069183,16.70090899870377,17.50722883532329,16.803413437143824,16.79039489304941,16.643190448170568,16.50495803153284,17.251517807430048,16.474922066251988,NA,NA,NA,16.67346634809827,16.897719370024824,16.880199761667136,16.60481588542747,16.673299587152243,NA,17.02131988541249,17.046383159131324,16.748772138229285,16.967539965458645,16.977379132403357,16.45725279276447,17.049252358696222,NA,16.79001303240748,16.410856972370034,16.607144168409164,16.631113267653717,16.805075164566603,17.120837502105037,16.873303559684544,16.41234357360969,16.932114997541586,16.599879736360084,17.255473704512912,0.02590091653982185,-0.23685369894543828,0.288655532025082,16.790174459104207,0.19739049305664041,-6.254306664442518,0.844223917221883,0.9210734993293471,0.9956236075992211,0
Q12988,HSPB3_HUMAN,HSPB3,Heat shock protein beta-3,20.905843570023432,20.753021707837036,21.318030057838243,20.580761818225017,21.715456836991667,20.905463137592093,21.70946390732241,21.061614332589254,21.13219205074772,21.22535647702602,20.544069799596095,21.064139895830316,21.622488686078295,21.529185406254147,21.17210647550783,21.22793402354593,20.96016591157898,21.45662490021005,20.94559630135076,21.480424549658505,22.64900387329206,21.52975212647149,21.130387092248007,20.993773197852892,21.253233174320975,21.272901978245592,20.657557268504213,21.12217660161157,21.125195568212824,21.394823569773777,20.58022025510841,21.18021188872801,21.268188522254896,21.43869096576519,22.36593558261548,22.46181627072176,21.92284043013679,21.319142394543924,21.612644150858145,21.25924942241283,20.972705646591525,21.027785188293077,21.35412347183548,20.36983471056658,21.266090665345228,20.94368402851634,21.40091952827172,21.291233789309494,21.60458601614317,21.67913930725689,22.64897096923965,22.78855644034954,21.134011049883433,21.382307182397085,21.268481127749737,21.26221996462517,21.919311181277564,21.5271077663435,21.091128201407283,21.537720056985883,21.23829908970171,22.289250189692833,-0.2022029971902981,-0.5467947450931969,0.1423887507126007,21.352341125020416,-1.172968366955388,-5.672439626345484,0.2452937931329031,0.4781533386876406,0.752649526958415,0
Q13011,ECH1_HUMAN,ECH1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",25.236373541006657,25.284627002969273,25.58177789242964,25.80840211704903,24.99281310614072,26.044829718916716,24.589007735164884,24.85724375165385,25.792352234377645,25.08283730458683,25.56053208887184,25.096350870420665,25.854309879311735,25.415390318505978,26.017090441131327,24.9747492821238,25.835837628354188,25.875614668566367,25.66553025793,25.33721892851274,25.6392325617503,24.92032988066978,25.369909465223092,25.78091849899264,25.489612095067223,25.52252182185649,25.403221462136404,24.79782203585817,25.003405752248725,25.22384716739745,25.538862371572232,24.975628248440945,25.49313050754535,24.241557129874845,24.80785877469553,24.559761586643127,25.100002147740707,24.64525405211994,25.327097443460925,24.522358575367747,25.440071617087064,24.63094063467363,25.008972959532667,24.908719691630992,24.917612924705622,25.26121531868012,25.95574278264129,25.45902635963839,25.1527654932311,25.25974018689139,25.59547660540771,25.031012876567463,24.919239408657727,24.958175285610835,24.88916346516867,25.106640652094175,24.93041153650885,24.765504590483133,24.934548797292624,24.79472468695386,25.21344942893432,25.127123315427568,0.44489319650811865,0.1770592843008547,0.7127271087153826,25.218153209104912,3.3204258304722223,-1.3564206637790903,0.0015090850261117133,0.019112064851654332,0.0555685320368351,0
Q13033,STRN3_HUMAN,STRN3,Striatin-3,NA,19.667538584499145,19.115166136660097,19.362596678573382,19.381327306039488,19.04261426868792,19.105107063717966,19.13756838129984,19.38695826737352,19.419775492113516,18.712139809313115,19.503669625471364,19.366483616733948,19.14714452493058,19.49492191300367,19.059169498482294,19.474251015667072,19.07486629113388,19.10678575105308,19.109807411442812,18.976778243129687,18.755140128634793,19.176262833959257,19.294508709257137,19.345729676718307,19.219255033685094,19.506249890233605,19.489651017346336,19.43312372600582,19.47381878995353,18.883071364732658,19.11696254930752,19.584417977482733,19.033056809845807,NA,NA,NA,19.341738740563436,19.75572937082698,19.705342023216915,19.246081953477095,19.42306088465287,NA,19.37625390140096,19.26752722463213,19.67605562784412,19.37249639964778,18.94086891735655,19.88366308324814,19.39528542479476,NA,18.81280433789365,18.795540422402553,19.11331400760201,19.538043866526976,19.62719530146312,19.706432032175343,19.568724172565865,19.620161514146545,19.548861581858667,19.09470129788534,19.756272265635157,-0.07480763409165192,-0.2902505509339859,0.14063528275068204,19.312894156041175,-0.6955736597854155,-6.023054365869299,0.4895713425355567,0.6880022521346859,0.9479727815486643,0
Q13057,COASY_HUMAN,COASY,Bifunctional coenzyme A synthase,19.337612514435005,18.658636179956662,19.0835524472415,NA,18.554463986303745,18.31306216826021,18.843525722588957,18.495648513599047,NA,18.354701214139347,19.34471496902668,18.87571510447423,19.17122539026139,18.22650400032419,18.885505948819574,18.65205618691355,18.2514112958749,19.139575131516946,18.35450382320602,18.499494842508454,17.990851924565625,18.531859039680068,18.79284443328386,18.801949271037003,19.098729288301204,18.63876472381025,18.57386440605633,19.37717917710468,19.11938806865301,18.94807290960034,19.041023400285216,18.878237420002787,18.75301686331109,18.98091235861046,19.228479003690847,19.317560168835183,NA,18.85234392007727,NA,NA,NA,18.849606490067693,NA,18.924922387029767,NA,NA,18.944826204911173,NA,18.94416067383769,18.913365715537086,NA,18.99432790564095,NA,18.60210236535096,18.827889924639543,18.47857580027249,NA,19.163668940126037,18.640032044065215,NA,18.77831697454018,18.11261899225375,-0.17509698357968873,-0.465669138305602,0.11547517114622458,18.794612504888082,-1.211581931937766,-5.463669512823534,0.23160070249340783,0.464739550069789,0.7740479554840529,0
Q13061,TRDN_HUMAN,TRDN,Triadin,22.99500583111792,22.755732646152584,21.982534835698633,21.495326941652905,20.94580835739856,22.38227849351604,21.97799537614781,23.27936429490279,22.681071915749364,22.048918323218203,21.038797809984334,23.46453253247142,22.543612296506236,22.20124896035888,21.976472787641768,21.770895993225597,23.255500145299948,21.949001564421863,21.85791125643196,22.57162139962583,22.7787171359026,22.69301934961771,21.81076235997727,22.497467660576454,22.21923308556241,21.855201858019537,22.556842324791173,22.39599748399419,22.854554360427436,22.45760111915294,22.563467189588867,23.650208991687364,22.561432980583263,23.420966549901088,NA,22.044199556677988,22.91217529390392,22.67710495178889,22.97982706362995,22.422253362009112,22.419175674681,21.823823479518648,22.628930753982104,22.855229066199364,22.97332255999435,22.56081189981382,21.746865214266226,23.26935970598693,22.267013488119584,23.0405387002417,23.885359956384608,22.992654449065117,23.80766238984508,22.591696721334635,22.27818957234564,21.933329940717503,22.966299061004,21.654012826002013,23.238749203200076,22.58497883963736,22.414379964887218,23.533362626382857,-0.46923093099767144,-0.9015416241500258,-0.036920237845317005,22.52443295955615,-2.170380019009893,-4.0961805956951025,0.033879295833106296,0.14623410344289758,0.20426771849717223,0
Q13085,ACACA_HUMAN,ACACA,Acetyl-CoA carboxylase 1,24.099911880600104,24.192628576682832,24.19066223317741,24.25037342814554,24.349814974701896,24.19130765910902,24.255599923638517,24.292863445168617,23.97495180797535,24.008868999122704,23.97961743313484,23.532838334290908,23.63626447662296,23.65784743746525,24.20037776137826,23.56339579133405,23.968541238001535,24.01025016016778,24.54674271697893,24.08829594681981,24.415319192850777,24.32591359452588,24.48700550199624,24.146398307344832,24.146033220029157,23.665363047511864,23.9445519237891,23.397830715259996,23.857225215058627,24.28558422213107,23.533286672485293,24.143059990923543,24.560096391489093,24.306248014135942,24.44130400585975,24.54283703527173,24.29823730588442,24.250681173427928,24.417893867816115,24.13147472598836,23.04482049732946,24.130183269048548,24.686800286971227,24.209743999509715,23.772345358268037,23.74354052708044,23.86001574173448,23.943293861092457,24.57193137666742,24.192485905801245,24.958799487226283,25.489908283017005,23.33278107838193,24.56020841708577,23.944816347020968,25.02512497134684,24.849441859918908,24.94131694599519,24.639045776626094,24.607978561823444,23.572580634046524,24.334888678924457,-0.0932447437666184,-0.39412852227790346,0.20763903474466666,24.17257339053569,-0.6194826819091866,-6.154154919640139,0.5378675653800642,0.7302420050462979,0.9438150376251851,0
Q13098,CSN1_HUMAN,GPS1,COP9 signalosome complex subunit 1,21.576834368941164,21.444600349066917,21.523075906939848,21.46565903836577,22.120425561347176,21.552965229488265,22.08866676606059,21.61708019035619,21.736301065746208,21.465385054120567,21.60463175675127,21.529913174626213,21.60389056582348,21.505573865341216,21.543711447792173,21.448234063847934,21.239523541157673,21.513881539761197,21.630758874987183,21.448214895800312,21.384311089302752,21.6026600969315,21.62028618550919,21.581864806494988,21.597864306223578,21.514673222689986,21.578207155297083,21.714332663225953,21.651601054841308,21.5246476540048,21.75043014008488,21.323082376536963,21.62202517810837,21.500055968991823,22.113240044913276,22.39764936951128,21.63840782998324,21.680685409471103,21.68924144427821,21.64099584110552,21.160000946047777,21.502049423646223,21.50930824822045,21.355353494555477,21.53130646780981,21.497380320443657,21.7086524540922,21.59866523673063,21.70686334957058,21.756156647777583,21.9771454813637,21.96210269191462,21.465719014670192,21.553309592888,21.573566839366045,21.773253874225656,21.71779510307975,21.63481327076001,21.861274429031948,21.294881791747528,21.584883490836138,21.799503962378992,8.447216427356352e-4,-0.15818518383251218,0.15987462711798345,21.617896374596516,0.01061789447852522,-6.34255505680508,0.9915623855746755,0.9962728957199234,0.9999928423506019,0
Q13126,MTAP_HUMAN,MTAP,S-methyl-5'-thioadenosine phosphorylase,19.02981439957721,18.573496769811065,18.536271828746138,18.130284337351284,18.017915469381972,17.62979278986488,18.786672706780205,18.325781375612703,18.73996066014404,18.415317513233052,18.48976276106114,18.492184253492766,18.189314751073244,18.139073419046696,18.55165531697751,18.80573892193559,18.02120696115086,17.99971252598199,18.07921416968831,18.381623351678925,17.70260420175922,17.688011249315014,18.12412400805832,18.639000427542097,18.32570153689186,17.928176217367287,18.68003348136351,18.412600771122225,18.445858975232113,18.33533120671235,18.557451930660257,18.644132969718346,18.20980680364263,18.66043012058475,18.04766234742596,18.86731147185836,16.70460392904776,18.136971834938425,18.295739379692023,NA,18.26766127397427,18.46973014013212,18.188546210968457,NA,18.542108715711695,NA,18.228296944396835,18.47845682229484,18.247895891328632,18.404809685752863,18.59489961102673,16.999576946462014,NA,18.20402038064839,18.285964825502028,16.34250609376778,NA,18.60946691706673,NA,NA,18.06689027678291,17.736841441477317,0.15375891380278972,-0.20735261368660002,0.5148704412921794,18.24378216950574,0.8533015285347273,-5.937996233652184,0.3971916746379178,0.6230045795422576,0.8676462550419719,0
Q13131,AAPK1_HUMAN,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,20.487355782210894,20.665513459956717,20.26026166958405,20.74258226943979,20.9337301736586,20.678257823687947,20.593186341247783,20.82789478634039,20.615195447793337,20.68437020374457,20.304682539548928,20.585634826532846,20.32843208943667,20.99104418363718,20.709395708372497,20.601193039400876,20.70314770289912,20.516480321794585,20.729207546001582,20.64625383413734,20.565735402938184,20.54204080167549,20.833972139315332,20.625174995576653,20.77623587404704,20.648778210813543,20.276197099178457,20.708720947976897,20.616836249039075,20.780541718564216,20.572278039763255,20.65789986566166,20.605583921277432,20.085081712927103,21.57357086267986,20.713151856871217,21.011062300034656,20.49833807528025,20.699081521823004,20.38724065151341,20.56014629086372,20.638848508468747,20.573423396585163,20.588664326803823,20.375468159561816,20.52241173350014,20.61499563701253,20.65216463906922,20.792632143990883,20.6352304674125,21.14240282306605,20.61852234451901,20.882363362719243,20.658556911231397,20.624867065378936,20.64647633731859,20.736934240151527,20.871992809435373,20.671614585357556,20.775495666035965,20.753939609133138,20.69212678327214,-0.008550789249603952,-0.17024328957520743,0.15314171107599953,20.65823580382694,-0.10571093402205924,-6.337105927268918,0.9161528629782005,0.9607148542317372,0.9992514701681372,0
Q13148,TADBP_HUMAN,TARDBP,TAR DNA-binding protein 43,19.96629761817827,20.459326196585728,20.31404024982914,20.27196888280264,19.808434711115343,20.12577634698024,20.461080646365904,20.45831237004347,20.219673202929744,20.522173026271357,20.250720211706696,20.125581059396396,20.43109285524781,20.07184646779919,20.177427636803248,20.060268787988814,20.320513007801633,20.209909387077182,19.775805532091972,20.396437198109357,20.345666966758895,20.28028788684222,20.498482112936873,20.34044364306611,20.635209341399953,20.554484839641596,20.15449556628405,20.0441286361068,20.22144216821791,20.19077051934096,19.613121691147708,19.61210170547711,20.1434602503192,20.30991479915348,20.287681619493352,20.299505539687026,20.082131664503073,20.21468265650018,19.45182809738794,20.114046838025235,19.907407391565165,NA,NA,20.245143700066677,19.421141821710876,20.245379008879056,20.262947039322363,NA,20.248347682644905,20.226741128256243,20.527577673390297,NA,20.16759761169774,20.38950002465558,20.10721020896066,20.218250432767626,19.94640168169292,19.775497487464865,19.862302467997367,20.0903883788287,NA,19.97902280644055,0.2525564136216083,0.0627540281144239,0.4423587991287927,20.16563909620624,2.664515114869306,-3.0243476174914057,0.010008454875256517,0.06553523857946604,0.31259344727954375,0
Q13153,PAK1_HUMAN,PAK1,Serine/threonine-protein kinase PAK 1,NA,NA,16.047172591138622,NA,15.805009341120709,NA,NA,NA,NA,NA,16.270508199921213,NA,15.709660180549228,16.32745459704657,16.344382951548777,15.688294325461502,16.03510768787411,15.453626045881787,NA,NA,NA,15.933231440487496,NA,15.614253549216574,NA,16.05933678275365,15.72725865788383,16.828727574635362,16.76298940890629,16.308464693433983,NA,NA,15.639929358138048,NA,NA,NA,NA,NA,NA,15.592666533229533,NA,NA,NA,NA,NA,NA,16.271816496503888,NA,16.858085775161435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.991989196681134,0.5297094029674767,-0.2704690455810608,1.3298878515160142,16.012855494646367,1.3765951776736303,-4.776660808872874,0.18312371743725658,0.40218760371733925,0.4068823771217306,0
Q13155,AIMP2_HUMAN,AIMP2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2,20.01437781554664,19.947095977929816,20.24337898501429,20.147912798340116,20.055770145303946,20.157745523956283,20.454001521923924,20.29033169327017,20.618411648221382,20.084147905572856,20.15543255618517,19.88464306202733,20.11512678349378,20.2250190673647,20.13800992594699,19.896160005695545,20.132909889828817,20.182362004533196,20.077594419801876,20.274640648113092,20.260583984241332,20.346940103862945,20.420642905292603,20.20212278810728,20.130065232219863,20.289815387823985,19.882513224193495,19.762973777326483,20.117719507163045,20.090973190004096,19.912738124625672,20.197204152212233,20.282752813955764,20.13882067950394,20.75489770786542,20.438193330516896,20.546550500588957,20.24933023870532,20.194007639153245,20.08756032652786,20.190791979575184,19.929197371758992,20.02539425683998,19.99525033137197,19.92207317366032,19.96326788958865,20.462005495535404,20.314327767705063,20.548848406412414,20.520899891639065,20.72865510816601,20.13243833941953,20.316340941944624,20.19653093331403,20.274149496727365,20.505973201638493,20.259435363236825,20.327586099485863,20.331974651650963,20.064690019758455,19.956347287063952,20.194624113740375,-0.014949992346245722,-0.16795521086263185,0.1380552261701404,20.20261742116442,-0.19531622022680817,-6.3238230187770545,0.8457838584444624,0.9220787941288854,0.9974991366587623,0
Q13162,PRDX4_HUMAN,PRDX4,Peroxiredoxin-4,19.872706069621287,19.37850819094315,20.357844093362495,19.87936611361216,19.59915550480936,19.283110884857003,20.148587622152384,19.77458182457707,19.44740165467778,20.036819384823,19.83640577874015,19.84951755842497,19.34300526536084,19.94363792729851,19.36655914636034,20.199006842825547,19.62696657914169,20.553975931352088,19.599500019622912,19.864370903759188,20.060755774632263,19.807702844215733,19.51008081831145,19.546797925285503,19.60730167562549,20.223968773643993,19.97232780601876,20.155987496457424,19.679601556471432,20.032388337374133,19.7152467989702,20.52757864314349,19.95695121822444,19.793871436398675,NA,NA,NA,19.39962061595029,20.084784093704005,20.11814094151086,19.982672199305465,19.90556411844688,NA,19.8746221055763,20.22379676019491,20.648692808015603,20.085066325710393,20.491216412031218,19.85640951044938,20.345243163369496,NA,18.11370918586914,20.47883463319921,19.537286810582874,19.75730317867913,20.01427209232402,20.23188461860576,20.509889696178178,19.53144401738357,20.39782728771783,20.56218938285492,20.785071852747,-0.23113169969927938,-0.5600958467088253,0.09783244731026647,19.920826845815814,-1.4069297014671975,-5.318513555405909,0.16487552693413446,0.37780976694026924,0.6592649410952204,0
Q13177,PAK2_HUMAN,PAK2,Serine/threonine-protein kinase PAK 2,20.12980990670923,19.563858420497848,19.874958034097624,19.69777109961305,18.68379585648266,19.637428338388183,19.652778790570434,19.43741646269281,19.81718441916425,19.532012808099054,20.12820609585635,19.6290071841163,20.00362374219584,20.14891232807641,20.079526820401192,20.03447603214215,19.47518967791304,19.391571230353073,19.762371026448555,20.099064439074052,20.047535795061147,19.52997570094885,19.8755967276951,19.72810506652857,19.63063199162316,19.965513952423965,19.85642520812126,20.144389832767335,19.412673103359353,19.971790206960147,19.78795620334077,19.386137141379923,19.94052382090693,19.622668141471213,19.314883718902543,19.51534580316664,19.47906895406243,19.960913546850666,19.936011178699896,19.46967627721626,19.80392539951898,20.050190242740538,19.420279738830715,19.43783134602555,20.104517749537575,19.830153419313273,20.122260841566227,19.51470924411754,20.200718440515583,20.02402897216914,19.372958935577813,19.654274743309244,19.24920956918083,19.959912254552503,19.81433951940181,20.15806128508505,20.029919389290956,20.290944574325003,20.04182133125909,20.07314697676726,19.69479021702961,19.76792666108708,0.0518010483472473,-0.17425702545385724,0.27785912214835184,19.773721063477087,0.45805972778930565,-6.239424750773039,0.648510404974594,0.8070129968371745,0.9778159131139263,0
Q13185,CBX3_HUMAN,CBX3,Chromobox protein homolog 3,15.734785606373352,NA,16.425817030277937,15.660764839735268,15.124759202163755,16.088240265769258,16.128683968292798,16.00573196687735,16.074727290385884,16.41079604827953,16.14349523608095,NA,16.023485812761745,15.387877936447886,NA,16.148788641320188,NA,16.00051421684056,15.447428260459947,16.081990603330105,16.222234602988273,16.016691214328116,15.619757237353824,16.48186179124734,16.386688308384187,15.199648635759488,15.583118295897888,16.65898213147195,15.88460162850498,16.0249344623789,NA,NA,NA,NA,NA,NA,NA,16.03459067753794,15.67082939954074,15.703257025569073,NA,15.07100467772327,NA,NA,NA,15.512122991529171,15.646480170043498,NA,16.037589660012777,NA,NA,NA,NA,NA,NA,15.440967592353209,15.353645670780924,NA,NA,NA,NA,15.7852452541675,0.32264987239041787,-0.08658250146229185,0.7318822462431276,15.867281620915824,1.5989707300491087,-4.788347303400515,0.11856296036399375,0.30805978030693704,0.5025852910935572,0
Q13200,PSMD2_HUMAN,PSMD2,26S proteasome non-ATPase regulatory subunit 2,21.582458399668745,21.740751443379576,21.64839586795692,21.625063320393625,21.437769374447083,21.565233886354267,21.820489538366896,21.655299221567844,21.597014951496924,21.857694569388013,21.442461022585466,21.91429538037211,21.296738134965157,21.632683071014934,21.493634803927055,21.521542881746548,21.632362570709045,21.657941496173542,21.812220113493627,21.613792331327645,21.729642979543677,21.631095366300464,21.492394571128624,21.61797959073969,21.69943624213126,21.607251901467937,21.519909626753368,21.944968456365945,21.814483416481465,21.998192293321143,21.5575388988735,21.86023935886463,21.719116898314645,22.013060482895465,21.90712670675329,21.57445921662013,21.224670088846395,21.677445645639537,21.883886367199516,22.133207138893805,21.78681883444141,21.77215118271328,21.85181551439099,21.787275346034445,21.801725136512417,21.953116013773595,21.868670103549615,21.920826612297233,22.004792813778327,21.868069849102607,21.204276117352173,21.18609157857641,22.13696425308906,21.70644929572847,21.90593365695756,21.91739414383272,22.04817878500847,21.95145684979458,22.055237824984783,21.87893992559852,21.89665966401917,22.121271615201294,-0.1493959039025512,-0.31269929621005765,0.013907488404955287,21.73835585069688,-1.8287193832622155,-4.739290795212657,0.07225068585971209,0.22910075051467926,0.6753294130366737,0
Q13203,MYBPH_HUMAN,MYBPH,Myosin-binding protein H,NA,17.443710217588077,19.62477229659643,NA,NA,17.574026359629954,NA,18.33855362132797,19.11552550493867,17.27250181189045,17.710101633521823,20.62201708540476,NA,18.68313463347811,20.10334675842286,17.359595838103726,21.872620167449476,18.63941026964857,NA,21.565504090840783,23.006317102714743,19.505414077494596,19.87819869710538,NA,20.037774023077272,19.00260552086969,19.4518856637538,NA,20.947680778131456,22.185898805262333,NA,20.02036365536356,19.378812032135055,22.18683705907971,21.806648485290044,19.480343516252507,19.46558201517311,21.308904637812084,22.785879627234227,21.864903524948364,22.150893418026275,20.76455255307844,20.654322397972553,18.84204540516876,21.609201715096876,20.512723406943753,19.50200295804435,22.498579962491764,19.269763078426777,22.46311175541237,24.367589479962184,21.459938004097353,22.323069730116963,22.454875233418004,20.06280830891659,21.244776156972105,22.57805265058989,21.152435338969937,23.506375034075408,22.40451652454687,22.69699176321056,23.11684899960095,-2.2748855275109108,-3.401734580848646,-1.1480364741731757,20.63913855444676,-4.049166074444858,0.7337538448278806,1.683536240154829e-4,0.004750449645157316,2.600687150489935e-9,-1
Q13228,SBP1_HUMAN,SELENBP1,Methanethiol oxidase,25.636755198982573,24.870383880478173,24.94696589066917,24.53419054111827,25.11566782201933,24.838054839242652,25.072533154158197,25.241252362810854,24.963665497953247,25.008084368708193,25.955405728691225,25.3998967565758,25.200669349945613,24.412455209801827,24.589010622269036,25.10609034908591,24.440758677724943,24.684295601211865,24.51988005400734,24.659164215640264,24.298110528688863,24.47958586742912,25.12121972708809,24.702463617033786,24.60955302443481,25.577357137590575,24.80186456366931,25.218101116054697,25.191132794507705,24.59189612956798,24.75441222891861,24.254418153770768,24.67874926151207,24.241266826271627,24.380411298275114,24.53295583480096,23.944817089330087,24.647782680183543,24.17880829499553,24.49687775586852,24.495651911663355,24.58295227716208,24.289867188382736,24.900273995830897,25.080267191070497,23.80667873703405,24.813269857784427,24.041927832811957,24.463980591447218,24.18785672880158,24.43943609737922,24.30062217253398,23.915786090253377,24.43254057354231,24.83415308041143,24.46533206233862,24.047460328788695,24.54718280282422,24.01475584733054,24.237786438934084,24.612392792600744,23.169232209303622,0.5954308556687096,0.3393284662552246,0.8515332450821945,24.638328562247022,4.647520245012936,2.7419111280326787,1.8021279802667607e-5,0.001229516347827161,0.0014967469367996903,1
Q13263,TIF1B_HUMAN,TRIM28,Transcription intermediary factor 1-beta,17.403371526442648,17.70047869498031,17.703494883438424,17.040924417870944,17.124520816465868,17.625180216229985,17.68433383388002,17.763670840158774,17.563618728185745,17.783534055232874,17.577668290737606,17.934604002604424,17.649684429390785,17.649339851149517,17.416349700520296,17.628905224970342,17.65252714916617,17.748240239884666,17.01756916317288,17.198849327635013,17.826856084085783,17.55183067577834,17.614081469877668,17.49603753383347,17.781949286753647,17.720362762087774,18.088914222959737,17.954802451629707,17.84149386497657,17.15250413700102,NA,NA,17.825311695833147,17.94173471586595,NA,NA,NA,17.087166703343303,17.54092037694439,17.16887822568283,17.485006695851297,NA,NA,17.653479113030116,17.587000604677183,16.84827548575439,17.728909698908165,NA,18.39899835378587,17.438862623042485,NA,17.802350530568052,17.113201979160557,17.008740069513216,17.529534073459,17.6398771191715,17.70695457130867,17.556030940397818,17.049327248645497,17.32998801497654,17.06602524938297,17.332545450698287,0.119429414446941,-0.13748429865102219,0.3763431275449042,17.54216636643589,0.9323861268965732,-5.774705097237426,0.35536346320387,0.5830179715446895,0.8837656397561793,0
