pathway,pval,padj,NES,size,leadingEdge,database,ES,log2err,contrast
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,0.9608216857263872,0.9960459823747436,-0.6389075016095429,31,SAR1A;SEC24C;TRAPPC3;VPS4A;CUL3;PREB;DNM2;PICALM;RAB1A;SNX3;CHMP6,GO:BP,-0.1800292876391796,0.01583283070880359,Reversal
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0.9628765379719983,0.9965920913098438,-0.639502681221764,34,ACAA2;ATP6V1G1;RTN4;TIGAR;NOL3;UBQLN1;EGLN1;SLC29A1;SDHD,GO:BP,-0.17598394951575486,0.015826444474540145,Reversal
GOBP_AEROBIC_RESPIRATION,1,1,-0.4052989755884275,130,FXN;IDH2;MDH1;ACO2;COQ9;SDHA;SDHB;MFN2;PPIF;CS;ACO1;ATP5F1D;SUCLA2;RHOA;PARK7;IDH1;ATP5PD;ATP5F1C;NIPSNAP2;SUCLG1;SDHD;ATP5IF1;DLD;ATP5PB;NDUFB11;ATP5PO;BCL2L13;NNT;CHCHD2;FH;NDUFS5;MTCH2;MDH2;ATP5F1A;NDUFB7;ATP5MG;ATP5MF,GO:BP,-0.0855370204278566,0.015582859559501372,Reversal
GOBP_CELLULAR_RESPIRATION,0.9924209614551754,1,-0.6948437037258606,143,FXN;SOD2;ETFA;ETFB;IDH2;MDH1;ACO2;COQ9;SDHA;CISD1;SDHB;MFN2;PPIF;CS;LYRM7;HCCS;PNPT1;ACO1;ATP5F1D;TRAP1;SUCLA2;RHOA;PARK7;IDH1;ATP5PD;ATP5F1C;NIPSNAP2;SUCLG1;SDHD;ATP5IF1;DLD;ATP5PB;NDUFB11;ATP5PO;BCL2L13;NNT;CHCHD2;FH;NDUFS5;MTCH2;MDH2;ATP5F1A;NDUFB7;ATP5MG;ATP5MF,GO:BP,-0.14452487212772577,0.015686712749849452,Reversal
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.972623089983022,1,-0.5716075456141648,17,NAE1,GO:BP,-0.18854256461335164,0.015686712749849452,Reversal
GOBP_CYTOKINETIC_PROCESS,0.9754253308128544,1,0.5530664556337608,17,PLEC,GO:BP,0.1849310561116554,0.013974214767679405,Reversal
GOBP_CYTOSOLIC_TRANSPORT,0.992199391171994,1,0.5380782421166528,32,SPAG9;CLTC;ARL1;VPS13A;VPS13C;LMAN1;AP2A1;BAIAP3;KIF5B;VPS29;SNX2;SNX12;RAB14;ARL8B;AP1G1;DCTN1;SURF4;TMED9;PIP4K2A;LAMP1;RAB7A;TBC1D17;ACTR2;YKT6;SNX6;SNX3;SNX5;VPS26A;VPS35;RCSD1;RAB6A;DENND5A,GO:BP,0.15219465648854957,0.013821134455271554,Reversal
GOBP_DNA_REPLICATION,0.995118845500849,1,-0.503427526558825,25,DYNLL1;NUCKS1;RPA1;RPA2;DTD1;NFIC;RUVBL2;PTMS;MCM5;CACYBP,GO:BP,-0.1498074790283648,0.015355916909057236,Reversal
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.9994446501295816,1,0.6336783132716065,175,PHKA2;PPP1R3A;PHKB;PLEC;MT-CO1;MT-ND2;PHKG1;STBD1;PHKA1;PPP1CA;LDHA;NDUFA1;MT-ND4;ACTN3;COX6A2;GYS1;AKT2;VCP;AGL;COX5B;NDUFA6;UQCR10;MT-ND5,GO:BP,0.13092220427482334,0.013319883765850235,Reversal
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.9784436300926924,1,-0.7160848049104864,122,MAVS;TIMM10;CSE1L;SH3GLB1;SGTA;GSK3A;APPL1;LAMP2;CLU;SCARB2;GRPEL1;SAE1;MFN2;TARDBP;TIMM44;VPS4A;PITRM1;TIMM50;CHCHD4;SEC61B;APOD;VPS36;VPS28;NUTF2;TIMM8A;HSPD1;PHB2;ATP5IF1;TOMM70;TMEM126A;UFM1;NPEPPS;UBE2L3;SAMM50;PMPCB;CFL1;DNAJA1;RAN;MTCH2;RUVBL2;RALA;FIS1;PKIA;SRP14;SPCS1,GO:BP,-0.1525733070538407,0.015826444474540145,Reversal
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.9971123944913372,1,-0.7040555814091879,222,FXN;ACAT1;HMGB1;HMGCL;SOD2;ETFA;TALDO1;GALK1;ETFB;IDH2;MDH1;ADIPOQ;ACADM;GSK3A;ACO2;ACADVL;H6PD;GAA;COQ9;SDHA;PYGL;CISD1;SDHB;PGLS;MFN2;PPP1R2;PPIF;CS;LYRM7;HCCS;PNPT1;ACO1;FECH;TIGAR;ATP5F1D;TRAP1;SUCLA2;RHOA;PARK7;IDH1;ATP5PD;ADHFE1;PYGB;ATP5F1C;OXCT1;NIPSNAP2;ALDH1L1;SUCLG1;GNPDA1;PPP2CA;SDHD;FBP1;FDX1,GO:BP,-0.1379724907493257,0.015987025588065508,Reversal
GOBP_HUMORAL_IMMUNE_RESPONSE,0.976928895612708,1,0.5905674367715732,34,RPS19;GAPDH;PPBP;RPL30,GO:BP,0.16454010554652404,0.013957438950202437,Reversal
GOBP_MACROMOLECULE_METHYLATION,0.9773462783171522,1,0.5413503052166758,16,SNRPD3;TRMT112,GO:BP,0.18444646064501832,0.014047128995454423,Reversal
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,0.9845545300433226,1,0.6028771791051785,47,MRPL9;MRPL13;MRPL1;MRPS21;MRPL22;DDX3X;MRPS18B;C1QBP;TUFM;MRPS18A,GO:BP,0.15683422706080002,0.013787940818858828,Reversal
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.9837090358022352,1,0.5562860348509242,27,RPS19;BANF1,GO:BP,0.16433447229531234,0.013882179561378556,Reversal
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.9962056535761715,1,0.4417422578116375,15,YBX3;FXR1;YBX1;QKI;CSDE1;FUS,GO:BP,0.15309099859174646,0.013721770585881712,Reversal
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,0.9965992820706594,1,0.46079315019486466,18,YBX3;FXR1;YBX1;QKI;LRPPRC;CSDE1;FUS,GO:BP,0.15188373018623064,0.013655886263975736,Reversal
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.9875763318593388,1,-0.5114352555530706,16,NAXE;MECP2,GO:BP,-0.17140467265119497,0.015352834243164694,Reversal
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.989439939656798,1,0.5655336046960445,36,KPNB1;SLC25A24;FXR1;SLC35A4;MVP;YBX1;DDX39B;EIF4E;QKI;ALYREF;SARNP;LRPPRC,GO:BP,0.15556556885293793,0.013732778990966964,Reversal
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,1,1,0.5255270903115249,134,MT-ND2;HPRT1;ATIC;NAMPT;PGK1;NDUFA1;MT-ND4;TMSB4X;VCP;IMPDH2;ADK;NUDT2;NDUFA6;MT-ND5;NDUFA11;MAP2K1;UGP2;PRPSAP2;ADSS2;NME2;NDUFS2;ADSL;NDUFA10;PAICS;APRT;PDHA1;MT-ND1;NDUFA13;HK1;PMM2;NDUFB6;CMPK1;NDUFAB1;PRPSAP1;PRPS1;ENO1;NDUFA8;NDUFS4;ATP5PF;NDUFV3;NDUFA7;NDUFA12;TECR;AK1;NDUFV2;NDUFB5;MT-ATP8;COASY;NDUFB3;MT-ND3;MT-ATP6;PARP1;NDUFB9;SDHC;NDUFC2,GO:BP,0.1124325346105699,0.013352086700354392,Reversal
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,1,1,-0.5575121404273999,200,GPD1L;NAXD;DCXR;TALDO1;GALK1;IDH2;GARS1;DMAC2L;MDH1;H6PD;NUDT3;NAXE;NADK2;SDHA;BPNT1;SDHB;PGLS;COX11;GOT1;SULT1A1;KARS1;DCTPP1;SHMT1;LDHB;NT5C3A;ADSS1;ACO1;TIGAR;GPD2;ATP5F1D;DNM1L;PARK7;IDH1;ATP5PD;ATP5F1C;ALDH1L1;NUDT16;PPP2CA;SDHD;FBP1;ATP6V1B2;ATP5IF1;GOT2;AK2;ATP5PB;NDUFB11;ABHD14B;ATP5PO;BCL2L13;NNT;OLA1;MTHFD1;PGM1;OPA1;NDUFS5;RAN;MTCH2;PGD;MDH2;ATP5F1A;NDUFB7;RBKS;FIS1;ATP5MG;ATP5MF;GAPDHS,GO:BP,-0.11076383425984648,0.01594186721381903,Reversal
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION,0.9957582184517497,1,-0.5384672352606182,50,UBE2K;PPIA;PRKDC;UBE2I;SAE1;RAB6A;PRMT5;MAP2K2;SIRT5;PARK7,GO:BP,-0.1354813282737766,0.015337431341350455,Reversal
GOBP_PEPTIDYL_LYSINE_MODIFICATION,0.9826765657719398,1,0.5266206432704473,16,CAPN3;P3H4;SUMO2;TOLLIP;PIAS2;SETD7;NDUFAB1,GO:BP,0.17942783594618855,0.013968620734384032,Reversal
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.980034227039361,1,0.6076472697283688,41,MAPK1;RPS3;ACTB;CCT5;CCT7;CCT4;BABAM1;UCHL5;CCT3,GO:BP,0.16271604679536503,0.013991009462674021,Reversal
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.9864839139539311,1,0.5149392816023047,16,CAPRIN1;CAMK2B;TWF2,GO:BP,0.17544781451747443,0.013912795210165294,Reversal
GOBP_PRESYNAPTIC_ENDOCYTOSIS,0.9929791271347248,1,0.4923263832887806,23,CALM1;ACTB;AP2M1;CAPN2;EPS15L1;AP2A1;SLC2A4,GO:BP,0.15215573126578952,0.013771371228934555,Reversal
GOBP_PROTEIN_FOLDING,0.9677072120559742,1,-0.7157661937978391,92,CDC37;SH3GLB1;FKBP4;PPIA;FKBP5;PFDN2;CLU;CALR;GRPEL1;VBP1;TBCA;AHSA1;KHSRP;PPIF;LYRM7;PTGES3;PFDN4;PFDN6;DNAJB2;TRAP1;CHCHD4,GO:BP,-0.160286676394295,0.015967653195889334,Reversal
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1,1,0.5730474303461011,123,MT-ND2;HPRT1;ATIC;NAMPT;PGK1;NDUFA1;MT-ND4;TMSB4X;VCP;IMPDH2;ADK;NUDT2;NDUFA6;MT-ND5;NDUFA11;MAP2K1;PRPSAP2;ADSS2;NME2;NDUFS2;ADSL;NDUFA10;PAICS;APRT;PDHA1;MT-ND1;NDUFA13;NDUFB6;NDUFAB1;PRPSAP1;PRPS1;ENO1;NDUFA8;NDUFS4;ATP5PF;NDUFV3;NDUFA7;NDUFA12;TECR;AK1;NDUFV2;NDUFB5;MT-ATP8;COASY;NDUFB3;MT-ND3;MT-ATP6;PARP1;NDUFB9;SDHC;NDUFC2,GO:BP,0.12425941951352215,0.013451795443635308,Reversal
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,0.9855595667870036,1,-0.5280972813028708,18,RDX;GPHN;RAP1A;TFRC,GO:BP,-0.1712024211993257,0.015504711399028865,Reversal
GOBP_RESPONSE_TO_ACID_CHEMICAL,0.9807325852212577,1,-0.5804995547663022,27,LAMTOR1;GSTP1;ASS1;HNRNPD;LAMTOR2;UFL1;CUL3;TOMM70;ALAD;CFL1;SESN1;MAT2A;COL18A1,GO:BP,-0.1691975088912654,0.015532792772530758,Reversal
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.9768528349968146,1,-0.5828432472289092,26,ADIPOQ;ASS1;PDXP;PNPT1;RAP1A;SOD1;FBP1;FDX1;CASQ2;ATP5PO,GO:BP,-0.17153743491682266,0.015633112654169393,Reversal
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,0.9924228073498769,1,0.49737402783983364,24,SPAG9;CLTC;ARL1;LMAN1;BAIAP3;VPS29;SNX2;SNX12;RAB14;ARL8B;DCTN1;SURF4;TMED9;RAB7A;TBC1D17;YKT6;SNX6;SNX3;SNX5;VPS26A;VPS35;RCSD1;RAB6A;DENND5A,GO:BP,0.15161596958174905,0.013754819703677474,Reversal
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,0.9719864176570459,1,-0.5730245190668911,17,TGFBI;RBP4;OPA1;COL18A1;OPA3;BBS4;EML2;LUM;CLIC5;LAMB2;CRYZ;PITPNA;RABGGTA;EFEMP1;CRYBG3;COL1A1;RDH11,GO:BP,-0.18900994789199432,0.01569619380399513,Reversal
GOBP_SYNAPTIC_VESICLE_RECYCLING,0.9885665890323947,1,-0.5367007845407089,24,TBC1D24;PARK7;PPP3CB;PLAA;MYLK;DNM2;RAC1,GO:BP,-0.16124477159629239,0.015417716984086127,Reversal
GOBP_VIRAL_PROCESS,0.987510766580534,1,-0.6620398641109372,91,MAVS;HMGB1;RAD23A;PPIA;GSK3A;ITGB1;NUCKS1;SCARB2;CTSB;TARDBP;CHMP2A;VPS4A;IFITM1;HCFC2;BST2;LGALS1;TFRC;VPS28;APOE;PAIP1;NECTIN1,GO:BP,-0.14868336132305363,0.01567723837883564,Reversal
GOBP_WNT_SIGNALING_PATHWAY,0.9691090600866453,1,0.6435320143001021,44,RPS12;PPP1CA;CSNK2B;RACK1;VCP;G3BP1;JUP;DDX3X;NDRG2;HSP90B1;COL1A1,GO:BP,0.16969606979141508,0.014016237049952592,Reversal
GOBP_CYTOPLASMIC_TRANSLATION,6.16377767621447e-14,6.206924119947972e-11,2.596609748702204,118,RPS15;RPS6;RPL22;RPL24;RPS12;RPS3A;RPL37A;RPS21;SH3BGRL;RPL18;RPS2;RPL10;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS18;RPL32;RPS25;RPS11;RACK1;DRG2;RPL23A;AKT2;RPL23;RPS4X;RPS20;PKM;RPS10;RPS7;RPS15A;EIF3C;RPLP2;RPL11;RPL12;EEF2;RPL35;RPL6;RPS3;RPL19;EIF2B3;RPS8;EIF4A2;RPS5;EIF3I;RPL7;RPS28;ETF1;RPL17;RPL8;RPLP0;EIF3E;RPL38;RPS9;RPL4;RPL13A;EIF3L;SARS1;EIF3K;RPL31;RPL29;RPL28;RPL13;EIF2B1;EIF3A;RPL5;EIF2S2;RPL36;YBX1;EIF3G,GO:BP,0.582278802220441,0.9545416307257243,Training_Old
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,1.7673808149731195e-7,8.898762403389657e-5,2.3705963667436856,30,RPS15;RPS6;RPS12;RPS3A;RPS21;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS25;RPS11;RPS4X;RPS7;RPS15A;RPS8;RPS5;RPS28;RPS9,GO:BP,0.6912495583213711,0.6901324587967956,Training_Old
GOBP_RIBOSOME_BIOGENESIS,5.799952056910807e-7,1.9468505737697274e-4,2.2254170081836553,58,RPS15;RPS6;RPL24;RPS12;RPS3A;RPS21;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS25;RPS11;RPS4X;RPS7;RPS15A;PA2G4;RPL11;RPL35;RPS8;RPS5;RPL7;RPS28;RPLP0;RPL38;RPS9,GO:BP,0.5612841670900603,0.6594443980379349,Training_Old
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,8.064503762392525e-7,2.0302388221823183e-4,2.0673380054948614,114,FSCN1;MYBPH;RPS15;LCP1;RPS6;GSN;RPL24;CSRP3;MSN;TUBB;RPS19;RPSA;CSRP1;RPS14;CAPG;UBAP2L;FLNA;MYH11;CASQ1;DYNC1H1;RPL11;G3BP1;NRAP;RPS3;MYL9;RPS5;CAPRIN1;ACTA1;FLNC;MAPRE1;RPS28;WDR1;RPL38;EIF2S1;SQSTM1;EZR;ACTN2;TNNT3;TPM1;FXR1;C1QBP;SBDS;CAPN3;VPS4B;RPL5;MAPRE3;TMOD4;CHMP4B;KLHL41;MYL2;MAPT,GO:BP,0.4662068166446182,0.6594443980379349,Training_Old
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,1.1511982495272853e-5,0.0023185132745479524,-1.90299082153268,126,ALDH6A1;GPT2;MPST;KYAT1;RIDA;HAGH;ACADS;RBKS;CPT1B;ACSS2;ECHDC2;PLIN5;OXCT1;GPT;GSK3A;QDPR;GLUL;TST;ALDH1L1;GALK1;ACAA2;GSTZ1;HADHB;CPT2;SORD;HADH;PARK7;GPD2;ACAT1;CPT1A;SHMT1;GOT1;ADIPOQ;GNPDA1;TIGAR;MPI;NUDT3;MTAP;ECI1;DCXR;ACADVL;AASDHPPT;ADH5;MCCC1;ETFA;HADHA;PDXP;SULT1A1;BCKDHA;GCSH;BLMH;NQO2;ACAA1;KYAT3;ILVBL;ACADSB;ALDH5A1;MCEE;ALDH2;PGM1;TKFC;ATP2B4;DLD,GO:BP,-0.4086139710893225,0.5933254763964051,Training_Old
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,2.4728738211490984e-5,0.004150306563161904,-1.974435421672028,86,ALDH6A1;GPT2;MPST;KYAT1;RIDA;ACADS;CPT1B;ECHDC2;PLIN5;GPT;QDPR;GLUL;TST;ALDH1L1;ACAA2;GSTZ1;HADHB;CPT2;SORD;HADH;ACAT1;CPT1A;SHMT1;GOT1;ADIPOQ;GNPDA1;ECI1;DCXR;ACADVL;AASDHPPT;MCCC1;ETFA;HADHA;BCKDHA;GCSH;BLMH;ACAA1;KYAT3;ILVBL;ACADSB;ALDH5A1,GO:BP,-0.4527136912150648,0.5756102610711286,Training_Old
GOBP_RRNA_PROCESSING,6.351191483386222e-5,0.008540695733837497,2.050099576556613,32,RPS15;RPS6;RPS21;RPS17;RPS19;RPS16;RPS14;RPS25;RPS7;PA2G4;RPL11;RPL35;RPS8;RPL7;RPS28,GO:BP,0.5881710450646032,0.5384340963099162,Training_Old
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,6.785061158957297e-5,0.008540695733837497,-1.9007651239975494,79,MPST;GSTO1;GSTP1;GPC1;HAGH;STAT5B;GPX1;GLO1;ACSS2;SOD1;SUOX;MAT2A;TST;ACSF2;GSTZ1;ENOPH1;IDH1;ACAT1;PDHX;PANK4;AHCY;MCCC1;OPLAH;GSS;ABHD14B;SULT1A1;BLMH;MTHFD1;ARL6IP5;MCEE;ETHE1;OXSM;ACSL1;DLD;MPC2;SUCLG2;GCDH;COASY;ACOT2;ACSS1;DLAT;MAT2B;SOD2;PDK1,GO:BP,-0.4422725198443168,0.5384340963099162,Training_Old
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,1.0690391937475007e-4,0.011961360756708147,1.8344103964861114,100,RPS15;RPS6;RPL24;RPS12;RPS3A;RPS21;RPS17;RPS19;RPSA;RPS16;RPS14;RPS13;RPS25;RPS11;RPS4X;SNRPD3;RPS7;RPS15A;PA2G4;EIF3C;RPL11;U2AF2;RPL35;RPS8;RPS5;EIF3I;RPL7;RPS28;RPLP0;EIF3E;RPL38;RPS9;RPL13A;EIF3L;C1QBP;SBDS;EIF3K;DDX1;HSP90AB1;EIF3A;RPL5;EIF2S2,GO:BP,0.4204279902448288,0.5384340963099162,Training_Old
GOBP_RRNA_METABOLIC_PROCESS,2.2885086468480204e-4,0.023045282073759565,1.9869060807844376,38,RPS15;RPS6;RPS21;RPS17;RPS19;RPS16;RPS14;RPS25;MARS1;RPS7;PA2G4;RPL11;RPL35;RPS8;RPL7;RPS28,GO:BP,0.5475766648795004,0.5188480777437918,Training_Old
GOBP_ACTIN_FILAMENT_ORGANIZATION,2.6664709164745027e-4,0.02441032920808931,1.7761465821337894,98,FSCN1;IQGAP1;ARPC1B;LCP1;GSN;TAGLN2;PREX1;CORO1B;ACTR2;CAPG;CAP1;CTTN;TWF2;XIRP1;MYO6;FLNA;SPTBN1;TPM4;HSP90B1;NRAP;PLS3;ARPC5L;TMSB4X;MYL9;ACTA1;ZYX;DSTN;WDR1;ACTR3;CALD1;MARCKS;EZR;ACTN2;TPM1;SPTAN1;S100A10;GRB2,GO:BP,0.4083123645322567,0.49849310876659025,Training_Old
GOBP_LIPID_OXIDATION,3.442361578215208e-4,0.028887150910522623,-1.9322522184025903,37,ACADS;CPT1B;ECHDC2;PLIN5;ACAA2;HADHB;CPT2;HADH;APOD;ACAT1;CPT1A;ADIPOQ;FABP3;ECI1;ACADVL;ADH5;ETFA;HADHA,GO:BP,-0.5268766292164551,0.49849310876659025,Training_Old
GOBP_LIPID_CATABOLIC_PROCESS,4.5148083706093075e-4,0.030477109189171295,-1.8405418613878104,60,ABHD16A;ACADS;PRDX6;CPT1B;ECHDC2;PLIN5;OXCT1;BCO2;SCARB2;ACAA2;HADHB;CPT2;HADH;IDH1;ACAT1;CPT1A;ADIPOQ;ECI1;ACADVL;HINT2;ETFA;HADHA;PAFAH2;ACAA1;ILVBL;ASAH1;MCEE,GO:BP,-0.45057077111830823,0.49849310876659025,Training_Old
GOBP_RIBOSOME_ASSEMBLY,4.282751398110937e-4,0.030477109189171295,1.977232883163169,22,RPS15;RPS6;RPL24;RPS19;RPSA;RPS14;RPL11;RPS5;RPS28;RPL38;C1QBP;SBDS,GO:BP,0.6244440420837297,0.49849310876659025,Training_Old
GOBP_SYNAPSE_ASSEMBLY,4.539787863332367e-4,0.030477109189171295,-1.94616381583705,19,MECP2;NAE1;RTN4;PDLIM5;EIF4G1;UBE2M;CRKL;GPHN,GO:BP,-0.6284118584834588,0.49849310876659025,Training_Old
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,5.307404174452791e-4,0.03340347502296225,-1.9060921820965278,43,PCYT2;MECP2;SLC27A1;ABHD16A;GPX1;PRDX6;DBI;PLIN5;PCYT1A;IMPA2;CPT1A;SH3GLB1;FABP5;FABP3;IMPA1;PIP4K2B;HADHA,GO:BP,-0.501093442879852,0.47727081536286214,Training_Old
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,6.109670865460949e-4,0.03418021423066208,1.8634243763606857,43,FSCN1;DYNLT1;GSN;MSN;MYH9;ACTR2;CAP1;FLOT2;RACK1;CLIC4;GSK3B;ANK1;MAPRE1;WDR1;ACTR3;ACTB;EZR;DCTN1,GO:BP,0.4998816665508158,0.47727081536286214,Training_Old
GOBP_PROTEIN_POLYUBIQUITINATION,6.038616645874131e-4,0.03418021423066208,-1.917760481704361,36,UBE2D1;RNF123;UBE2V2;UBE2K;RNF114;RNF7;UBE2L3;WDR77;PLAA;UBE2N;NPEPPS;UBE2D3;CUL5;UBE2V1;THOP1;STUB1;BLMH,GO:BP,-0.5267450259245264,0.47727081536286214,Training_Old
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,7.087940894174688e-4,0.03756608673912584,-1.8633087108691986,52,ASS1;SLC25A42;ABHD16A;GSTO1;GSTP1;HAGH;GPX1;GLO1;CPT1B;SOD1;ALDH9A1;ALDH1L1;GSTZ1;CPT2;PARK7;IDH1;CPT1A;SHMT1;PANK4;PCYOX1;AASDHPPT;GAMT;OPLAH;GSS;SULT1A1;CKB;CKM,GO:BP,-0.46907350815933024,0.47727081536286214,Training_Old
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,8.351982506227778e-4,0.04205223191885687,-1.888610048171481,19,VPS36;RTN4;TSG101;SCARB2;VPS28;SH3GLB1;LAMP2;CD81;VPS4A;VPS25;VPS13A;HGS,GO:BP,-0.6098278781385721,0.47727081536286214,Training_Old
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.0010357220333712834,0.0453466125045601,1.867956576621316,40,CCT5;HSPB1;CCT4;HSPE1;PPIB;UNC45B;HSPA9;ERO1A;CCT3;PDIA4;CCT6A;CCT8;HSPB6;HSPA14;CCT2;CCT7;TCP1,GO:BP,0.5079212011342162,0.45505986738722953,Training_Old
GOBP_FATTY_ACID_BETA_OXIDATION,9.643428370976309e-4,0.0453466125045601,-1.8291085307749742,32,ACADS;CPT1B;ECHDC2;PLIN5;ACAA2;HADHB;CPT2;HADH;ACAT1;CPT1A;ADIPOQ;ECI1;ACADVL;ETFA;HADHA,GO:BP,-0.5146547806711805,0.47727081536286214,Training_Old
GOBP_PROTEIN_FOLDING,0.0010021868243206566,0.0453466125045601,1.7290583026332422,93,TXNDC5;CCT5;CRYAB;HSPB1;NGLY1;CCT4;HSPE1;PPIB;UNC45B;HSPA9;HSPB2;ERO1A;CCT3;PDIA4;CCT6A;DNAJA4;CCT8;PDIA3;HSPB6;HYOU1;DNAJA2;HSPA14;CCT2;HSP90B1;CCT7;TCP1;BAG3;CCDC47,GO:BP,0.400384889476296,0.45505986738722953,Training_Old
GOBP_CELL_RECOGNITION,0.001521412655059852,0.054021680904103205,1.8785049386187138,22,MSN;CCT5;LGALS3;CCT4;CCT3;CCT8;UBAP2L;BSG;CCT2;CCT7;TCP1;NEXN,GO:BP,0.5932640646096902,0.45505986738722953,Training_Old
GOBP_ORGAN_GROWTH,0.0013240064272077563,0.054021680904103205,-1.9592829071125597,15,PRKG1;PDLIM5;SOD1;GSK3A;PSAP;FXN;RBP4,GO:BP,-0.6784810833254525,0.45505986738722953,Training_Old
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.0014123730230485656,0.054021680904103205,1.7503367429659447,68,CAMK2D;CSRP3;LGALS3;KIF5B;CAMK2B;FLOT2;RACK1;AKT2;SCP2;FLNA;SPTBN1;BSG;HSP90B1;CAMK2A;JUP;STAC3;NSF;ANK1;ATP1B1;ACTB;SQSTM1;EZR;KRT18;ACTN2;EHD4;S100A10;STX7;SEC23A;CLTC,GO:BP,0.427914142860985,0.45505986738722953,Training_Old
GOBP_PROTEIN_STABILIZATION,0.0015219155454423313,0.054021680904103205,1.7088622780866083,60,CCT5;CRYAB;CCT4;PPIB;GAPDH;CCT3;FLOT2;CCT6A;AKT2;RPL23;CCT8;RPS7;FLNA;USP9X;CCT2;RPL11;PPP1CA;CCT7;TCP1;BAG3,GO:BP,0.4283838862435929,0.45505986738722953,Training_Old
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.0014042825826612194,0.054021680904103205,-1.9217829246658487,20,ECHDC3;CTSD;GSK3A;SORBS1;PRKCQ;NUCKS1;USO1;MYO1C;PIP4K2B;SNX5;ATP2B1,GO:BP,-0.6099791732101392,0.45505986738722953,Training_Old
GOBP_RESPONSE_TO_CARBOHYDRATE,0.001555738576185693,0.054021680904103205,-1.8093825725675567,46,GSTP1;GPX1;SGCB;ME1;PHPT1;PPP3CB;OXCT1;SLC29A1;MAPK13;GLUL;DYNLL1;GOT1;ADIPOQ;VAMP2;FBP1;FIS1;HLA-DRB1;JAGN1;RAC1,GO:BP,-0.4674647085204178,0.45505986738722953,Training_Old
GOBP_REGULATION_OF_TRANSLATION,0.0016778009797414606,0.05631818621998837,1.60302730490436,104,HSPB1;SH3BGRL;EEFSEC;RPL10;RPS14;GAPDH;SHMT2;RACK1;PTCD3;AKT2;RPS4X;HBS1L;PKM;MTIF2;PA2G4;EIF3C;ABCE1;EEF2;RPS3;PPP1CA;EIF4A2;LRPPRC;QKI;CAPRIN1;MRPL13;ETF1;GCN1;EIF3E;RPL38;EIF2S1;RPS9;TSFM;RPL13A;PELO;FXR1;C1QBP;SARS1;EIF3K;DDX1;RPS6KA3,GO:BP,0.36526901044456705,0.45505986738722953,Training_Old
