gene,fcm_cluster,fcm_membership,wgcna_module,concordance_quadrant,reversal_quadrant
CZIB,C1,0.9941892833423902,Green,Conc. Down,Reversed (Aging Up / Training Down)
BABAM1,C4,0.4715619914646602,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
NDUFB11,C2,0.9982023599730409,Red,Disc. YDn/OUp,Exacerbated Up
OCIAD1,C2,0.840170213984479,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MARCHF5,C2,0.6224597656179492,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CHCHD3,C2,0.9935299477634923,Red,Conc. Down,Reversed (Aging Up / Training Down)
SIRT5,C2,0.9999979372360072,Blue,Conc. Up,Exacerbated Up
BABAM2,C4,0.9323052852743458,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
DPP3,C3,0.9663351229501532,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TUBA8,C2,0.8721595734921332,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MAP3K20,C1,0.6373278686138506,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
UGGT1,C1,0.9636894754189234,Turquoise,Conc. Down,Exacerbated Down
TECR,C4,0.9707213379082266,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ERAP1,C3,0.923664360915102,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CISD1,C2,0.999999196683195,Blue,Conc. Up,Exacerbated Up
CLIC5,C1,0.854078349595807,Turquoise,Conc. Down,Exacerbated Down
FAM120A,C3,0.9997298784345688,Brown,Conc. Up,Reversed (Aging Down / Training Up)
GLTP,C2,0.9999324962912114,Turquoise,Disc. YUp/ODn,Exacerbated Down
COQ3,C2,0.9999988038519596,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MAT2B,C3,0.9633630103392904,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MYOF,C1,0.7277817481718557,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
EHD2,C2,0.9940579324314244,Blue,Conc. Down,Reversed (Aging Up / Training Down)
TMOD4,C4,0.999999102968174,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
LMCD1,C3,0.9837779182816668,Brown,Conc. Up,Exacerbated Up
CHMP5,C3,0.8643907860629061,Turquoise,Conc. Down,Exacerbated Down
CNIH4,C3,0.9990161376726384,Brown,Disc. YUp/ODn,Exacerbated Down
NDUFAF4,C2,0.999913096021183,Blue,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EMC3,C3,0.999400945591046,Brown,Conc. Down,Exacerbated Down
NDUFA13,C2,0.647200029223062,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
PDP1,C2,0.9999969009667125,Blue,Disc. YDn/OUp,Exacerbated Up
MRPL36,C3,0.995689621435368,Brown,Disc. YUp/ODn,Exacerbated Down
VAPA,C4,0.989318649130174,Black,Conc. Up,Reversed (Aging Down / Training Up)
RNF181,C4,0.4710427039160248,Turquoise,Conc. Down,Exacerbated Down
LARS1,C3,0.996726176121048,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SUCLA2,C2,0.9999999213207224,Blue,Conc. Up,Exacerbated Up
GMPR2,C1,0.9508948334080396,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
DPM3,C3,0.8233912737100872,Turquoise,Disc. YUp/ODn,Exacerbated Down
ATXN10,C2,0.6742032352358426,Blue,Conc. Up,Exacerbated Up
SAE1,C2,0.7655914245437897,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
RNF7,C4,0.9564854769440064,Green,Conc. Down,Exacerbated Down
MYOT,C4,0.9999672310140558,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GNG12,C3,0.9849266370970592,Brown,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
VPS29,C2,0.9370316590352704,Turquoise,Conc. Up,Exacerbated Up
EIF3K,C3,0.9458414836612168,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
GRHPR,C1,0.9186520435712908,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
CTSZ,C3,0.5849464164146074,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
UBA2,C1,0.8663527883658234,Blue,Disc. YDn/OUp,Exacerbated Up
COPS7A,C1,0.8824713677223714,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HSPB7,C3,0.999535291516932,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CLIP2,C1,0.4952504567302149,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DNAJB4,C4,0.9995632001432828,Green,Conc. Up,Reversed (Aging Down / Training Up)
NIPSNAP3A,C1,0.8441582396408291,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TES,C4,0.5777090947134624,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
KDM5B,C2,0.9942766999722152,Magenta,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
WARS2,C2,0.9998026380608735,Blue,Conc. Down,Exacerbated Down
MLX,C3,0.9622730978098214,Turquoise,Conc. Down,Exacerbated Down
SEPTIN9,C3,0.9990520436525984,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
UBQLN2,C3,0.9953153695304744,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PCYOX1,C1,0.9997815166942796,Yellow,Conc. Down,Exacerbated Down
DPP7,C1,0.51589053613167,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SMPX,C2,0.5245357404939878,Brown,Conc. Up,Reversed (Aging Down / Training Up)
BCAP29,C3,0.7633290149250519,Brown,Conc. Up,Reversed (Aging Down / Training Up)
CYB5R1,C3,0.6513251121702217,Blue,Conc. Down,Reversed (Aging Up / Training Down)
PFDN2,C1,0.4639782115883432,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PUF60,C4,0.526425629736062,Turquoise,Conc. Down,Exacerbated Down
ENOPH1,C1,0.9997798163019892,Turquoise,Conc. Down,Exacerbated Down
NDUFA12,C2,0.999369947222044,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF2B4,C1,0.8132688876491496,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ATP6V1H,C1,0.9700131944636028,Turquoise,Conc. Down,Exacerbated Down
TRMT112,C1,0.987798117417208,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
ATP5IF1,C2,0.9998917377925828,Blue,Conc. Up,Exacerbated Up
AK3,C2,0.9999296491921034,Blue,Conc. Down,Reversed (Aging Up / Training Down)
NAGK,C3,0.7064720719148765,Blue,Conc. Up,Exacerbated Up
SLC25A13,C2,0.9997978924905306,Red,Disc. YDn/OUp,Exacerbated Up
DBNL,C3,0.5783801132177139,Turquoise,Conc. Up,Exacerbated Up
DCTN4,C3,0.7210056222434231,Yellow,Conc. Up,Exacerbated Up
HSPB8,C4,0.6803733377072845,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
STOML2,C2,0.9981005531058136,Red,Conc. Up,Exacerbated Up
JPT1,C1,0.7914281832714632,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
APPL1,C3,0.7119328222721936,Blue,Conc. Up,Exacerbated Up
PACSIN3,C4,0.9902805192201556,Yellow,Disc. YDn/OUp,Exacerbated Up
ACAD8,C2,0.999990833853276,Blue,Disc. YDn/OUp,Exacerbated Up
AGO2,C4,0.9950024025448384,Red,Disc. YDn/OUp,Exacerbated Up
MYH2,C4,0.9999980685911836,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MYH13,C2,0.5219060630964202,Green,Conc. Up,Reversed (Aging Down / Training Up)
CDV3,C1,0.9886002663834694,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
RAB21,C1,0.7785627631641631,Yellow,Conc. Down,Exacerbated Down
PSME2,C3,0.9949490707730434,Brown,Conc. Up,Reversed (Aging Down / Training Up)
DNPEP,C1,0.9977094677971038,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MCTS1,C1,0.4973899062979716,Brown,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TBC1D24,C1,0.5816731483371655,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
TMCO1,C3,0.9621769351489536,Turquoise,Disc. YUp/ODn,Exacerbated Down
EPDR1,C2,0.6132947346993546,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MYO6,C2,0.8456216891484989,Black,Conc. Up,Reversed (Aging Down / Training Up)
SYNPO2,C4,0.9999782401229962,Green,Conc. Up,Reversed (Aging Down / Training Up)
UBQLN1,C3,0.5086054902182372,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SNX12,C4,0.7441445193706282,Yellow,Conc. Down,Exacerbated Down
NDRG2,C1,0.8617239058929136,Turquoise,Disc. YUp/ODn,Exacerbated Down
VPS4A,C3,0.4729384079943412,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
G3BP2,C4,0.9257814997822938,Red,Conc. Down,Exacerbated Down
STUB1,C3,0.9593579064155782,Brown,Disc. YUp/ODn,Exacerbated Down
SNX6,C1,0.9054583591804471,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
PSMD13,C3,0.9997444260269144,Brown,Disc. YUp/ODn,Exacerbated Down
NSFL1C,C1,0.9680782748945442,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
PPP6R1,C2,0.9234096614891892,Turquoise,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
USP24,C2,0.5484231489250093,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
MAPRE3,C3,0.9999164616556776,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PA2G4,C4,0.99989300763073,Black,Conc. Up,Reversed (Aging Down / Training Up)
CAMK2A,C4,0.6602361038543608,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CHMP2B,C1,0.9981334405799224,Yellow,Conc. Down,Exacerbated Down
RTRAF,C4,0.9949737007269874,Red,Conc. Up,Exacerbated Up
RUVBL2,C3,0.6693397094038551,Yellow,Conc. Up,Exacerbated Up
APOBEC2,C4,0.9837176046318988,Black,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
EIF3L,C3,0.9990829469400592,Brown,Conc. Up,Reversed (Aging Down / Training Up)
PLAA,C1,0.7844920482564735,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
NUDC,C3,0.989021131881465,Brown,Disc. YUp/ODn,Exacerbated Down
VDAC3,C2,0.6780803768758397,Red,Conc. Down,Reversed (Aging Up / Training Down)
CFL2,C4,0.9879937647555592,Black,Conc. Up,Exacerbated Up
FARSA,C3,0.9890825577454412,Brown,Conc. Up,Exacerbated Up
FNDC3A,C4,0.981513044957539,Green,Disc. YUp/ODn,Exacerbated Down
PADI2,C3,0.992668952009904,Brown,Conc. Up,Exacerbated Up
GSTK1,C2,0.999998604047036,Blue,Conc. Up,Exacerbated Up
MRPS35,C1,0.9331337798319056,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
COA3,C2,0.9901284898177244,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SUGT1,C3,0.592522089443481,Blue,Conc. Up,Exacerbated Up
COQ6,C2,0.8924454809621157,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
ACOT9,C2,0.9999940599240854,Blue,Conc. Up,Exacerbated Up
MEMO1,C3,0.7569183270604305,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TMX2,C4,0.8341456126218503,Green,Conc. Down,Exacerbated Down
SH3GLB1,C1,0.5012862776188984,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
LUC7L2,C3,0.950203558215468,Blue,Conc. Down,Reversed (Aging Up / Training Down)
DHRS7,C3,0.9247092160125122,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MOB4,C3,0.9999572343574384,Brown,Disc. YUp/ODn,Exacerbated Down
SBDS,C3,0.9942975531593684,Brown,Conc. Up,Reversed (Aging Down / Training Up)
MRPL11,C2,0.9996524734204384,Red,Conc. Down,Exacerbated Down
PPIL1,C1,0.8458812062438211,Yellow,Conc. Down,Reversed (Aging Up / Training Down)
MSRB2,C2,0.9999745834903822,Blue,Disc. YDn/OUp,Exacerbated Up
FIS1,C2,0.7312871312785251,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
STRAP,C3,0.9852257040657708,Yellow,Conc. Up,Exacerbated Up
RTCB,C4,0.8541191809558446,Black,Conc. Up,Reversed (Aging Down / Training Up)
RPL36,C4,0.9997535794891278,Black,Conc. Up,Reversed (Aging Down / Training Up)
SAMHD1,C3,0.9982290957137494,Turquoise,Conc. Up,Exacerbated Up
HBS1L,C3,0.9182144904171452,Brown,Conc. Up,Reversed (Aging Down / Training Up)
USP15,C1,0.9937374544511184,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
DTNA,C1,0.9075175741074596,Turquoise,Conc. Down,Exacerbated Down
HYOU1,C3,0.9180841431570128,Brown,Conc. Up,Exacerbated Up
AFG3L2,C2,0.999999977544092,Blue,Disc. YDn/OUp,Exacerbated Up
ARIH1,C3,0.8865026042376367,Turquoise,Disc. YUp/ODn,Exacerbated Down
RNF114,C2,0.9421053166308192,Blue,Conc. Down,Reversed (Aging Up / Training Down)
SAMM50,C2,0.9911593158444392,Red,Conc. Down,Reversed (Aging Up / Training Down)
PPME1,C1,0.9335631396172144,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
TIMM9,C2,0.9999904255724636,Blue,Disc. YDn/OUp,Exacerbated Up
TIMM8B,C2,0.9988998764281302,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
UCHL5,C3,0.6914203251655857,Brown,Conc. Up,Reversed (Aging Down / Training Up)
TIMM13,C2,0.9999965530701126,Blue,Conc. Up,Exacerbated Up
SRPRB,C3,0.9962087466967284,Turquoise,Conc. Up,Reversed (Aging Down / Training Up)
GMPPB,C1,0.9131380455692064,Yellow,Conc. Up,Exacerbated Up
MPC1,C2,0.9998966376724746,Magenta,Conc. Down,Reversed (Aging Up / Training Down)
SNX5,C4,0.9266498512979192,Yellow,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
HEBP2,C3,0.5746022726069716,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
HCFC2,C2,0.9997041164523444,Blue,Conc. Down,Reversed (Aging Up / Training Down)
MYH4,C4,0.9999994046396318,Green,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
MRPS18B,C2,0.9721425730227377,Magenta,Conc. Up,Reversed (Aging Down / Training Up)
COPG1,C1,0.4917576542574316,Yellow,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
CLIC4,C3,0.9986367214913712,Brown,Conc. Up,Reversed (Aging Down / Training Up)
SPCS1,C1,0.6912621108169104,Turquoise,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SAR1B,C1,0.9622744063891994,Yellow,Conc. Down,Exacerbated Down
MTCH2,C2,0.9926341620680827,Red,Disc. YDn/OUp,Exacerbated Up
DYNC1LI1,C3,0.9985798524711896,Brown,Conc. Up,Exacerbated Up
CHCHD2,C2,0.969050887761539,Red,Disc. YDn/OUp,Exacerbated Up
NDUFB9,C2,0.9949545206018368,Red,Disc. YDn/OUp,Reversed (Aging Down / Training Up)
COX11,C2,0.9999089891685526,Blue,Disc. YUp/ODn,Reversed (Aging Up / Training Down)
SESN1,C1,0.6974441634044882,Turquoise,Conc. Down,Reversed (Aging Up / Training Down)
SEC23IP,C1,0.6033244418045898,Yellow,Conc. Up,Reversed (Aging Down / Training Up)
