gene,logFC_Training_Young,logFC_Training_Old,pi_score_Young,pi_score_Old,pi_score_Interaction,significance,quadrant,imputed
COQ6,0.0109,-0.0395,0.999006,0.986035,0.983882,NS,Discordant (Young Up / Old Down),FALSE
PDHB,0.0286,-0.0215,0.987714,0.993564,0.973039,NS,Discordant (Young Up / Old Down),FALSE
BZW1,0.0119,0.0382,0.999373,0.993828,0.997918,NS,Concordant Up,TRUE
BTF3,0.0489,-0.001,0.98268,0.999994,0.987959,NS,Discordant (Young Up / Old Down),TRUE
EIF2A,0.0353,0.013,0.991477,0.998844,0.997645,NS,Concordant Up,TRUE
CDC37,-0.0362,-0.0115,0.980701,0.998332,0.994268,NS,Concordant Down,TRUE
SPRED2,-0.0261,0.0213,0.998039,0.998753,0.995478,NS,Discordant (Young Down / Old Up),FALSE
LGALS1,-0.0462,0.0011,0.987276,0.999994,0.991018,NS,Discordant (Young Down / Old Up),FALSE
DLD,-0.0017,-0.0455,0.999967,0.971636,0.982273,NS,Concordant Down,FALSE
TRAP1,-4e-4,-0.0468,0.999999,0.982287,0.988017,NS,Concordant Down,FALSE
PSMB2,0.0434,-0.0037,0.969537,0.999829,0.976412,NS,Discordant (Young Up / Old Down),FALSE
BCL2L13,-0.0247,-0.0213,0.992063,0.994382,0.999909,NS,Concordant Down,FALSE
MRPL22,-0.0254,-0.0204,0.996935,0.997529,0.999912,NS,Concordant Down,TRUE
DLAT,0.0166,-0.0288,0.9964,0.988889,0.979846,NS,Discordant (Young Up / Old Down),FALSE
AK2,-0.0371,-0.0079,0.985842,0.999441,0.994304,NS,Concordant Down,FALSE
ARPP19,0.0397,-0.0049,0.990799,0.999864,0.991779,NS,Discordant (Young Up / Old Down),TRUE
OGDH,0.0412,-0.0027,0.976574,0.999921,0.982442,NS,Discordant (Young Up / Old Down),FALSE
PPA2,-0.0179,-0.026,0.997239,0.994249,0.999633,NS,Concordant Down,FALSE
LIMCH1,-0.0016,-0.042,0.999985,0.984503,0.991818,NS,Concordant Down,TRUE
LONP1,-0.0395,-0.0039,0.984947,0.999874,0.991953,NS,Concordant Down,FALSE
MSI2,0.0018,0.0416,0.999982,0.986946,0.992548,NS,Concordant Up,TRUE
GNAI2,0.0063,-0.0362,0.999537,0.983088,0.983685,NS,Discordant (Young Up / Old Down),FALSE
HIBADH,-0.0299,0.0126,0.987602,0.998058,0.982654,NS,Discordant (Young Down / Old Up),FALSE
B2M,0.0121,0.0303,0.998927,0.992105,0.998189,NS,Concordant Up,TRUE
RAB11B,0.013,0.0293,0.997292,0.985321,0.997076,NS,Concordant Up,FALSE
EIF3B,0.0079,0.0343,0.999422,0.988199,0.995255,NS,Concordant Up,FALSE
PABPC4,-0.0086,0.032,0.99971,0.995281,0.99499,NS,Discordant (Young Down / Old Up),TRUE
TMED2,-0.0244,0.0161,0.995426,0.997952,0.990725,NS,Discordant (Young Down / Old Up),TRUE
EIF3D,-0.0269,0.0134,0.993064,0.998305,0.98873,NS,Discordant (Young Down / Old Up),TRUE
SKP1,-0.04,1e-4,0.984589,1,0.989713,NS,Discordant (Young Down / Old Up),FALSE
CNPY2,-2e-4,-0.0399,1,0.986453,0.992386,NS,Concordant Down,TRUE
TARS3,-0.0027,-0.0371,0.999973,0.991085,0.996006,NS,Concordant Down,TRUE
FKBP3,-0.0255,0.0138,0.991386,0.997684,0.985619,NS,Discordant (Young Down / Old Up),FALSE
PLCD4,0.0198,0.0191,0.996163,0.996515,0.999997,NS,Concordant Up,TRUE
ABCF1,0.0162,0.0214,0.99806,0.996592,0.999861,NS,Concordant Up,TRUE
ECI2,-0.0227,-0.0145,0.996297,0.99858,0.99968,NS,Concordant Down,FALSE
RRAS,-0.0084,-0.0288,0.999321,0.991684,0.997178,NS,Concordant Down,FALSE
SUCLA2,0.0291,0.0081,0.990166,0.999328,0.996671,NS,Concordant Up,FALSE
IDH2,0.0216,0.0155,0.994583,0.997394,0.999721,NS,Concordant Up,FALSE
CBR4,0.0117,-0.0254,0.999264,0.996614,0.994747,NS,Discordant (Young Up / Old Down),TRUE
C11orf68,0.0154,0.0215,0.998555,0.996837,0.999835,NS,Concordant Up,TRUE
COPS4,-0.0026,-0.0341,0.999909,0.981853,0.989558,NS,Concordant Down,FALSE
AUH,-0.0138,0.0226,0.998808,0.99684,0.994055,NS,Discordant (Young Down / Old Up),FALSE
DLST,-0.0237,0.0115,0.993584,0.998624,0.990142,NS,Discordant (Young Down / Old Up),FALSE
ANK3,0.0263,-0.0041,0.994626,0.999868,0.994838,NS,Discordant (Young Up / Old Down),TRUE
MRPL50,0.0212,0.0091,0.998503,0.999667,0.999626,NS,Concordant Up,TRUE
NPM1,-0.022,-0.0078,0.996314,0.999567,0.998981,NS,Concordant Down,FALSE
NAP1L4,0.0045,-0.0239,0.999763,0.993003,0.99300600000000006,NS,Discordant (Young Up / Old Down),FALSE
DENR,-0.022,-0.0059,0.994127,0.999625,0.997924,NS,Concordant Down,FALSE
SLC25A5,-0.001,0.0265,0.999991,0.992561,0.994428,NS,Discordant (Young Down / Old Up),FALSE
RAB7A,-0.0101,-0.0166,0.9985,0.995943,0.999588,NS,Concordant Down,FALSE
RPLP1,-0.0185,0.0074,0.998199,0.999727,0.997545,NS,Discordant (Young Down / Old Up),FALSE
PSMB1,0.0217,0.0039,0.992088,0.999787,0.996492,NS,Concordant Up,FALSE
PITPNA,-0.0179,-0.0071,0.998404,0.99959,0.999514,NS,Concordant Down,TRUE
TMEM230,0.0129,0.0118,0.998892,0.998888,0.999994,NS,Concordant Up,TRUE
ALDOA,0.0099,-0.0139,0.998844,0.997733,0.995168,NS,Discordant (Young Up / Old Down),FALSE
CAMK2G,-7e-4,-0.0215,0.999995,0.99545,0.997005,NS,Concordant Down,TRUE
PSMC5,0.0072,-0.0135,0.999356,0.997715,0.996126,NS,Discordant (Young Up / Old Down),FALSE
AK3,-0.0178,-0.0017,0.998527,0.999987,0.999175,NS,Concordant Down,FALSE
SUCLG1,0.0177,-0,0.996843,1,0.997846,NS,Discordant (Young Up / Old Down),FALSE
PPP2CA,0.0037,0.0128,0.999817,0.997695,0.999186,NS,Concordant Up,FALSE
NDUFA4,0.0111,0.0052,0.998944,0.999782,0.999797,NS,Concordant Up,FALSE
CSDE1,0.0081,-0.0061,0.999365,0.999657,0.998636,NS,Discordant (Young Up / Old Down),FALSE
ILK,0.0106,0.0032,0.998607,0.999883,0.99954,NS,Concordant Up,FALSE
RPN1,-0.0018,0.0057,0.999959,0.999601,0.999501,NS,Discordant (Young Down / Old Up),FALSE
PDHA1,0.0031,3e-4,0.99988,0.999999,0.999933,NS,Concordant Up,FALSE
PIP4K2A,-0.0024,-7e-4,0.999967,0.999995,0.999987,NS,Concordant Down,TRUE
MYBPH,1.0138,1.7207,0.015531,5e-6,0.396875,Sig Both,Concordant Up,TRUE
S100A13,1.2092,0.6614,0,0.048215,0.313053,Sig Both,Concordant Up,FALSE
ADH1B,-0.8557,-0.6939,0.002692,0.034066,0.932195,Sig Both,Concordant Down,TRUE
MYLK,-0.7289,-0.7394,0.008735,0.006591,0.999714,Sig Both,Concordant Down,TRUE
FSCN1,0.709,0.6485,0.001794,0.0032,0.986299,Sig Both,Concordant Up,TRUE
HPRT1,0.5482,0.5572,0.012958,0.005349,0.999666,Sig Both,Concordant Up,TRUE
SLC25A42,-0.3587,-0.7565,0.84596,0.031042,0.82305,Sig Old only,Concordant Down,TRUE
ANXA3,-0.486,-0.5736,0.139159,0.014173,0.972551,Sig Old only,Concordant Down,TRUE
GLIPR2,0.4489,0.6074,0.290516,0.015687,0.919478,Sig Old only,Concordant Up,TRUE
CAMK2D,0.4289,0.5428,0.089478,0.015189,0.939485,Sig Old only,Concordant Up,FALSE
ASS1,-0.2463,-0.6463,0.839407,0.037085,0.653565,Sig Old only,Concordant Down,TRUE
ARHGAP1,0.3683,0.4728,0.148629,0.030761,0.943003,Sig Old only,Concordant Up,TRUE
MUSTN1,-0.0292,0.7722,0.997693,0.042317,0.120509,Sig Old only,Discordant (Young Down / Old Up),FALSE
SYNGR2,-0.272,-0.4795,0.516732,0.03641,0.791274,Sig Old only,Concordant Down,TRUE
ALDH6A1,-0.2249,-0.5217,0.657003,0.035648,0.608154,Sig Old only,Concordant Down,TRUE
PCYT2,-0.0951,-0.4799,0.942385,0.027039,0.339503,Sig Old only,Concordant Down,TRUE
TBC1D24,0.0541,-0.4739,0.988931,0.029046,0.205657,Sig Old only,Discordant (Young Up / Old Down),TRUE
SERPINH1,0.9777,0.8207,0.0028,0.096339,0.957251,Sig Young only,Concordant Up,TRUE
S100A6,1.2584,0.532,2.1e-5,0.290197,0.20058,Sig Young only,Concordant Up,TRUE
MYH3,-1.1506,-0.4081,0.006701,0.670264,0.358374,Sig Young only,Concordant Down,TRUE
S100A4,1.0817,0.4382,2e-6,0.282877,0.134252,Sig Young only,Concordant Up,FALSE
JPT2,0.9033,0.4141,0.004031,0.220308,0.385651,Sig Young only,Concordant Up,TRUE
CARNS1,0.7943,0.4533,0.0015790000000000001,0.221116,0.624251,Sig Young only,Concordant Up,TRUE
FBN1,-0.8203,-0.3809,0.004258,0.4414,0.495503,Sig Young only,Concordant Down,TRUE
ART3,-0.7642,-0.4314,0.001047,0.192178,0.592545,Sig Young only,Concordant Down,TRUE
FAM185A,-0.8722,-0.323,0.028414,0.485825,0.385369,Sig Young only,Concordant Down,TRUE
SLC20A2,-1.1463,-0.0392,0.005986,0.996876,0.052052,Sig Young only,Concordant Down,TRUE
SORBS1,-0.8063,-0.2996,0.047259,0.581984,0.453233,Sig Young only,Concordant Down,TRUE
PEBP4,-0.6064,-0.4403,0.040966,0.169072,0.90436,Sig Young only,Concordant Down,TRUE
GSN,0.5256,0.4735,0.043257,0.101214,0.990261,Sig Young only,Concordant Up,FALSE
H1-0,-0.7195,-0.2365,2.35e-4,0.61582,0.175926,Sig Young only,Concordant Down,FALSE
EZR,0.7289,0.197,0.001803,0.788352,0.195504,Sig Young only,Concordant Up,TRUE
HSPB1,0.5302,0.3896,0.020597,0.185261,0.909808,Sig Young only,Concordant Up,FALSE
PSME2,0.6118,0.2853,0.005705,0.417823,0.505152,Sig Young only,Concordant Up,TRUE
HSPB6,0.6109,0.2797,0.006786,0.514381,0.535397,Sig Young only,Concordant Up,FALSE
COL6A1,-0.7609,0.1194,0.029557,0.955377,0.051548,Sig Young only,Discordant (Young Down / Old Up),TRUE
TUBB6,0.613,0.2375,0.007431,0.640315,0.433314,Sig Young only,Concordant Up,TRUE
CD81,-0.6933,-0.1561,0.027233,0.87766,0.272356,Sig Young only,Concordant Down,TRUE
TNNT1,-0.7547,0.087,0.037687,0.978183,0.082516,Sig Young only,Discordant (Young Down / Old Up),FALSE
UTP15,-0.7248,0.1131,0.037834,0.958372,0.063038,Sig Young only,Discordant (Young Down / Old Up),TRUE
H3-3A,-0.7906,-0.0448,0.01523,0.993983,0.124025,Sig Young only,Concordant Down,FALSE
ANXA1,0.5916,0.2384,0.029272,0.700533,0.562779,Sig Young only,Concordant Up,FALSE
TOR1AIP1,-0.6152,-0.21,0.03953,0.69293,0.427756,Sig Young only,Concordant Down,TRUE
TNNC1,-0.7281,0.0911,0.027977,0.972713,0.062537,Sig Young only,Discordant (Young Down / Old Up),FALSE
GNAS,-0.4918,-0.3092,0.003732,0.195403,0.760151,Sig Young only,Concordant Down,FALSE
GLRX3,0.5574,0.2165,6.89e-4,0.530884,0.301821,Sig Young only,Concordant Up,FALSE
TNNI1,-0.7107,0.0606,0.044369,0.988941,0.109169,Sig Young only,Discordant (Young Down / Old Up),FALSE
DYNC1LI1,0.6541,0.104,7.03e-4,0.914913,0.055384,Sig Young only,Concordant Up,TRUE
FARSB,0.6285,0.1232,6.01e-4,0.880935,0.087901000000000007,Sig Young only,Concordant Up,FALSE
NDUFA3,-0.6511,-0.0926,0.001767,0.946872,0.086605,Sig Young only,Concordant Down,FALSE
MSN,0.4949,0.2481,5.67e-4,0.290218,0.477212,Sig Young only,Concordant Up,FALSE
FLNC,0.5282,0.2122,0.043848,0.730899,0.599445,Sig Young only,Concordant Up,FALSE
AKR1C3,0.6694,0.0679,0.005719,0.977685,0.105363,Sig Young only,Concordant Up,FALSE
S100A11,0.544,0.193,0.01724,0.73975,0.453885,Sig Young only,Concordant Up,TRUE
MT-ND4,-0.5174,-0.2179,0.039173,0.697199,0.614208,Sig Young only,Concordant Down,FALSE
NFIC,-0.5819,-0.1288,0.006703,0.860146,0.176397,Sig Young only,Concordant Down,TRUE
UBE2I,-0.4831,-0.2245,0.044145,0.638507,0.675129,Sig Young only,Concordant Down,TRUE
MAOA,-0.5078,-0.1941,0.015495,0.699162,0.488931,Sig Young only,Concordant Down,FALSE
CALU,0.3928,0.3069,0.040021,0.19559000000000001,0.951394,Sig Young only,Concordant Up,FALSE
SNU13,-0.508,-0.1851,0.007561,0.65866,0.38591,Sig Young only,Concordant Down,TRUE
GBE1,0.4435,0.2465,0.030169,0.471041,0.7604,Sig Young only,Concordant Up,FALSE
DYNLT1,0.4335,0.2535,0.008468,0.265105,0.720644,Sig Young only,Concordant Up,TRUE
RPS11,0.4924,0.1916,0.002318,0.580483,0.36461,Sig Young only,Concordant Up,TRUE
HSPB7,0.4731,0.2019,0.033092,0.679465,0.61046,Sig Young only,Concordant Up,FALSE
VARS1,0.5164,0.154,9.26e-4,0.728248,0.19653,Sig Young only,Concordant Up,FALSE
CBR1,0.4263,0.2353,0.017187,0.425499,0.728249,Sig Young only,Concordant Up,FALSE
UBE2B,-0.6201,0.0347,0.023993,0.993236,0.052245,Sig Young only,Discordant (Young Down / Old Up),TRUE
RBM3,-0.6171,0.0331,0.046543,0.995817,0.126127,Sig Young only,Discordant (Young Down / Old Up),TRUE
MICU2,-0.549,-0.0824,0.0349,0.94485,0.195414,Sig Young only,Concordant Down,TRUE
COX7B,-0.601,-0.0304,0.019281,0.995799,0.137446,Sig Young only,Concordant Down,FALSE
NDUFS7,-0.564,0.0465,0.017172,0.988405,0.058651,Sig Young only,Discordant (Young Down / Old Up),FALSE
MGST3,-0.4589,-0.151,0.020239,0.791658,0.441442,Sig Young only,Concordant Down,FALSE
MAOB,-0.424,-0.1828,0.021961,0.646457,0.587188,Sig Young only,Concordant Down,FALSE
MT-CO3,-0.5282,-0.0733,0.038123,0.967698,0.25215,Sig Young only,Concordant Down,TRUE
NDUFB7,-0.5358,-0.0559,0.018655,0.981504,0.178561,Sig Young only,Concordant Down,FALSE
CCT6A,0.4038,0.1658,0.006518,0.605014,0.469694,Sig Young only,Concordant Up,FALSE
NDUFB6,-0.5514,0.0169,0.02056,0.998554,0.09116,Sig Young only,Discordant (Young Down / Old Up),FALSE
DYNC1H1,0.4449,0.1194,8.79e-4,0.781874,0.159864,Sig Young only,Concordant Up,FALSE
TMEM143,-0.5107,0.0536,0.030975,0.982578,0.072531,Sig Young only,Discordant (Young Down / Old Up),TRUE
CAPN2,0.3463,0.2028,0.04797,0.476465,0.819389,Sig Young only,Concordant Up,FALSE
USP9X,0.4173,0.1198,0.016221,0.764688,0.290684,Sig Young only,Concordant Up,TRUE
RAB6A,0.4373,0.0819,0.035369,0.943619,0.312483,Sig Young only,Concordant Up,TRUE
PSME1,0.3948,0.1158,0.011052,0.819473,0.344515,Sig Young only,Concordant Up,FALSE
FARSA,0.4426,0.0452,0.04089,0.985369,0.24418,Sig Young only,Concordant Up,TRUE
NDUFV2,-0.4563,0.0308,0.025808,0.993305,0.085267,Sig Young only,Discordant (Young Down / Old Up),FALSE
EMD,-0.4248,0.0462,0.027478,0.980473,0.05819,Sig Young only,Discordant (Young Down / Old Up),TRUE
DYNC1I2,0.3792,0.0892,0.013879,0.89368,0.290962,Sig Young only,Concordant Up,FALSE
WBP2,-0.3821,-0.0342,0.031453,0.987466,0.184592,Sig Young only,Concordant Down,TRUE
ACP1,-0.3593,0.0365,0.038833,0.986402,0.093638,Sig Young only,Discordant (Young Down / Old Up),FALSE
