gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8
IQGAP1,0,0,0.020638268687093033,0,0.027893675460293133,0.1077918232091126,0.17042792894138772,0.2007314767552065
GYG1,0.30544016619507713,0,0,0,0.18172883795195066,0,0.07471544077032609,0
STT3A,0.30286043471455265,0,0,0,0,0.144616973914793,0,0
CAPZA2,0.18802114272045678,0,0,0.4231494289403468,0.05611029231169119,0.008668227377770699,0,0.01083241747967293
CAPZB,0.1419512323343126,0,0,0.438675514251418,0.13211908812125014,0,0,0.026944878781727247
EIF1AX,0.06964543136354068,0,0.14340761678396602,0,0.5378461620436014,0,0.08333402531361028,0
QARS1,0.05311715019837221,0.1744468456897551,0,0,0,0.048851608408508246,0.2537744464507967,0
RPL29,0.12267929729430442,0,0,0.18279266971605307,0.5182764477697354,0,0,0.020208566132484077
UQCRFS1,0,0.597919330609,0,0.07878211684099493,0.07159274285303745,0,0,0
ATP5PO,0,0.753508609040184,0,0,0,0,0.1408292222058683,0.03413691773969788
LIMS1,0,0.15524582363100956,0.3100634129196901,0,0,0,0,0.008631574756540885
PREP,0.18518825461005115,0,0.09932229596137783,0.08797240643677358,0,0.37851660060927417,0,0
ME1,0.3214314614431238,0.1043346173603716,0,0.011315367121788896,0,0.38696470124501064,0.04605913023123978,0
PIP4K2A,0.4557168793657348,0,0.049908903525912006,0.20036161123982815,0.029551428170375097,0,0,0.10347650742970119
ARCN1,0.17866842444923642,0,0.017830533502218793,0,0.01314350581466036,0,0.30918534832973327,0
LSS,0,0.2918327386748743,0.034094755723010205,0,0,0,0.030028369186525076,0.007480626376109179
GCLM,0.0484738090641127,0,0,0.13108889563765178,0.02594983096623241,0.32574660068233896,0,0.00805477574382807
CD151,0.387335807605227,0,0,0,0,0.06203397170336907,0.17932841633328683,0
PSMD8,0.21625819565709364,0,0.03745889064106773,0,0.32663978670065746,0,0.21165799482931413,0
GSS,0.2627417858492738,0.03764514481017972,0.13079229768935458,0,0,0,0.0894545933840528,0.09579666290840562
CCT5,0.03607840982057855,0,0,0,0.12653318220730636,0.03608436229859239,0.42657951993233467,0.015563465567587802
NES,0.2616152073251284,0,0,0.11718533092901154,0.10467419884276129,0,0.29692439107211444,0
IDH2,0,0.5370378754670362,0.13030943961314392,0,0,0,0.021587843032843255,0.21471178401172003
TNNI2,0.13010648212942327,0,0,0.7590043903174628,0.11076869189536401,0,0,0
PXN,0.4256965761628133,0.06341448031994075,0.08291606735479139,0,0,0,0.024267387789714837,0.11831284490077433
ALDH9A1,0.0727497371070984,0,0.3870301975389783,0,0,0.0421872455134621,0,0.15117856438504107
RPL34,0.3059862108871235,0,0,0.2196408375366364,0.5301130789314686,0,0.04796088595010249,0
LMAN1,0,0,0,0,0.08098460532253028,0.2824598001028975,0.12419304861535785,0
FNTA,0,0.06416045170580166,0,0,0,0.17461459232291737,0.106112227636721,0.05967999934751801
CCT3,0,0,0,0,0.13786468568711344,0.10847993144003847,0.37161497796903503,0.023722307393695366
MRPL19,0,0.33027899959086765,0,0,0.0970763308931987,0.010133069524826272,0.08617929762471045,0.10466323073862971
TUFM,0,0.3315368790311232,0,0,0.05905686454667536,0,0.09776093783426003,0.21247754699727617
ALDH7A1,0,0.1364499003692329,0.08692111883733193,0,0,0,0.07506736833860785,0.06547808037282143
CDC34,0.07153611283554888,0.0010806499054811186,0,0.01754802142793467,0,0.0387661425945852,0,0.40065325414114256
PCYT1A,0.17051373306317555,0.0484988131608326,0.2130364870402789,0,0,0.03818185178059003,0,0.06638914974845343
AARS1,0,0.011132535608574825,0,0.058385092291924394,0,0,0.12711359102125888,0.11693069576845887
CARS1,0,0,0,0,0.0816180513898394,0.24747994241014853,0.18074731435258456,0
SARS1,0.05595550804412873,0,0,0,0,0,0.3853954797107615,0
PSMB3,0,0,0,0.01609205323158032,0.15099595916263922,0.583019690964059,0,0
PSMB2,0.16016206330199184,0,0.19013533985565734,0,0.20298572089513858,0.05425956048127564,0.05852471390805674,0.06806317916147397
ACADVL,0,0.4806613800990431,0.06237140389117269,0,0,0,0,0.11425381640535512
ACOT2,0.035083001617030145,0.44405484485429525,0.039702807650033006,0.010399516994020017,0,0.020906577910278494,0,0.11966713119740327
TMED10,0.18146310237551758,0,0,0.21664873413711908,0.0768270329231381,0.07491531016245867,0,0.0571975768869563
HINT1,0,0,0.046087813300269294,0.0158368636665886,0,0.3893236765791443,0,0.02761172073332183
NDUFV1,0.01634578041382878,0.846045491729593,0.028716689190333752,0.19383529063777438,0.14860805310890068,0,0,0
GSK3A,0,0.0034125998441996955,0.31086870830790486,0,0,0.09935472740976224,0,0.09348837148654536
GSK3B,0.03718546671977174,0,0.21290550072494074,0,0.14743226629469347,0,0,0
IDH3A,0,0.6001204634923393,0,0.042894625151368965,0.058723802794077115,0,0.12487535579211244,0.13387677477342871
SULT1A1,0,0.028809871157756357,0.09496739656667796,0,0,0.09280689036024545,0.01738206025733416,0.15457136331118082
GDI2,0.16973608976820317,0,0.2685069043343523,0,0,0.022771508451562065,0.22188703199094217,0
EMD,0,0.13688494083778366,0.2971060030307036,0.05348175818220738,0,0.01658876906862365,0,0.22485235500339737
CPT1A,0.20191623977143325,0.297134535449279,0,0.0862994157422906,0,0.15873796871727403,0,0
SERPINH1,0,0,0,0,0.17522441959492105,0.09200194643209837,0.2933547709942855,0
CSRP3,0,0,0,0,0.3379236529215032,0,0.3191591905410279,0
ST13,0.11042506932394446,0,0.3024283526516461,0,0,0.07920750881473576,0,0
DNM2,0.31706062027323817,0.11302364290400654,0.1504343923890472,0,0.007121402127206947,0,0.07898465116049119,0.0081142634548874
METAP2,0.20823607070841638,0,0.2934241047682233,0.08550285645685443,0.036121805417717166,0,0,0.06807193065363464
NUDT2,0.31424825816530993,0,0.0723756684978384,0.13326228789171332,0,0,0.05874971919991202,0
LRBA,0.1656019901892257,0,0,0.5223595772021249,0,0,0,0
BCAM,0.023474280643662974,0.06208719262351475,0,0.26694297996727884,0.04813247076282747,0,0,0.05476535075338749
RPL14,0.14673873551718083,0,0,0.18920911189121956,0.8348397570922377,0,0,0
CCT8,0,0,0,0,0.1634624102855563,0.11986408389450157,0.37898960534396664,0.029072794147950484
CCT4,0.054272330870719865,0,0,0,0.17308214938823863,0,0.38891519768453253,0.012287810166299616
ATP1A2,0,0.07711930463682685,0,0,0,0.16458221593130656,0.17032483008738333,0
ANXA11,0.21410593744837106,0,0.21286668216937077,0.05295455719674098,0,0,0,0
FXR1,0,0,0,0.15925504410286345,0.39830308591799857,0.16611188860483406,0,0
RAB5C,0,0,0.22513413606025476,0,0,0.08176605267284975,0.10458587354699098,0.008940848951079808
RAB7A,0.04589319410440748,0,0.1458865635042358,0,0,0.07305998306242897,0.2297100216352897,0.06690232415595149
DUSP3,0,0,0,0.21425701770732622,0,0.3483818030804058,0,0
IDH3G,0,0.5425886052452115,0,0,0.06184173227262991,0,0.11375370539848195,0.10080840628728455
GALK1,0,0.0536955178045166,0.3611943529204314,0,0,0.021474796434199157,0,0.025422475654871945
SSR4,0.21050584320254925,0.016681599255279917,0,0.2122730583068713,0.1715886840866282,0,0.0570866825514697,0
BCAP31,0.1287022149548178,0,0,0,0.2063635472904523,0,0.3096884570607789,0
MECP2,0.37740808248159957,0,0.07993149003048126,0.02426146506369866,0.15928775252302246,0,0,0.042015394528596074
CAV2,0,0.09165139268239901,0.17668050389762077,0.1845581206772798,0.1423557434898599,0.033612568255096065,0,0
ALDH3A2,0,0.02096299384503082,0,0,0.054779732442038334,0.22663680917168375,0.020221829096885628,0.09042141550463419
ALDH5A1,0,0.4104309604050032,0.0969771464606834,0,0,0,0,0.22548168421207399
HSD17B4,0,0.15022397593557782,0,0,0.11825824534549537,0.2809401897718967,0.049961962469336194,0
PSMD7,0.38493978573114596,0,0,0,0.24858403246235541,0.03080175445308016,0.08656569983754359,0
UBE2D1,0.295758716232638,0,0.17553679271462863,0,0,0,0,0
SUOX,0,0.2642621473708514,0.18103324883004618,0,0,0.0632967203127222,0,0.09600807202613894
STAT5B,0,0,0.3168923760514579,0,0,0.21188336116136736,0,0
RPS6KA3,0.07731528223622948,0,0.28597968186417555,0.05467414331748295,0.13359558431538737,0.017128429211619566,0,0
HDGF,0,0,0.2871829076876934,0.032644479902104395,0,0.15399510603419936,0,0.17715789371886217
LUM,0,0,0.2906545756009828,0.3347574000010772,0,0,0,0.1191763384300735
PRELP,0.17956720766254916,0,0.25279098720538196,0.22058705162669165,0,0.04761017826778406,0,0
NDUFA8,0.05623229375626123,0.6174787173529395,0.008810530464916602,0.2889041226208874,0.22503790200569726,0,0,0
HNRNPA3,0,0,0.10476100868746689,0.30588107773919554,0.1588265804317927,0,0,0.15050560992433154
MYOM1,0.1865063342383783,0,0,0.5792334822148851,0.06695906325953366,0.004021122629227446,0,0
PGD,0,0.03495369721751376,0,0,0,0.3109408941793506,0.01226825443149408,0.3228880532126831
HNRNPM,0,0.0897104239317809,0,0.29337938741383945,0.2323869263541686,0,0,0.14990239680796236
KPNA1,0,0,0,0,0.2187829217914046,0.16728066575965644,0.18760406714389666,0
MAP2K6,0,0.23147774297577958,0.18429018367306094,0.05781537269884098,0,0,0,0.12740936394670255
ARHGDIA,0.032947636829535644,0,0.4035552087841518,0,0,0.02462976695336844,0.05785316638742334,0.1520180893828626
ARHGDIB,0,0.1609303395452905,0.08059598706115667,0,0,0,0.06750300830651644,0.36376627249976606
RIDA,0,0,0.3405242024223294,0,0,0.07509569481408113,0,0.04624193799483858
MRPL12,0,0.43942241228667467,0.07773653733412443,0,0.04858132294790121,0,0,0.12446183506870692
THOP1,0,0.03223665194030268,0.17989595065069447,0,0,0.18601398621238305,0,0.027479905795145816
AKR1C2,0.09387699626430994,0,0.14520948127257374,0,0,0.017188833804676017,0.23666083139080615,0.06883017865038642
CAPZA1,0.22368560906839083,0,0,0.39314358130663773,0.10912314802775275,0,0,0.002880905964552307
CRIP2,0,0.061187937329795605,0.1483769362084164,0,0.20450604511994655,0,0,0.14674630199890698
BLVRA,0.06950286395510108,0,0,0,0,0.09330809179737115,0.15364055512347768,0.0736610521626836
PPP5C,0,0.11267720283803673,0.025107079418889542,0,0,0.12882694839645112,0.0498561285453404,0.09909098603251314
NUBP1,0.3338030551078666,0.03484991107141242,0,0.13573067517016021,0,0,0.019801402131773574,0
SUCLG1,0.1108745849451012,0.6260194683003096,0,0,0,0,0.07377967031559762,0.07979924144175518
COPA,0,0,0,0.03221613782625654,0.08337522065596485,0.2347699917665327,0.20147166291972587,0
HCCS,0,0.5716690680216346,0.007281677129919227,0,0,0.09835384845458632,0,0.018328361036927053
MAPK12,0.14124277931314347,0,0.3686843429195224,0,0,0.0284265845120129,0,0.12859081730980312
SMTN,0,0.04045408125723389,0,0.008292220022004962,0.11990887995056493,0.16754926007347548,0.016877824004519506,0
SLC16A1,0,0.2421482619064359,0,0,0,0.1873558183242543,0.10835601647601548,0.06868913362835527
IST1,0.07383306768027983,0.16948545784090494,0.008297340130164038,0,0,0.14515631551677807,0,0.03949831032533639
SEC24C,0,0,0.2974721369423716,0,0.05264474516278793,0,0.23660616666987058,0.06736768618687525
SUB1,0.16856831983543755,0,0.08898047767691442,0,0.0416945012179094,0,0.016466831900054144,0.1558173189321229
RARS1,0.3363556230779331,0,0,0,0.05427538460078514,0,0.24987539237320136,0
CACNB3,0.332749971707698,0,0.2582317505523187,0.11089016011534304,0.058938482651945075,0,0,0
CACNA2D1,0.018104008148872704,0,0.30959963398437756,0.04994575959346092,0.08018468136615911,0.17350040133932854,0,0
MYOM2,0.21553356571084892,0,0,0.5101009670382718,0.04446728192347856,0.11201648648803285,0,0
YARS1,0.059448492093985186,0,0.12294222228013939,0.04992082286182623,0.005703702261305179,0.16966216896240852,0.049190093068599214,0
USP14,0,0,0,0.11952333200097966,0,0.3516103641179277,0.030923762544552917,0
PRKAG1,0,0.13052394786605234,0,0,0.1720221540444733,0.048340611759239746,0.2732511252921676,0
PRKAA2,0,0.18226370799409988,0,0,5.988916098516124e-4,0.2980052967264852,0.2575680630177169,0
HSPA2,0,0,0.08237000498630119,0,0.0486240424638046,0,0.2728849532610145,0.04623965359198423
RAD23A,0.10323370871642122,0,0.2382673968265755,0,0,0,0,0.10754639816148041
RAD23B,0.0709060282292317,0.005491205949473344,0.2343969874956747,0,0,0,0,0.21076796606861486
AK2,0,0.330077790746198,0,0.030422100788978963,0,0.07222250122936898,0,0.07777033059203384
NAPA,0,0,0.34365731200813043,0,0,0.07542246082010869,0.11425356922328189,0.02876834862617405
EIF5,0.36918411201065526,0,0.14097545999465919,0.01711359000145748,0.3757275887807789,0,0.05551879609527787,0
PSMD4,0.17872575731344637,0,0,0,0.14550679475721623,0.052408970064577565,0.2744917487968622,0
DRG2,0.01721408532463439,0,0,0.19060460286352296,0,0.24417256772152288,0.07004314182601196,0
RRAD,0.06113023427872706,0,0.1254586188193716,0,0.2177315533125434,0,0.20505111258837447,0
CSE1L,0,0,0.1178878072266346,0,0,0.09144264190668867,0.17037501034067368,0.008219612606938733
VCP,0.1659576643162343,0,0,0,0.22618384240843167,0.12283673869849342,0.2678009492756542,0
HADHB,0,0.39711900672358313,0.24530473752875318,0,0,0,0,0.1551403030409586
NAP1L1,0.03606761794618242,0,0.1095220755217551,0,0.14515018438884955,0,0.34878399940587673,0.010068476199111784
ADK,0,0,0,0.0722521963575781,0,0.14591210262339446,0.08385914449011109,0.1202419671725899
LAMB2,0,0.019944360096585706,0.02254244411289493,0.519993332812343,0,0.06460970707306003,0,0
CDH13,0.17263918609335055,0,0.20372693725438087,0.14330631499276036,0,0,0,0
SEC13,0.06656962163208482,0,0.07789807704627492,0.08847093846741234,0.2738415265271215,0,0,0.15730751529864098
SNU13,0,0.0036196770148868057,0.32063726150318256,0.08087297878934699,0,0.10353699929577001,0,0
NPEPPS,0.22620994617533338,0,0.28129913880741086,0.05967911295481911,0,0.2504980125571855,0,0.05632380379714505
HNRNPH2,0.39754829434880035,0,0,0.36971500095830084,0,0,0,0
OXCT1,0.3664841363504372,0.29338738221343674,0,0.14356690545063558,0.016289397126651423,0,0,0.06166246728113858
SH3BGR,0,0,0.23050918090414735,0.2515144584676201,0.01925862114152446,0.1818262208201685,0,0
EIF3B,0,0,0,0,0.6958264622910698,0.2513522430928129,0,0
ATP5MF,0.38323560524218275,0.40521291947176646,0,0,0,0,0.07609443037445912,0
NDUFV3,0,0.8715608124422074,0,0.1499854146178376,0.13360191708948438,0,0,0
MARS1,0.4235715456759785,0,0,0.24516214781808035,0.06175268824847574,0,0,0.005560776211956977
ARPP19,0.31045313450509676,0,0.0790312299843031,0,0.02504286346533469,0,0.17106984501512587,0
ATP5F1E,0.024783961019907295,0.5156093064885409,0,0.07773430668424626,0,0.026303279479400084,0,0
ATP5ME,0.1789963089845861,0.5448976420752355,0,0,0,0,0.16724944708194214,0
EIF6,0.12992246595134238,0,0.014453299178726635,0.2163449450466542,0.11557699762773523,0,0,0.19730461785095046
NDUFA6,0.017928519265884284,0.4922849086092363,0,0.18265127645717466,0.08023854281621673,0,0,0
SYNJ2BP,0,0.2856593258665536,0,0,0,0.012097567790697136,0,0
EEFSEC,0.3583460019071271,0,0,0.20893545042406902,0.25077602244127645,0,0.01909292424765578,0
MTPN,0.24271772258262925,0,0.26260533929461133,0.00456012100455999,0,0.07987984973968298,0,0.1535237224530794
DEFA3,0.004700512568848662,0.13212415123130009,0,0,0,0,0,0.3602825474380302
ARPC4,0.10045470954196899,0,0,0.09826587793651848,0,0,0.2838455865806481,0
CD81,0.4055312459666937,0.013494974069420346,0.25043496921578623,0.04136420825822398,0.0241441738301469,0,0,0
TPI1,0.07633889381632764,0,0.062382711371810326,0.09436111191944295,0,0.39588758495055215,0,0
EIF3E,0,0.05732324757099926,0,0,0.5039809292268005,0.3470067440536645,0,0
SEC61B,0,0.13507881419836143,0.15240638647423246,0,0,0.1556364295035661,0.14800713255890088,0.0725296841253361
GABARAPL2,0,0,0.06675353455226914,0.39693487094882884,0.04884203783464976,0.18236222771571406,0,0
ROMO1,0.26194369108022647,0.18346648268549337,0,0,0,0,0.15610611144785227,0
MYL6,0.02449562489450354,0.0026191744144659704,0,0.4253147608489964,0.28807228605728974,0,0,0
ACTB,0.03805067952972927,0,0,0.5607844488129603,0.17465360133197655,0,0,0
EIF4A1,0.05005628625207959,0,0.012594073717899059,0.03052339519213112,0.37813376562426165,0.4448037042683284,0,0
RPS20,0.09479776018515819,0,0,0,0.6959130457483212,0,0.09077376403441974,0
PRPS1,0,0,0.035127986721134354,0,0.1225463770197513,0.2797994318664807,0,0
PSMA6,0,0,0,0,0.24130873297368144,0.5457567779858464,0.04772440076187695,0
S100A10,0.06699569486749916,0,0.08905534882478486,0,0,0,0.3320648138456061,0.07091333537638018
CDC42,0,0.10386011956939989,0.17191659871286666,0,0,0.23284511816833514,0,0.1287265834232128
DSTN,0,0,0,2.4616574580641615e-4,0,0.41580136317599375,2.760422366224576e-5,0.026344946437705238
RAB2A,0,0,0.09218460135933441,0,0,0.42111270767576803,0.07854071414373422,0
RAB5B,0,0,0.2863648127550292,0,0,0.18645775453435906,0,0
RAB10,0.37142798192219567,0,0.05810325489648461,0,0,0,0.17506175421497666,0
UBE2D3,0.3348945693042479,0,0.25237567168813196,0,0,0,0,0
UBE2M,0.33108819426330255,0,0.2623604519633489,0.08090952746036068,0,0,0,0
UBE2K,0,0.093588289028146407,0.23505808468589534,0,0,0.08490049803574536,0,0.17239859729641618
UBE2N,0.4731253566609717,0,0.2568495558541833,0.07152092989038723,0,0,0,0.0017501452197134174
RAB14,0,0,0.007928231445216536,0,0,0.34668304255784294,0.13843274644037032,0
ACTR3,0,0.0989070769007904,0.04238746886218295,0,0,0.17322737474842104,0.11816530710571284,0.08371808354974222
ACTR2,0,0.15215585924052422,0,0,0.01246805507208882,0,0.34526081066743236,0.10651981508424044
ACTR1A,0,0,0,0,0.3353588089189824,0.10467314411634239,0.28302577955185115,0.004964206121770223
COPS2,0.05105774440983078,0,0.24599232793108816,0,0,0.21507374258486922,0.11301880554649982,0
ABCE1,0,0.06256394955491622,0,0,0.08588187202590297,0.21177193364868865,0.25711873815927605,0
RAP1B,0,0,0,0,0.0248940859685237,0.22859157867434712,0.19041894009324425,0
RPS3A,0.05333388990980838,0.05050599687787168,0,0,0.859382621603328,0,0.05491452838512034,0
RPL26,0.008301759046222617,0,0,0,0.8065835231442845,0.026533221325213484,0.10364578654999211,0
RPL15,0,0,0,0.06175342007634616,0.8007982354439804,0,0,0.06080029041476963
PCBD1,0.22125243584147042,0.0035312743494877565,0.25463958756156974,0,0,0,0,0.04977030786197298
RPL37A,0,0,0,0.1131087383835692,0.900910020489415,0,0,0
RHOA,0,0,0.11660785771059644,0,0,0.4122515344125414,0.017233344048037304,0
HSPE1,0,0.2979100821800296,0,0,0,0,0.07096601482405042,0.10264136468547148
SEC61A1,0.41274176083631253,0.10941527783634909,0,0,0.1363135172409476,0,0.14645337443093076,0
VBP1,0,0.02405951785274517,0,0,0,0.24967898845706046,0,0
B2M,0,0,0.16427328870894717,0,0,0.011157203215685427,0.194121046771475,0.10555815871036583
DAD1,0,0,0.13116425429596712,0,0.12213709722318826,0.08115475611225793,0,0.005361924254228944
NPC2,0,0.026287866550044062,0.47475343846992735,0,0,0,0,0.18175371373325458
PKIA,0.129860842977762,0,0,0.049252722807500184,0,0.18344192360500225,0,0.058085006442047137
SUMO2,0.06048307446978462,0,0.10076433313234859,0,0,0.18049482267694844,0.17700512909492183,0
UFM1,0.40202824935417475,0.011715854518312621,0.08150581734279456,0.00247639639337332,0,0,0.07234401585967302,0
NUTF2,0.17800915217491275,0,0.2746378691593125,0,0,0.0705990369062568,0,0.08225442747020006
HNRNPK,0.1797415524353165,0,0.423294450697671,0,0.24632957741766603,0,0,0.05385931473249406
YWHAG,0,0,0.28435719340004983,0,0.1708534849736358,0,0.047854860088728635,0
RRAS2,0.16597109539770136,0,0.17736627748240272,0,0.05306280134162575,0,0,0
TIMM10,0,0.4853567693838048,0.05833930587761946,0,0,0.12259630871415202,0,0.05699509148798824
RPS7,0.48517248855224376,0,0,0.0022787959881902914,0.5284956960222525,0,0.07485544782870586,0
