pathway,contrast,NES,padj,size,database,sig,pathway_label,pattern,sort_key,leading_edge
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Training_Old,-0.677,1,98,GO:BP,FALSE,Proteasome Mediated Ubiquitin Dependent Protein Cata...,Interaction only,-1.789948765735186,UBE2D1;RAD23A;UBE2K;RNF7;DNAJB2;GSK3A;HSPBP1;UBE2N;PLAA;PARK7;UBE2D3;HSPA1A;UFL1;CUL5;CUL4A;PSMB5;ADRM1
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Training_Young,1.755,1,98,GO:BP,FALSE,Proteasome Mediated Ubiquitin Dependent Protein Cata...,Interaction only,-1.789948765735186,USP9X;UCHL1;USP5;DDB1;PSMD4;HUWE1;PSMC2;KLHL41;PSMC1;HSP90AB1;STUB1;PSMD1;PSMA3;PSMD11;PSMD3;PSMC6;PLAA;PSMA7;PSMF1;KLHL40;PSMA5;PSMB7;PSMA6;PSMC4;CSNK2B;CSNK2A1;CLU;TRIM72;CUL3;PSMD13;PSMB5;PSMB3;PSMD6;PSMD2;TF;VCP;BAG2;PSMC3;PSMA1;RAD23B;PSMD14;PSMD8;NPLOC4;PSMB6;USP14;PSMB4;PSMB2;XPO1;SH3BGRL;PSMA2;UBR4;CUL1;PSMA4
REACTOME_AUTOPHAGY,Interaction,-1.802,0.006414,55,Reactome,TRUE,Autophagy,Interaction only,-1.8019712758298851,TSG101;DYNC1LI1;TOMM70;DYNC1H1;LAMTOR1;DYNC1I2;PRKAA2;DYNC1LI2;PLIN2;PLIN3;HSPA8;MFN2;PGAM5;DYNLL1;RPS27A;PRKAG1;TUBB2A;TUBB4B;EEF1A1;TUBB6;UBE2L3;PRKAA1;PARK7;TUBA1B;VPS28;HSP90AB1
REACTOME_AUTOPHAGY,Training_Old,-1.04,0.693,55,Reactome,FALSE,Autophagy,Interaction only,-1.8019712758298851,TSG101;PLIN2;UBE2L3;VDAC3;MFN2;VDAC1;UBE2N;DYNLL1;PARK7;VPS28;UBE2D3;PGAM5;OPTN;RPS27A;UBE2V1;LAMP2
REACTOME_AUTOPHAGY,Training_Young,1.582,0.05223,55,Reactome,FALSE,Autophagy,Interaction only,-1.8019712758298851,DYNC1H1;DYNC1LI1;DYNC1I2;PRKAG1;TOMM70;TUBB6;TUBB2A;TUBA1B;PLIN3;LAMTOR1;PRKAA2;HSPA8;EEF1A1;HSP90AB1;TUBB4B;TSG101;DYNC1LI2
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,Interaction,-1.832,0.01281,44,GO:BP,TRUE,Regulation Of Microtubule Based Process,Interaction only,-1.8315641919186456,DYNC1H1;PRUNE1;DCTN1;MAPT;PRKAA2;HNRNPU;CLIP1;FKBP4;MEMO1;PAFAH1B1;PAK1;MECP2;CLTC;XPO1;PRKAA1
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,Training_Old,-1.213,0.4912,45,GO:BP,FALSE,Regulation Of Microtubule Based Process,Interaction only,-1.8315641919186456,PRUNE1;MECP2;TPPP;HNRNPU;GSK3A;RHOA;HSPA1A;CLIP1;CLASP2;MAPRE2;BBS4;RAC1;XPO1;FKBP4
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS,Training_Young,1.655,1,44,GO:BP,FALSE,Regulation Of Microtubule Based Process,Interaction only,-1.8315641919186456,DYNC1H1;DCTN1;MAPT;PRKAA2;CLTC;MEMO1;PRKAA1;PAK1;PAFAH1B1;RPS3;PRUNE1;FKBP4;CLIP1;MAPRE3;CHMP4B;MAPRE1;PDCD6IP;PPP2CA;XPO1;LAMP1;CHMP2A;EML2;FNTA;PDE4DIP
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,Interaction,-1.848,0.03185,15,GO:BP,TRUE,Endothelial Cell Differentiation,Interaction only,-1.8479672698331817,MSN;EZR;RAP1B;RAB1B;ADD1;RAP1A;VCL
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,Training_Old,0.756,0.9324,15,GO:BP,FALSE,Endothelial Cell Differentiation,Interaction only,-1.8479672698331817,MSN;CLIC4;VCL;EZR
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,Training_Young,1.618,0.09984,15,GO:BP,FALSE,Endothelial Cell Differentiation,Interaction only,-1.8479672698331817,MSN;EZR;VCL;RAP1B;CLIC4;ADD1;RAB1B;RAP1A
REACTOME_DEUBIQUITINATION,Interaction,-1.855,0.004339,66,Reactome,TRUE,Deubiquitination,Interaction only,-1.855005858872969,MAVS;TOMM70;USP9X;UCHL1;USP24;RNF123;USP5;PSMB5;RAD23A;PSMD3;USP47;RPS27A;UBE2D1;PSMD6;PSMA3;PSMD1;PSMB6;RAD23B;PSMD13;OTUB1;PSMC1;MAT2B;PSMC2;PSMB3;PSMD12;PSMB7;PSMA6;VCP;PSMA5;USP15;PSMA1;PSMD8
REACTOME_DEUBIQUITINATION,Training_Old,-1.137,0.5582,66,Reactome,FALSE,Deubiquitination,Interaction only,-1.855005858872969,UBE2D1;RNF123;RAD23A;USP24;MAVS;OTUB1;USP47;VDAC3;VDAC1;SNX3;RHOA
REACTOME_DEUBIQUITINATION,Training_Young,1.728,1,66,Reactome,FALSE,Deubiquitination,Interaction only,-1.855005858872969,USP9X;UCHL1;USP5;TOMM70;MAVS;PSMC2;PSMC1;PSMD1;PSMA3;PSMD11;PSMD3;PSMC6;PSMA7;PSMA5;PSMB7;PSMA6;USP15;PSMC4;PSMD13;PSMB5;PSMB3;USP24;PSMD6;PSMD2;VCP;PSMC3;PSMA1;RAD23B;PSMD14;PSMD8;MAT2B;PSMB6;USP14;RPS27A;PSMB4;PSMB2;PSMA2;PSMA4
GOBP_CELLULAR_RESPONSE_TO_KETONE,Interaction,-1.864,0.02711,18,GO:BP,TRUE,Cellular Response To Ketone,Interaction only,-1.8642457818594727,AKR1C3;MSN;PRKAA2;ACACA;GNB1;PRKAA1;PARK7;FBP1;ASS1;ATP5F1A
GOBP_CELLULAR_RESPONSE_TO_KETONE,Training_Old,-1.361,0.3806,18,GO:BP,FALSE,Cellular Response To Ketone,Interaction only,-1.8642457818594727,GNAS;ASS1;GNB1;PARK7;FDX1;FBP1;EIF4E
GOBP_CELLULAR_RESPONSE_TO_KETONE,Training_Young,1.433,0.2215,18,GO:BP,FALSE,Cellular Response To Ketone,Interaction only,-1.8642457818594727,MSN;AKR1C3;PRKAA2;ACACA;PRKAA1;ATP5F1A;AKR1C2
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,Interaction,-1.91,0.01869,15,Reactome,TRUE,Formation Of ATP By Chemiosmotic Coupling,Interaction only,-1.9100182266735466,ATP5PB;DMAC2L;ATP5PD;ATP5MG;MT-ATP6;ATP5F1D;ATP5F1C;ATP5F1A;ATP5PO;ATP5ME;ATP5MF;MT-ATP8;ATP5F1E
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,Training_Old,-1.03,0.7085,15,Reactome,FALSE,Formation Of ATP By Chemiosmotic Coupling,Interaction only,-1.9100182266735466,DMAC2L;ATP5MF;MT-ATP6;ATP5PB;ATP5MG
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,Training_Young,1.586,0.1155,15,Reactome,FALSE,Formation Of ATP By Chemiosmotic Coupling,Interaction only,-1.9100182266735466,ATP5F1C;ATP5PB;ATP5F1A;ATP5PD;MT-ATP8;ATP5PO;ATP5F1B;ATP5F1D;ATP5MG;ATP5PF
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,Interaction,-1.915,0.01622,18,GO:BP,TRUE,Regulation Of Amide Metabolic Process,Interaction only,-1.9150003399475983,SCARB2;BIN1;RTN2;RTN4;CLU;PICALM;TIGAR;PRKAA1;TMED10
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,Training_Old,-1.653,0.1523,18,GO:BP,FALSE,Regulation Of Amide Metabolic Process,Interaction only,-1.9150003399475983,RTN4;SCARB2;GSK3A;RTN2;TMED10;TIGAR
GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS,Training_Young,1.222,0.4678,18,GO:BP,FALSE,Regulation Of Amide Metabolic Process,Interaction only,-1.9150003399475983,BIN1;SCARB2;PRKAA1;PICALM;CLU;RTN2;TIGAR;RTN3;PGK1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,Interaction,-1.927,5.688e-4,96,Reactome,TRUE,Class I Mhc Mediated Antigen Processing Presentation,Interaction only,-1.9267560704730486,UBE3C;PSME1;SEC22B;STUB1;CALR;RNF123;PSMB5;PSMD3;PSME2;CANX;UBA1;UBE2F;RNF114;RPS27A;SEC61A1;UBE2D1;CUL3;PSMD6;BCAP31;PSMA3;PSMD1;UBE2Z;PSMB6;UBE2L3;PSMD13;SEC23A;KLHL41;PSMC1;CUL1;SEC61B;PSMC2;UBR4;PSMB3;PDIA3;THOP1;PSMD12;PSMB7;PSMA6;HSPA5;PSMA5;SEC24C;S100A1;PSMA1;UBE2R2;PSMD8;UBE2K;PSMB2;PSMA7;PSMD11;ERAP1;HUWE1;TPP2;SAR1B;PSMC6;ADRM1
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,Training_Old,-0.985,0.7521,97,Reactome,FALSE,Class I Mhc Mediated Antigen Processing Presentation,Interaction only,-1.9267560704730486,UBE2D1;RNF123;UBE2V2;UBE2K;RNF114;RNF7;UBE2L3;UBE2M;SEC61B;UBE2F;UBE2N;NPEPPS;HMGB1;UBE2D3;UFL1;CUL5;RPS27A;PSMB5;ADRM1;UBE2V1;CALR;TAPBP;THOP1;STUB1;BLMH;PSMB6;SEC61A1;UBA1;STX4;CUL1;SEC22B;UBE2Z
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,Training_Young,1.651,1,96,Reactome,FALSE,Class I Mhc Mediated Antigen Processing Presentation,Interaction only,-1.9267560704730486,PSME1;PSME2;PDIA3;BCAP31;CANX;HUWE1;SEC23A;PSMC2;UBE3C;SEC22B;KLHL41;HSPA5;PSMC1;STUB1;PSMD1;PSMA3;PSMD11;CALR;ERAP1;PSMD3;PSMC6;PSMA7;PSMA5;PSMB7;PSMA6;PSMC4;UBA1;SEC61A1;CUL3;PSMD13;PSMB5;PSMB3;PSMD6;PSMD2;PSMC3;SEC31A;PSMA1;UBAC1;PSMD14;PSMD8;UBE2Z;UBE2R2;TPP2;SEC24C;PSMB6;RPS27A;PSMB4;PSMB2;UBE2F;S100A1;PSMA2;UBR4;CUL1;PSMA4
GOBP_LIPID_HOMEOSTASIS,Interaction,-1.988,0.003666,26,GO:BP,TRUE,Lipid Homeostasis,Interaction only,-1.9883127192172316,SLC25A46;LAMTOR1;PRKAA2;AKR1C1;ACACA;RTN4;SURF4;FUNDC2;TSPO;IL18;PRKAA1;FABP4
GOBP_LIPID_HOMEOSTASIS,Training_Old,-1.409,0.3289,26,GO:BP,FALSE,Lipid Homeostasis,Interaction only,-1.9883127192172316,RTN4;FUNDC2;FABP4;GOT1;FABP3;HSDL2;CNBP;SURF4;EHD1;APOC2;SAR1B;APOE;SLC25A46;CAV1
GOBP_LIPID_HOMEOSTASIS,Training_Young,1.605,0.07716,26,GO:BP,FALSE,Lipid Homeostasis,Interaction only,-1.9883127192172316,SLC25A46;AKR1C1;LAMTOR1;PRKAA2;ACACA;IL18;TSPO;PRKAA1;SURF4;MAP2K1
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,Interaction,-1.998,0.007425,15,GO:BP,TRUE,Cytoplasmic Microtubule Organization,Interaction only,-1.997595171097521,DYNC1H1;KPNB1;MAPT;EZR;CLIP1;TBCB;PAFAH1B1
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,Training_Old,0.761,0.9352,16,GO:BP,FALSE,Cytoplasmic Microtubule Organization,Interaction only,-1.997595171097521,SLK;TLN1;DYNC1H1;EZR;PDE4DIP
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,Training_Young,1.754,1,15,GO:BP,FALSE,Cytoplasmic Microtubule Organization,Interaction only,-1.997595171097521,DYNC1H1;KPNB1;EZR;MAPT;TBCB;TLN1;SLK;PAFAH1B1
REACTOME_NEDDYLATION,Interaction,-1.999,8.311e-4,71,Reactome,TRUE,Neddylation,Interaction only,-1.998715759713996,COPS7B;COPS7A;COMMD6;DDB1;PSMB5;GPS1;PSMD3;UBE2F;DPP3;RPS27A;UBE2D1;CUL3;PSMD6;PSMA3;PSMD1;PSMB6;PSMD13;KLHL41;PSMC1;CUL1;PSMC2;PSMB3;PSMD12;PSMB7;PSMA6;COPS2;DCAF6;VCP;PSMA5;NPLOC4;PSMA1;COPS6;PSMD8;PSMB2;PSMA7;PSMD11;COPS4;PSMC6;ADRM1
REACTOME_NEDDYLATION,Training_Old,-0.967,0.7787,71,Reactome,FALSE,Neddylation,Interaction only,-1.998715759713996,UBE2D1;NAE1;COPS7B;RNF7;UBE2M;DCAF6;UBE2F;GPS1;UBE2D3;CUL5;CUL4A;RPS27A;PSMB5;ADRM1
REACTOME_NEDDYLATION,Training_Young,1.84,1,71,Reactome,FALSE,Neddylation,Interaction only,-1.998715759713996,DDB1;COPS7A;COPS7B;DPP3;PSMC2;KLHL41;PSMC1;COMMD6;PSMD1;PSMA3;PSMD11;PSMD3;PSMC6;PSMA7;PSMA5;PSMB7;PSMA6;PSMC4;CUL3;PSMD13;PSMB5;PSMB3;PSMD6;COMMD7;PSMD2;VCP;PSMC3;PSMA1;PSMD14;GPS1;PSMD8;NPLOC4;PSMB6;RPS27A;PSMB4;PSMB2;UBE2F;PSMA2;CUL1;PSMA4;COPS2;PSMD12
GOBP_VITAMIN_METABOLIC_PROCESS,Interaction,-2.01,0.004096,17,GO:BP,TRUE,Vitamin Metabolic Process,Interaction only,-2.0097463429897866,AKR1C3;GSTO1;MTHFD1;MMAB;CBR1;PDXP;ATP1A2;PANK4
GOBP_VITAMIN_METABOLIC_PROCESS,Training_Old,-1.612,0.1905,17,GO:BP,FALSE,Vitamin Metabolic Process,Interaction only,-2.0097463429897866,SLC25A42;GSTO1;MMAB;PLPBP;PNPO;SHMT1;PANK4;AASDHPPT;MCCC1;PDXK;PDXP
GOBP_VITAMIN_METABOLIC_PROCESS,Training_Young,1.295,0.3884,17,GO:BP,FALSE,Vitamin Metabolic Process,Interaction only,-2.0097463429897866,CBR1;AKR1C3;ATP1A2;ERO1A
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,Interaction,-2.014,0.00264,29,GO:BP,TRUE,Protein Modification By Small Protein Removal,Interaction only,-2.0140986113636266,COPS7B;USP9X;UCHL1;USP24;COPS7A;USP5;GPS1;USP47;OTUB1;PARK7;HINT1;COPS2;VCP;USP15;COPS6
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,Training_Old,-1.165,0.5704,29,GO:BP,FALSE,Protein Modification By Small Protein Removal,Interaction only,-2.0140986113636266,COPS7B;USP24;OTUB1;DNAJB2;USP47;PARK7;GPS1
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,Training_Young,1.599,0.06898,29,GO:BP,FALSE,Protein Modification By Small Protein Removal,Interaction only,-2.0140986113636266,USP9X;UCHL1;USP5;COPS7A;COPS7B;USP15;USP24;VCP;HINT1;PSMD14;GPS1
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,Interaction,-2.05,0.00229,26,Reactome,TRUE,Cargo Recognition For Clathrin Mediated Endocytosis,Interaction only,-2.0499448628340846,COPS7B;SCARB2;CLTB;COPS7A;GPS1;UBQLN2;AP2M1;TFRC;RPS27A;PICALM;CLTC
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_Old,-1.212,0.5194,26,Reactome,FALSE,Cargo Recognition For Clathrin Mediated Endocytosis,Interaction only,-2.0499448628340846,COPS7B;TFRC;SCARB2;UBQLN1;UBQLN2;GPS1;VAMP2;RPS27A
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,Training_Young,1.584,0.09113,26,Reactome,FALSE,Cargo Recognition For Clathrin Mediated Endocytosis,Interaction only,-2.0499448628340846,CLTB;AP2M1;COPS7A;CLTC;COPS7B;SCARB2;AP2A1;PICALM;AP2B1;TF
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Interaction,-2.122,1.607e-4,59,Reactome,TRUE,Separation Of Sister Chromatids,Interaction only,-2.121623023537072,DYNC1LI1;DYNC1H1;DYNC1I2;PPP2R1A;DYNC1LI2;PSMB5;CLIP1;PSMD3;DYNLL1;NUDC;RPS27A;UBE2D1;TUBB2A;PSMD6;RPS27;PAFAH1B1;PSMA3;PSMD1;TUBB4B;XPO1;TUBB6;PSMB6;PSMD13;PSMC1;TUBA1B;PSMC2;PSMB3;PSMD12;PSMB7;PSMA6;BUB3;PSMA5;PSMA1;PSMD8;PSMB2;PSMA7;PSMD11
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Training_Old,0.95,0.7882,59,Reactome,FALSE,Separation Of Sister Chromatids,Interaction only,-2.121623023537072,PSMD7;TUBA1B;TUBB6;TUBA4A;DYNC1H1;TUBB2A;PSMC3;MAPRE1;TUBA8;DYNC1I2;PSMD11;PSMA4;PSMC2;PSMC6;PSMD2;PSMC4;DYNC1LI1;PSMA7;PSMC1;PSMD14
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,Training_Young,2.231,1,59,Reactome,FALSE,Separation Of Sister Chromatids,Interaction only,-2.121623023537072,DYNC1H1;DYNC1LI1;DYNC1I2;TUBB6;TUBB2A;TUBA1B;PPP2R1A;PSMC2;RPS27;PSMC1;PSMD1;TUBB4B;PSMA3;DYNC1LI2;PSMD11;PSMD3;PSMC6;PSMA7;PSMA5;PSMB7;PSMA6;PSMC4;PAFAH1B1;PSMD13;PSMB5;PSMB3;PSMD6;PSMD2;PSMC3;PSMA1;CLIP1;PSMD14;PSMD8;MAPRE1;PSMB6;PPP2CA;RPS27A;PSMB4;TUBA4A;PSMB2;XPO1;PSMA2;PSMA4;PSMD12;NUDC
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Interaction,-2.147,8.345e-4,29,GO:BP,TRUE,Cellular Response To Xenobiotic Stimulus,Interaction only,-2.146599733619247,UCHL1;ADIPOQ;PRKAA2;GSTP1;AKR1C1;GSTO1;TFRC;EPHX1;RAP1A;CBR1;PRKAA1;ALDH2;CYB5B;ACAA1;CDH13;FBP1;SLC29A1
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Training_Old,-1.589,0.1594,29,GO:BP,FALSE,Cellular Response To Xenobiotic Stimulus,Interaction only,-2.146599733619247,GSTO1;GSTP1;TFRC;CMBL;SLC29A1;CRKL;CDH13;ABHD10;ADIPOQ;CYB5B;FBP1
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Training_Young,1.235,0.4275,29,GO:BP,FALSE,Cellular Response To Xenobiotic Stimulus,Interaction only,-2.146599733619247,CBR1;UCHL1;AKR1C1;PRKAA2;EPHX1;PRKAA1;ADIPOQ;RAP1A
GOBP_LOCOMOTORY_BEHAVIOR,Interaction,-2.243,3.615e-4,22,GO:BP,TRUE,Locomotory Behavior,Interaction only,-2.2425613032559633,SLC25A46;UCHL1;ARCN1;PAFAH1B1;PLN;MECP2;PARK7;ATP1A2;TBCE;SOD1
GOBP_LOCOMOTORY_BEHAVIOR,Training_Old,-0.91,0.8073,22,GO:BP,FALSE,Locomotory Behavior,Interaction only,-2.2425613032559633,MECP2;PPP3CB;SOD1;PARK7;FXN
GOBP_LOCOMOTORY_BEHAVIOR,Training_Young,1.457,0.1886,22,GO:BP,FALSE,Locomotory Behavior,Interaction only,-2.2425613032559633,SLC25A46;UCHL1;HPRT1;ARCN1;ATP1A2
