set,setSize,pMANOVA,s.Aging,s.Training_Old,p.Aging,p.Training_Old,s.dist,SD,p.adjustMANOVA,padj_A,padj_TO,sig_A,sig_TO,reversal_quadrant,sig_joint,sig_cat,pathway_clean,database
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,10,0.06095408449284847,0.4071258907363421,-0.27486935866983375,0.02610609785914053,0.1332338163555029,0.49122770203178245,0.48224346559211767,0.2304217701941005,0.1519917888836522,0.4586824270578776,FALSE,FALSE,TRUE,FALSE,NS,Reactive Oxygen Species Biosynthetic Process,GO:BP
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,16,0.011818238399547548,0.27376131491186284,-0.4059075750357313,0.058869444725446904,0.005070824858450895,0.4895980157370534,0.48059848104347713,0.09653190058712946,0.22993401953302356,0.10583265925323894,FALSE,FALSE,TRUE,FALSE,NS,Non Proteinogenic Amino Acid Metabolic Pro...,GO:BP
GOBP_FATTY_ACID_TRANSPORT,20,0.004416489442644026,0.40486873508353227,-0.263054892601432,0.0017902198351996649,0.042586268009914635,0.4828214671798369,0.47229332645075706,0.05209271549571094,0.029941041538743912,0.2800741417500774,TRUE,FALSE,TRUE,FALSE,Sig Young only,Fatty Acid Transport,GO:BP
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING,10,0.03860444063277121,0.463562945368171,-0.10280285035629454,0.011294415424112506,0.5745040316884862,0.47482526297554195,0.40048109478888455,0.182741672777955,0.09550908577089313,0.8575715708666339,FALSE,FALSE,TRUE,FALSE,NS,Mitotic Cell Cycle Checkpoint Signaling,GO:BP
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY,15,0.022865865145046772,0.35434920634920636,-0.3150476190476191,0.017847124505635574,0.03522556541689636,0.4741501474299952,0.4733350345428426,0.1432817880671636,0.12191872338432107,0.2578274577993002,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Insulin Receptor Signaling P...,GO:BP
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,126,4.586325976229596e-14,0.3734747460237656,-0.2910212518055655,1.450044687358191e-12,3.725411395473726e-8,0.47347307729161814,0.4698696261364414,1.1413399786559938e-11,2.8066420504199654e-10,1.6224166627288077e-5,TRUE,TRUE,TRUE,TRUE,Interaction,Small Molecule Catabolic Process,GO:BP
GOBP_VITAMIN_METABOLIC_PROCESS,17,0.01328358140203201,0.28172489205405704,-0.37907250602815007,0.04511472334089452,0.00699790840116865,0.4722974482562149,0.4672543211743551,0.10330356608187394,0.20291136849886673,0.13052292584890038,FALSE,FALSE,TRUE,FALSE,NS,Vitamin Metabolic Process,GO:BP
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS,15,0.023763074304778663,-0.30673015873015874,0.35765079365079366,0.04035404444864552,0.016808272746143643,0.4711660858695912,0.46978827671974815,0.14575801210888883,0.1905529380221996,0.1850919528733558,FALSE,FALSE,TRUE,FALSE,NS,Polysaccharide Biosynthetic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,13,0.006171957248894451,0.04127936763521921,0.4672473102539706,0.7972975115823628,0.0036122989298584566,0.4690671968193191,0.3012048207938013,0.062243902940144424,0.9107490263452301,0.08620033884675933,FALSE,FALSE,FALSE,FALSE,NS,Positive Regulation Of Telomere Maintenanc...,GO:BP
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,17,0.015407616354226095,0.35333370717209667,-0.30673470532159475,0.011952664418531555,0.029136006275543875,0.4679005108703158,0.46673885052132846,0.11504494604425654,0.09804697464979652,0.2392142541482305,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Response To Cytokine Stimulus,GO:BP
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,14,0.03100865198044851,-0.3705718365404229,0.2848303528931801,0.0166736548801636,0.06585034698463992,0.4673882925001389,0.46343933255301095,0.1647204826776477,0.11618202720497997,0.3442212469236005,FALSE,FALSE,TRUE,FALSE,NS,Long Term Synaptic Potentiation,GO:BP
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,15,0.022125261336453532,0.2521904761904762,-0.39250793650793653,0.09192967800259585,0.008683840170485974,0.4665431560990874,0.45587061943925106,0.140153473629462,0.2906379293657386,0.14088211715503385,FALSE,FALSE,TRUE,FALSE,NS,Lipoprotein Metabolic Process,GO:BP
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,10,0.08059968647618729,0.391353919239905,-0.2484560570071259,0.03248811070219715,0.17474237604183418,0.46356046247276333,0.4524139728750794,0.25960066741943894,0.16993308230827914,0.5275584385873052,FALSE,FALSE,TRUE,FALSE,NS,Amino Acid Betaine Metabolic Process,GO:BP
GOBP_REGULATION_OF_CELL_KILLING,13,0.008867798040371175,0.46336822074215034,0.0052697065066237316,0.0039021697215331644,0.973843150497178,0.46339818493430907,0.323924565867423,0.07899616107812024,0.05005082927392243,0.9928811080929157,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Cell Killing,GO:BP
GOBP_REGULATION_OF_VACUOLE_ORGANIZATION,11,0.06730322093421764,0.27454199792602835,-0.3730556515727618,0.11582364375271707,0.032569289025603014,0.4631887604374627,0.4579206894410635,0.23995471867831014,0.3379644680355664,0.2510429269141613,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Vacuole Organization,GO:BP
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,15,0.019461599611944023,0.4128888888888889,-0.20971428571428571,0.005766690837550926,0.16112268428344534,0.4630953640456297,0.4402469267501768,0.13039271740002495,0.06317971974222461,0.5057220108500212,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Cold Induced Thermo...,GO:BP
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,14,0.008978897757444208,-0.4599850411368736,0.041748827089141224,0.002953750555706906,0.7875378012961478,0.4618757437157859,0.35477942057357276,0.07899616107812024,0.040650527519888666,0.9339657537689596,TRUE,FALSE,TRUE,FALSE,Sig Young only,Intermediate Filament Based Process,GO:BP
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,11,0.024771594932097865,0.04312132734185967,-0.4598167991704114,0.8049671167203222,0.008409381220792355,0.4618343184206283,0.3556309597740846,0.1481616978643374,0.9165201434940896,0.14088211715503385,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Smooth Muscle Cell ...,GO:BP
GOBP_RESPONSE_TO_AXON_INJURY,12,0.041032616149341415,0.19202726264067205,-0.41876684102076395,0.2508073846331015,0.012215981564218789,0.4606952753564762,0.4318966526077604,0.18760844444134578,0.5180764061013031,0.16450311242809598,FALSE,FALSE,TRUE,FALSE,NS,Response To Axon Injury,GO:BP
GOBP_GLIAL_CELL_MIGRATION,10,0.04354410218146046,0.08275534441805225,-0.45235154394299293,0.6513118426582198,0.013432452425217671,0.4598590722573166,0.3783777094197279,0.19399955498747856,0.8385153776372614,0.17205391268183223,FALSE,FALSE,TRUE,FALSE,NS,Glial Cell Migration,GO:BP
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,11,0.06248565266111462,0.2297787763567231,-0.39802972692706534,0.1881629421363469,0.022571647652534384,0.45959324362051623,0.4439276499585437,0.23358370587051858,0.43457261375798223,0.20914792665273882,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Calcium Ion Transme...,GO:BP
GOBP_GMP_METABOLIC_PROCESS,12,0.05959239978629251,-0.31684894595022983,0.3313520367728642,0.05804235382888723,0.04745531825461212,0.4584620233163235,0.45834731045528393,0.22730631985682898,0.22914168198154647,0.2952398728554797,FALSE,FALSE,TRUE,FALSE,NS,Gmp Metabolic Process,GO:BP
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,10,0.01123256277774242,0.21377672209026127,0.40418052256532067,0.24295608936893237,0.027208253830140635,0.45723339962084186,0.13463581847960487,0.09317678266108237,0.5076130409321715,0.23233714790247542,FALSE,FALSE,FALSE,FALSE,NS,Arp2 3 Complex Mediated Actin Nucleation,GO:BP
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,16,0.018199597844861394,0.39858265840876606,-0.22397570271557884,0.005926238587211885,0.12225158916028357,0.4572015430760667,0.4402152388354078,0.12481771435334074,0.06372535567236484,0.4391084881209612,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Lipid Localization,GO:BP
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,21,0.0035421520059680167,0.4240232864874699,-0.17037340246509303,8.043297933027738e-4,0.17860608364202832,0.4569713817638557,0.4203019294731883,0.045706879958491,0.017141118845896183,0.5330736743869677,TRUE,FALSE,TRUE,TRUE,Interaction,Hydrogen Peroxide Metabolic Process,GO:BP
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,15,0.031239044841317665,-0.3331428571428572,0.3093968253968254,0.025957879507798154,0.03864493716123599,0.45465432894776203,0.454344166705261,0.1647204826776477,0.1519917888836522,0.26548541837700507,FALSE,FALSE,TRUE,FALSE,NS,Ribonucleoside Monophosphate Biosynthetic ...,GO:BP
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,30,4.6013153105131107e-4,-0.4118625099920064,0.19104716227018384,1.0271295772113275e-4,0.07199371400873358,0.45401513779653374,0.4263215176995537,0.010216256183889784,0.0033759617424568536,0.35430787188519547,TRUE,FALSE,TRUE,TRUE,Interaction,Cytoplasmic Translational Initiation,GO:BP
GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS,11,0.035223442673376654,0.44599032146560663,-0.08313169720013826,0.010594022851568238,0.6340437512841739,0.4536719584902406,0.3741457674736632,0.17382220152130914,0.09273762717302449,0.8679590241022694,FALSE,FALSE,TRUE,FALSE,NS,Porphyrin Containing Compound Metabolic Pr...,GO:BP
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,19,0.012811701697733503,-0.33401968662113296,0.3062474889513861,0.012044806300262029,0.021346955758013826,0.4531629679701434,0.4527372616184861,0.1015635927262489,0.09804697464979652,0.2032043548112573,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Ubiquitin Dependent...,GO:BP
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,24,0.0038024722402249626,0.27048461661087203,-0.36230671130240716,0.022481316181047928,0.002225538454028886,0.45213723677429646,0.44745103904351996,0.0472913573713087,0.13936815938571348,0.061537904554259046,FALSE,FALSE,TRUE,TRUE,Interaction,Glycerolipid Biosynthetic Process,GO:BP
GOBP_FIBROBLAST_MIGRATION,11,0.03568366190293309,0.4443484272381611,-0.0782060145178016,0.010884389374658378,0.6542720515237201,0.4511781305601879,0.369501789304792,0.17510123671805475,0.09340200143179751,0.8787524392862918,FALSE,FALSE,TRUE,FALSE,NS,Fibroblast Migration,GO:BP
GOBP_TRANSLATION,245,9.384648331021855e-23,-0.3265349776274146,0.3113347157044636,4.9200750618010665e-17,1.327831194639994e-15,0.45117003093835406,0.4510419856683546,8.174028696320036e-20,4.285385378828729e-14,1.1565409705314348e-12,TRUE,TRUE,TRUE,TRUE,Interaction,Translation,GO:BP
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,57,1.6170165242778748e-6,0.37992941537517266,-0.2430907199972721,9.019246760708316e-7,0.0017039869846010817,0.45104263525315724,0.44054176253761645,7.042106963230144e-5,4.364313293653857e-5,0.056006515607077055,TRUE,FALSE,TRUE,TRUE,Interaction,Alpha Amino Acid Metabolic Process,GO:BP
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,11,0.04049832545248815,0.4392499135845143,-0.1008468717594193,0.011831615819034457,0.5636058131051263,0.4506779095181658,0.3819060994137506,0.18692253254986807,0.09804697464979652,0.8496239121355198,FALSE,FALSE,TRUE,FALSE,NS,Cellular Response To Glucose Starvation,GO:BP
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,15,0.02037171378868276,-0.41593650793650794,0.1718730158730159,0.00541624162077239,0.25081849123483607,0.4500483443139222,0.41564410033174964,0.13291208022428977,0.06169965279790837,0.6365892097449365,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Cation Channel Activity,GO:BP
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,10,0.10093987326995497,0.2778147268408551,-0.3535391923990499,0.12912317868211545,0.053416138526500914,0.44963427695387215,0.4464346376232407,0.29865299190073974,0.36016817909596877,0.31016971104388197,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Amyloid Fibril Form...,GO:BP
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,10,0.10093987326995497,0.2778147268408551,-0.3535391923990499,0.12912317868211545,0.053416138526500914,0.44963427695387215,0.4464346376232407,0.29865299190073974,0.36016817909596877,0.31016971104388197,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Amyloid Fibril Formation,GO:BP
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,10,0.03800155351286008,-0.4487410926365796,0.02489311163895487,0.014193291500363686,0.8918668353083203,0.44943101275695335,0.3349099576451249,0.18161864041323253,0.10694492364254629,0.9649354303885802,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Muscle Organ Development,GO:BP
GOBP_IMPORT_INTO_THE_MITOCHONDRION,19,0.0028011989158528944,0.4450080353555645,-0.055594616311771795,8.167123215897721e-4,0.6762379659687306,0.44846729300348365,0.35397952967394064,0.037827042724153034,0.017141118845896183,0.8897330337745686,TRUE,FALSE,TRUE,TRUE,Interaction,Import Into The Mitochondrion,GO:BP
GOBP_CHEMOKINE_PRODUCTION,10,0.08492476912265122,0.2009501187648456,-0.4001900237529691,0.27240039125837573,0.028765354910706916,0.44780911708339244,0.4250702712177944,0.2686208851364015,0.5441760109771681,0.2392142541482305,FALSE,FALSE,TRUE,FALSE,NS,Chemokine Production,GO:BP
HALLMARK_CHOLESTEROL_HOMEOSTASIS,15,0.031997093115960044,0.36577777777777776,-0.2564444444444444,0.014473989847628944,0.08657413609108101,0.44671818387263923,0.43997755273829625,0.1653974368189982,0.10722065401148978,0.37431089639682824,FALSE,FALSE,TRUE,FALSE,NS,Cholesterol Homeostasis,Hallmark
GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,14,0.00821262395719923,0.44584211599918405,0.017406677092540974,0.003964991067624165,0.910531712258756,0.44618178448479257,0.3029496041515221,0.07665426503463792,0.05005082927392243,0.9731646364724393,FALSE,FALSE,FALSE,FALSE,NS,Hydrogen Peroxide Catabolic Process,GO:BP
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,43,6.644996462507708e-5,0.26744186046511625,-0.3563796354494029,0.0026300791570439555,6.0309460747695396e-5,0.44556884237129063,0.4411084100110927,0.002188081290844343,0.036948370093311055,0.004271363425632639,TRUE,TRUE,TRUE,TRUE,Interaction,Glycerolipid Metabolic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,10,0.037358587720902676,0.44427553444180523,-0.006365795724465562,0.01518671133348027,0.9722680714752843,0.44432113820834285,0.318651540443496,0.17949272680780617,0.11115651740723793,0.9928811080929157,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Nitric Oxide Metabo...,GO:BP
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,11,0.03134947311251422,-0.44227445558244033,0.03136882129277566,0.011261258511280882,0.8574466660789946,0.44338549481240597,0.3349163729418827,0.1647204826776477,0.09550908577089313,0.9553241176891154,FALSE,FALSE,TRUE,FALSE,NS,Regulation Of Sodium Ion Transmembrane Tra...,GO:BP
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,15,0.020163788198658775,0.41790476190476195,-0.14450793650793653,0.005200242409194517,0.3343041452166341,0.4421842757679852,0.3976858328730437,0.13227850249794787,0.05999220050872085,0.6819178231468109,FALSE,FALSE,TRUE,FALSE,NS,Cell Cycle Checkpoint Signaling,GO:BP
GOBP_ACUTE_INFLAMMATORY_RESPONSE,15,0.02513748884566672,0.4031111111111111,-0.18025396825396828,0.007033199648725552,0.22844295802019537,0.44157678944045187,0.4125014035264761,0.1481616978643374,0.07206961051811712,0.6038659072400309,FALSE,FALSE,TRUE,FALSE,NS,Acute Inflammatory Response,GO:BP
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS,13,0.05898047915238391,-0.31859767254629295,0.30549659664788115,0.04733748667705376,0.0572178830425157,0.44139851326817253,0.4413012898468631,0.22594401983786072,0.20719070801866246,0.32239533875932064,FALSE,FALSE,TRUE,FALSE,NS,Glucan Biosynthetic Process,GO:BP
GOBP_ACTIN_NUCLEATION,13,0.013647659981561758,0.008782844177706214,0.4404596355119666,0.9564191219574477,0.006087644668585138,0.44054719255396957,0.3052415864333058,0.10566321639058036,0.9794721401821715,0.1191536742997226,FALSE,FALSE,FALSE,FALSE,NS,Actin Nucleation,GO:BP
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,13,0.018179329501741646,0.43841030520383517,-0.03322842713898851,0.006328865897606657,0.8362039300044357,0.4396677428229765,0.3334989459098377,0.12481771435334074,0.0676373275682871,0.9496715133396118,FALSE,FALSE,TRUE,FALSE,NS,Phenol Containing Compound Metabolic Process,GO:BP
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,12,0.054215693211765496,0.18101125376446348,-0.4004596608020288,0.27903393047006797,0.016568623716509443,0.4394690136051221,0.4111620267527103,0.21996574702138005,0.5492396687896705,0.1850919528733558,FALSE,FALSE,TRUE,FALSE,NS,Positive Regulation Of Establishment Of Pr...,GO:BP
GOBP_NEUTROPHIL_CHEMOTAXIS,13,0.008778537299715384,0.08233916416599574,0.4316036009661129,0.6084144103151655,0.007192978032657998,0.4393875354655277,0.24696725168866318,0.07886186575685951,0.8122057064874284,0.13052292584890038,FALSE,FALSE,FALSE,FALSE,NS,Neutrophil Chemotaxis,GO:BP
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,18,0.019694013688340395,-0.34949398611773436,0.2643988767021671,0.010534838316059567,0.05306957708833006,0.4382383054159356,0.4340878062219753,0.1313004050826688,0.09268529467967558,0.31016971104388197,FALSE,FALSE,TRUE,FALSE,NS,Negative Regulation Of Actin Filament Depo...,GO:BP
GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,14,0.03740290461035226,0.19895287958115185,-0.3901543482695315,0.19893951051641592,0.011718454695470174,0.4379528099775764,0.4165617156592268,0.17949272680780617,0.44774241255761826,0.15948084437116442,FALSE,FALSE,TRUE,FALSE,NS,Insulin Secretion Involved In Cellular Res...,GO:BP
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,10,0.017173837684294275,-0.393729216152019,-0.19078384798099765,0.03144892403177708,0.29740677466904153,0.4375170537271887,0.14350404604412972,0.12112074998397014,0.16551065155092348,0.6665304643452107,FALSE,FALSE,FALSE,FALSE,NS,Regulation Of Calcineurin Mediated Signaling,GO:BP
GOBP_RIBOSOME_DISASSEMBLY,11,0.07531937344068133,-0.19650881437953682,0.39077082613204284,0.26041068088307934,0.02515808867464675,0.4373986198935366,0.41526941625853586,0.251353158110473,0.5286964508470765,0.22590407459399298,FALSE,FALSE,TRUE,FALSE,NS,Ribosome Disassembly,GO:BP
GOBP_TRICARBOXYLIC_ACID_CYCLE,25,4.4198686647307645e-4,0.43628708133971295,-0.02078468899521531,1.6989824396763362e-4,0.8580722831658327,0.4367818913835063,0.323198548292768,0.010216256183889784,0.005192328789326628,0.9553241176891154,TRUE,FALSE,TRUE,TRUE,Interaction,Tricarboxylic Acid Cycle,GO:BP
GOBP_ALCOHOL_CATABOLIC_PROCESS,12,0.07479133231777184,0.2620859090188619,-0.34783642415596766,0.11697987897600103,0.03744073379789016,0.4355217579821396,0.4312802177850428,0.2506160100541515,0.34019857959297795,0.26503353482035885,FALSE,FALSE,TRUE,FALSE,NS,Alcohol Catabolic Process,GO:BP
GOBP_CALCINEURIN_MEDIATED_SIGNALING,11,0.018575088784145117,-0.42283097131005876,-0.09687175941928793,0.015396965921522631,0.5790800260233351,0.4337858550851977,0.23048796911818675,0.12639767446086247,0.11222391060791809,0.8587350260785557,FALSE,FALSE,FALSE,FALSE,NS,Calcineurin Mediated Signaling,GO:BP
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,11,0.096898994226562285,0.3359834082267542,-0.2738506740407881,0.05425966139353635,0.11674459744153794,0.43345016123685975,0.43121781497005407,0.2920381452295355,0.22187870926652656,0.4345493349212801,FALSE,FALSE,TRUE,FALSE,NS,Plasma Lipoprotein Particle Clearance,GO:BP
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,10,0.014790801450294018,-0.31097387173396673,-0.3017577197149644,0.08935342025715745,0.09926271314743315,0.4333156705091435,0.00651680358908264,0.11153929059052892,0.2850799598680738,0.4002355290116727,FALSE,FALSE,FALSE,FALSE,NS,Protein N Linked Glycosylation,GO:BP
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING,11,0.07905890903177999,0.3880919460767369,-0.18950916004147944,0.026175394182029653,0.27777904367803763,0.4318901253203828,0.4084256589570414,0.25694145435328497,0.1519917888836522,0.6547917376010034,FALSE,FALSE,TRUE,FALSE,NS,DNA Integrity Checkpoint Signaling,GO:BP
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,11,0.1004318768805815,-0.2889733840304183,0.3207742827514691,0.09787152791536535,0.06612762878805552,0.4317426978568497,0.43115670999414785,0.29865299190073974,0.3022911376393022,0.3442212469236005,FALSE,FALSE,TRUE,FALSE,NS,Disruption Of Anatomical Structure In Anot...,GO:BP
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,12,0.05505241732026519,0.4018069424631479,-0.15668093200190206,0.01620721684506236,0.3487800837434728,0.4312745453473554,0.39491056324469814,0.21996574702138005,0.11523661936366789,0.6962732835380341,FALSE,FALSE,TRUE,FALSE,NS,Tetrapyrrole Metabolic Process,GO:BP
GOBP_GLUCOSE_CATABOLIC_PROCESS,17,0.029309635385728464,-0.29523916334884764,0.31436101609375877,0.035747082256781894,0.025355256200267556,0.43126443397807335,0.43105242069640326,0.16135172321912272,0.1769074354866877,0.22650695538905682,FALSE,FALSE,TRUE,FALSE,NS,Glucose Catabolic Process,GO:BP
