gene,logFC_A,logFC_TO,pi_A,pi_TO,pi_int,sig_cat,reversed,quadrant
CLINT1,-0.312602044818036,-0.00907444827374349,0.4807067783937529,0.999529409306176,0.980118652025928,NS,FALSE,Q3
GANAB,0.21319005370232,-0.0410323274018296,0.40703232370583514,0.977693363812684,0.3401404424183215,NS,TRUE,Q2
SSPN,-0.161656276027657,-0.314229188912599,0.7108167453129144,0.10406112273886634,0.6231199950369233,NS,FALSE,Q3
MVP,-0.23437596066697,0.433856829423419,0.8677355051607409,0.31141729419149816,0.8812821829388708,NS,TRUE,Q4
LTBP3,0.394446849346423,-0.0780447535274504,0.36247054051766153,0.967866048409324,0.957127321815015,NS,TRUE,Q2
LASP1,0.00352466190110334,0.143445303420311,0.9999639776576368,0.901134061827908,0.535028645429038,NS,FALSE,Q1
PTGR1,-0.284164757827703,0.273417489333465,0.6985760673208362,0.6510392625377386,0.9835073020577944,NS,TRUE,Q4
KPNB1,-0.269184778393434,0.0103656973712702,0.15282284307850522,0.9986398473058766,0.3541903022260432,NS,TRUE,Q4
NUMA1,-0.0430071395022296,-0.00141064952827819,0.9868456384774524,0.9999854669595512,0.9616733174092912,NS,FALSE,Q3
PSME4,-0.184499827230761,0.0832294451330924,0.8513422826017365,0.9623406174698024,0.5757200932288354,NS,TRUE,Q4
SLMAP,0.108094388218685,0.044126183163673,0.908076745870786,0.9840980459880334,0.5939917893732954,NS,FALSE,Q1
EMC2,-0.729474847641935,0.145007341163652,0.00170252018483261,0.8521346060294336,0.9559718383971068,Sig Young only,TRUE,Q4
PSMD6,-0.286164700240668,-0.0632374600932302,0.4241401078765637,0.9691949480942488,0.8688294045698015,NS,FALSE,Q3
ABRAXAS2,0.146772489356309,-0.0158389602218172,0.7312502932724699,0.9970871224829756,0.9729985517063464,NS,TRUE,Q2
SEPTIN2,0.2299075169805,-0.0402713712397009,0.4181288522576474,0.981612342729009,0.8816581143718566,NS,TRUE,Q2
KARS1,0.0594311626224453,-0.104212783700422,0.9535843472667664,0.8060199835327216,0.9104937693431576,NS,TRUE,Q2
EIF4H,0.054118307475008,-0.191975536569672,0.9728097159426188,0.5229536237462828,0.9609120657483669,NS,TRUE,Q2
EEA1,-0.181354419865404,0.0354328422907706,0.7417802380201141,0.9892723121129172,0.5976829939261183,NS,TRUE,Q4
PDIA6,0.110465713211664,0.0476975957615835,0.8724378366820172,0.9755439997838538,0.8275575880315038,NS,FALSE,Q1
PAFAH1B3,0.128884420964351,-0.0221200508323243,0.9210514889820844,0.9974300910313056,0.99042606890875,NS,TRUE,Q2
PLCL1,-0.0542479073620861,0.100921302815239,0.9918025563808784,0.9594907361872332,0.9636530531265312,NS,TRUE,Q4
PDK1,0.0269687977782667,-0.0624364602646672,0.996471439909432,0.9764911768763408,0.9753855051902072,NS,TRUE,Q2
PDK2,-0.122370315110992,-0.07733972847711,0.9500409509871084,0.9735852153994884,0.916647781210625,NS,FALSE,Q3
PEA15,-0.511711897646361,-0.157865614419247,0.4934883355726958,0.846193761491623,0.8935070119315115,NS,FALSE,Q3
PGM5,0.50445212310699,-0.0733131110428182,0.04353899051602919,0.9618253405498975,0.7710418453929708,Sig Young only,TRUE,Q2
PLEC,-0.955839555262628,-0.15877899083301,4.269708629501378e-7,0.8100292037686799,0.31388490803370905,Sig Young only,FALSE,Q3
PPP2R5A,-0.29843874604687,0.00448944269131957,0.5736858555665365,0.999897655992926,0.6814703365221835,NS,TRUE,Q4
PPA1,0.237867132552473,-0.0428844950307727,0.4295084572076394,0.9810867793865256,0.9011609007652877,NS,TRUE,Q2
PTGES3,0.166235266876395,-0.0678641459639202,0.7450119438549151,0.9557243358224544,0.9763054067155704,NS,TRUE,Q2
STK38,0.00470075498588685,-0.110379884677833,0.9999259590709144,0.9311875957297966,0.9002952271935004,NS,TRUE,Q2
NONO,0.0153514383194953,0.0321192332504836,0.9981818767835466,0.9900656012957404,0.8127715239332118,NS,FALSE,Q1
PTPA,0.128144637889807,-0.0296030663667359,0.9158933400562824,0.9944023050185606,0.8942964016648808,NS,TRUE,Q2
RAB35,-0.163550629201293,0.250876669393664,0.8627250216700802,0.5104304618898864,0.8274694098295754,NS,TRUE,Q4
TMED2,-0.123529673636035,0.0160623941963038,0.8795547453869558,0.9979518817370822,0.9907248460327704,NS,TRUE,Q4
PCBP1,-0.0917972306819337,0.0408522469187886,0.8882564284210444,0.9773922238605136,0.9163163210785548,NS,TRUE,Q4
PCBP2,-0.00478240479322523,0.072870149999801,0.9997815410157114,0.9210918361673291,0.9128649541486492,NS,TRUE,Q4
ELOC,-0.0999487729789905,0.0482231391460992,0.863177575657491,0.967035773442436,0.9235994768156603,NS,TRUE,Q4
ELOB,-0.277218640939154,0.0579658698791334,0.23118490153478471,0.9587128205837816,0.9016832978639432,NS,TRUE,Q4
UBE3C,0.472340993309704,-0.0657417247660277,0.35155806323999933,0.9731756702247876,0.07955003682767874,NS,TRUE,Q2
DHCR24,-0.595326238298302,0.222168171451841,0.1216261731238188,0.6898712511572646,0.07145830802490867,NS,TRUE,Q4
RSU1,0.297713780921317,-0.080389650093835,0.26941968615369605,0.9316333754124888,0.9911694671262412,NS,TRUE,Q2
PPP1R7,0.156070796281671,-0.203339147370823,0.7787607112520197,0.5550639131263012,0.7861534591015501,NS,TRUE,Q2
SEC23A,0.0537643180106393,0.0770055269739736,0.9728193180771558,0.9287092463627808,0.8232015559192759,NS,FALSE,Q1
MAPRE2,-0.125504069093157,-0.0850770050324385,0.8222866336079946,0.9083203187577664,0.984890636443408,NS,FALSE,Q3
TGFBI,0.277694814157595,-0.450098962526644,0.7530735834140767,0.30929984578979286,0.8237742139248252,NS,TRUE,Q2
TSN,0.24172126559888,-0.272082721471367,0.5140762688907,0.3187048431268841,0.9999909424608407,NS,TRUE,Q2
SF1,-0.0124113863224835,0.051072778961645,0.9995547974425972,0.9892855668432776,0.6361369304957399,NS,TRUE,Q4
TRIP10,0.237037031184489,-0.0624181475047401,0.30995637897021444,0.9430872441501568,0.6444972625233425,NS,TRUE,Q2
MAPRE1,-0.308654075572449,0.14196187321345,0.4323422902946627,0.8237080458403856,0.9879460433798184,NS,TRUE,Q4
TSC22D1,0.302425283535598,-0.271244819806412,0.8555032401284415,0.7707223216094005,0.8680641804338964,NS,TRUE,Q2
ELAVL1,-0.093279090665856,0.00388876978957242,0.9639331571026264,0.9999077118885156,0.8684106730104597,NS,TRUE,Q4
MYLK,-0.307364595375198,-0.739389088270382,0.6442434985797453,0.00659051361043653,0.9997141322277476,Sig Old only,FALSE,Q3
SPEG,-0.782287452043288,-0.0995387202487414,9.570818532438697e-5,0.9250354568098798,0.8642890068459018,Sig Young only,FALSE,Q3
TBCE,0.116015786217792,-0.0717108262671111,0.9326887759267736,0.9581484227671704,0.7678319452904997,NS,TRUE,Q2
UBE2V2,0.0170932958685626,-0.163606095947845,0.9965783386447424,0.49002345347088255,0.9917594397608018,NS,TRUE,Q2
NEDD8,0.0501262697006162,0.0523844097474679,0.9822063908626214,0.9768082441439992,0.9736468542089708,NS,FALSE,Q1
ADIPOQ,0.336235015485165,-0.130161719901221,0.21594773805408032,0.818885262020842,0.47614481276234893,NS,TRUE,Q2
RAB11B,0.0420924175605784,0.0292631768895149,0.9728510998280988,0.9853213027774498,0.9970763040999294,NS,FALSE,Q1
ZYX,-0.130455891809532,0.0935394943685708,0.8065801803362361,0.8868111285443427,0.999832995895698,NS,TRUE,Q4
HSPB2,-0.259003231840573,0.262094954964969,0.51290955036178,0.4242014883670958,0.9797334051732864,NS,TRUE,Q4
ETFDH,0.100780388357208,-0.0206955107428932,0.91839416980226,0.9966489555639788,0.9734970811296944,NS,TRUE,Q2
SEPTIN7,0.0624396166775014,0.106154157185635,0.9644044170211972,0.8611212017681398,0.8928269759513185,NS,FALSE,Q1
ADRM1,-0.130143316185354,-0.11343806650525,0.8644915642915232,0.8790142697079228,0.9519135785925338,NS,FALSE,Q3
DDB1,-0.0102531193449202,0.0254763042328179,0.998605595953652,0.98886225793233,0.7410045048330075,NS,TRUE,Q4
CDC37,0.303177818526088,-0.0114698094813441,0.08021446544721594,0.9983323147513702,0.9942682503884084,NS,TRUE,Q2
DPYSL2,0.376664893966044,0.036371442688754,0.03456943929630651,0.9844061712932376,0.9971194865900502,Sig Young only,FALSE,Q1
SYPL1,-0.224176304903054,-0.0636699363145787,0.5984625761791724,0.9664639000357228,0.3965656860173538,NS,FALSE,Q3
RBBP7,-0.351861440323326,0.105100546089364,0.6083462334588932,0.931501042169732,0.6882684766181153,NS,TRUE,Q4
SGCB,-0.0209921136207676,-0.149842032018153,0.9956100253129198,0.6399308155584765,0.9859019056944536,NS,FALSE,Q3
SGCA,0.109722826611321,-0.125377406571751,0.8586911119553177,0.7728079477834102,0.9988593632672316,NS,TRUE,Q2
FXN,0.621254325371122,-0.145854006316632,0.00176985918910889,0.8032003998400585,0.9990817423810624,Sig Young only,TRUE,Q2
FSCN1,0.139884518242063,0.648474334959865,0.9072513680918632,0.00319999979578303,0.9862987745645708,Sig Old only,FALSE,Q1
DECR1,0.15871762098357,0.0722160057558661,0.7795677015974534,0.9517485718266308,0.9989203440939474,NS,FALSE,Q1
NDUFA5,0.0265257355377244,-0.0349474344641436,0.9956203947764378,0.9908461243673966,0.394900947483125,NS,TRUE,Q2
CLPP,0.0142901971177665,-0.0323478276864684,0.9993030456525978,0.9950343571917232,0.9020769688885932,NS,TRUE,Q2
TST,0.470469453161066,-0.173120626822801,0.03861436100786059,0.7155512747021174,0.9215116383691118,Sig Young only,TRUE,Q2
KYAT1,-0.161222131907035,-0.32660192970615,0.8410009608678165,0.29267868445206546,0.9291893465465476,NS,FALSE,Q3
GUK1,0.102591554219673,-0.00325945426157226,0.9699097051044544,0.999938016092586,0.8526525365044068,NS,TRUE,Q2
HAGH,0.212150384465851,-0.182843086447786,0.47496448957815,0.5260124743173809,0.9927164185150912,NS,TRUE,Q2
NDUFA9,0.00458142769263503,-0.0386272414431232,0.9998837601965817,0.9893831672048884,0.3867185162374692,NS,TRUE,Q2
PHKG1,-0.204795589306393,0.160684997421171,0.4525338504752827,0.5823794273683424,0.997030432633048,NS,TRUE,Q4
PPP1R3A,-0.495125210356917,0.180739578346987,0.01014754924968027,0.6357229239264809,0.904991882212456,Sig Young only,TRUE,Q4
HADH,0.350399530563966,-0.113329998640229,0.05966541007650477,0.8109474882180588,0.9740828297345898,NS,TRUE,Q2
UGP2,-0.168831699100387,0.0416168585635894,0.6503676788585295,0.9796444213970942,0.9081078271737488,NS,TRUE,Q4
TXNRD1,0.0787100440744659,-0.148313917199857,0.921405702552844,0.6314103605029234,0.9197871099888408,NS,TRUE,Q2
IMMT,0.0915246170739685,-0.0466802961393604,0.9011174532297204,0.9729167771935824,0.882601818872341,NS,TRUE,Q2
IAH1,-0.00307491128415904,-0.0239595677381494,0.9999294387715733,0.9946745764060562,0.9579889366311456,NS,FALSE,Q3
KLHL40,-1.02904874521439,0.336158789928561,3.587987147803351e-4,0.5452788381761582,0.9880472560548498,Sig Young only,TRUE,Q4
TKFC,0.209968815281204,-0.0874200746677225,0.8305661822525261,0.9485174749266864,0.9928790516663938,NS,TRUE,Q2
TIMM50,0.267282542211184,0.00573980663092044,0.4232199422906333,0.9997527895751508,0.9726689422559276,NS,FALSE,Q1
NADK2,0.393494780938475,-0.100305449097629,0.24720782793533105,0.9214364072313018,0.5921872212626964,NS,TRUE,Q2
FAM98B,-0.203695251324582,-0.00299550055455811,0.6106092484888995,0.9999265503506568,0.6999638738120407,NS,FALSE,Q3
HIKESHI,-0.202268370560663,0.0972254437326967,0.5531163420038845,0.8774655477726583,0.956986114812084,NS,TRUE,Q4
PDLIM3,-0.127760389012796,0.0449357099463725,0.8943641309418547,0.9865550856179912,0.8862429600735049,NS,TRUE,Q4
HSD17B12,0.174748141844098,0.09552624536758,0.8008901410456918,0.9289810452623616,0.9948466527034964,NS,FALSE,Q1
AGK,-0.155632111894906,0.311083832379456,0.8786458247647714,0.36259982883978886,0.7709681594532851,NS,TRUE,Q4
LACTB2,0.273670704060329,-0.0051941416918595,0.4320613809879582,0.99977924694385,0.9665879577939772,NS,TRUE,Q2
DCAF6,0.233651809789642,-0.127630608609802,0.3951354730320847,0.7714941073902308,0.9323724654242898,NS,TRUE,Q2
CAVIN4,-0.049074975937355,0.012936799127548,0.9827551224367084,0.9987317892124964,0.9942950559003756,NS,TRUE,Q4
FLG2,-0.361395755841961,0.224324618338134,0.7329501741862485,0.8711938544466153,0.7323190682623809,NS,TRUE,Q4
RABL3,-0.0386465256137818,-0.0949706194751005,0.9912524269964318,0.924754188398008,0.7909078100693482,NS,FALSE,Q3
COQ5,0.605864555515662,-0.0720198802284564,0.00558063902647507,0.9621867323937902,0.9609388203225796,Sig Young only,TRUE,Q2
NOMO2,-0.300934033568296,0.0937885703059536,0.36075991222483894,0.9136726050170714,0.27286567705912634,NS,TRUE,Q4
PITRM1,0.450743297918507,0.031268229873028,0.27295950202264047,0.9955681979804692,0.928214028133434,NS,FALSE,Q1
WDR44,-0.00225271338543465,0.0778789194923881,0.999985110041782,0.9647232273972852,0.9267954657215284,NS,TRUE,Q4
COA6,-0.0755920587972057,0.0111973109061587,0.9605296131245395,0.99913314469531,0.539679307850005,NS,TRUE,Q4
TOR1AIP1,-0.237869005624059,-0.210011611444596,0.7549455731263713,0.6929304838642977,0.4277559850494345,NS,FALSE,Q3
GNAS,-0.164175289663635,-0.309224691133139,0.7607446858839342,0.1954026633510395,0.7601508052430328,NS,FALSE,Q3
TTC38,0.149549365125726,0.0971687755107347,0.9494839019708252,0.9607983209185402,0.9617850317583184,NS,FALSE,Q1
C6orf136,-0.279997390821876,-0.552602026763374,0.80742476749692,0.2815417002618393,0.7188521780598308,NS,FALSE,Q3
HP1BP3,-0.0578679177105137,0.123964940679024,0.985151999962497,0.88826921265898,0.9428261443172606,NS,TRUE,Q4
IBA57,0.659858802424019,-0.10420872291354,0.0248979535648293,0.9365472388115732,0.9750111064975664,Sig Young only,TRUE,Q2
UBR4,-4.655072974522e-4,-0.0470040021982641,0.9999988388971734,0.9767173047532828,0.8475362569735041,NS,FALSE,Q3
DCAF8,-0.114389967348757,0.099124882374646,0.906602325427441,0.9127624892283888,0.9992536830550698,NS,TRUE,Q4
DDI2,-1.14961205002167,0.142218629535972,1.1935287893029515e-4,0.928085670991695,0.4132912435805334,Sig Young only,TRUE,Q4
MICOS10,-1.32388267205993,0.161606067266259,3.2491786983047905e-8,0.8688626373839189,0.33701814814243264,Sig Young only,TRUE,Q4
LYRM7,0.13508834484508,-0.210915383996337,0.8814058104277548,0.6373140421523414,0.9998617796304198,NS,TRUE,Q2
OBSCN,-1.03561866529287,0.0451533108784368,6.063410535664594e-8,0.987801121885319,0.6204867221962013,Sig Young only,TRUE,Q4
MYOM3,-1.30519173124125,-0.0327257847879494,1.9650658027415764e-6,0.996497573432668,0.8368582784225213,Sig Young only,FALSE,Q3
PDE4DIP,-0.291451554812419,0.242101061335511,0.6985005788121598,0.7526573761404699,0.9989633235541197,NS,TRUE,Q4
BROX,0.127451599677766,0.00111081272016023,0.9223635395875928,0.9999925139644406,0.6125969601013106,NS,FALSE,Q1
LYPLAL1,-0.328244591961273,-0.0372436149607012,0.7212204665645275,0.9917766814861037,0.6250312749071476,NS,FALSE,Q3
SYPL2,-0.322266295460835,-0.293047246824216,0.3036921596095191,0.3082481416399716,0.9888931368085252,NS,FALSE,Q3
ECPAS,-0.0291986940006446,-0.0833173659797453,0.9894159980610656,0.8730523029280344,0.2320321316681475,NS,FALSE,Q3
MICOS13,-0.432530172320725,0.0909696846347998,0.17704360270230457,0.9470505120127448,0.973226491590141,NS,TRUE,Q4
RNF123,-0.139938167312508,-0.259084262722233,0.7971559621052982,0.26730001355916,0.5597855845643682,NS,FALSE,Q3
TMEM198,-0.149207271829077,-0.142725220117569,0.8938387228983069,0.8847078228872823,0.6741086741364507,NS,FALSE,Q3
CRYBG3,-1.20908737358034,-0.236661086179261,0.00704751319779221,0.8754700308339188,0.9113480497491144,Sig Young only,FALSE,Q3
NXN,0.587158272603258,-0.0543330465729355,8.312758277813242e-4,0.9709199954262848,0.9264098696034108,Sig Young only,TRUE,Q2
PTRHD1,-0.294967535178721,0.0551852801999324,0.3425232856704066,0.9742087200537852,0.9974184439259752,NS,TRUE,Q4
ABLIM2,-0.606224808471914,-0.0882207153632333,0.08486748353293258,0.962486452824038,0.5004781312127909,NS,FALSE,Q3
LAMTOR1,0.556436452695079,1.2990842289539e-4,0.01257489976159865,0.9999998672641968,0.2261412969230005,Sig Young only,FALSE,Q1
DHRS7B,-0.786352721389765,-0.126757331746408,7.024118390035895e-5,0.876715282160032,0.767940542327301,Sig Young only,FALSE,Q3
TWF2,-0.118742677646686,0.263961464571917,0.9149048225063596,0.4824901891265316,0.200997334574564,NS,TRUE,Q4
ETFRF1,-0.159255712650733,-0.201564936601351,0.8911413769837884,0.776837215684231,0.97206970670218,NS,FALSE,Q3
RAB12,0.172550599602282,-0.129294730070143,0.7623174719748269,0.8353570055374654,0.9508278606639016,NS,TRUE,Q2
DENND5A,0.235644373868528,-0.17597279838002,0.6850761542099187,0.7518278302439351,0.8942660249369804,NS,TRUE,Q2
RCSD1,0.14631547900871,-0.100720073613726,0.8086112087058471,0.8971895501089401,0.9598541872659488,NS,TRUE,Q2
SLC25A24,-0.114459422198784,0.229670169454565,0.8629033760457766,0.3592946417770468,0.902700531906604,NS,TRUE,Q4
HIBCH,0.268133381370951,0.178398084638875,0.6190056926566968,0.799046978108428,0.9976725951180248,NS,FALSE,Q1
CAVIN1,0.102422487982416,-0.0291271583034245,0.8806143621310399,0.9906835385784112,0.65881420057618,NS,TRUE,Q2
MRPL54,0.0468256204136601,0.0630932752948254,0.993319114132302,0.9797633583058868,0.734196885398317,NS,FALSE,Q1
LPCAT3,-0.46918263968259,-0.110633990430493,0.26128104038761063,0.9291845063153028,0.9474564771337078,NS,FALSE,Q3
TATDN1,0.2905048712589,-0.109431152885847,0.4826378506507986,0.9082706870050224,0.877411044637748,NS,TRUE,Q2
SFXN4,-0.44668043775841,0.169219218879597,0.30119236076261513,0.8010040475319561,0.16540526578091008,NS,TRUE,Q4
FAHD1,0.159182484626033,-0.0525707743330592,0.7839407060751235,0.9754715244222596,0.956237465102592,NS,TRUE,Q2
LMOD2,-2.26365521350751,0.156542519718908,1.3478844454499364e-12,0.9468090549552608,0.36413056630712726,Sig Young only,TRUE,Q4
SLC27A1,0.415324903194461,-0.352279242391511,0.2079517836567848,0.15785663786301582,0.41222017846264736,NS,TRUE,Q2
CCDC137,-0.941026970102879,-0.216380249465857,0.06420669479482884,0.8976803396573899,0.00184310954309169,Interaction,FALSE,Q3
CORO6,-0.61210428584133,0.17138735198477,0.09378092884312608,0.8722105166222409,0.9225909959589864,NS,TRUE,Q4
TMEM205,-0.371350915562111,-0.0993017852437532,0.11404333561862544,0.8981837775604856,0.9969153010030282,NS,FALSE,Q3
DHRS11,0.101913589653844,0.179509659119272,0.9666105053420144,0.7883847381638001,0.03462570905620475,Interaction,FALSE,Q1
APOOL,0.0831519594181529,-0.0862526086045179,0.9375314957444322,0.918743511505806,0.9997304280971492,NS,TRUE,Q2
NAPRT,-0.00703757043486064,0.0105576023236509,0.9998559465915384,0.999606168836658,0.5489175926578022,NS,TRUE,Q4
HSDL2,0.300343163831105,-0.0916946079192371,0.24717857813818067,0.9073984768366272,0.9341839645756111,NS,TRUE,Q2
KYAT3,-0.169893014548823,-0.129049224951977,0.8786484149003511,0.9042172676530532,0.9913073593622722,NS,FALSE,Q3
TRIM72,-0.00501715673139103,0.0700392115469768,0.9997049386721468,0.906953288532175,0.994906120060548,NS,TRUE,Q4
UBN2,-0.227847849469466,0.234694208481706,0.8893148954114234,0.8608033726736787,0.00749539020521791,Interaction,TRUE,Q4
TOM1L2,0.203988186200657,-0.156807361952254,0.505982718788806,0.6196291553314944,0.6878251543073757,NS,TRUE,Q2
XIRP1,-0.732651476669243,0.433615827414272,0.03897664810987698,0.33431771688509015,2.323398530468897e-5,Interaction,TRUE,Q4
VPS13C,-0.211280387971566,0.0138226529852297,0.7302811735369686,0.9987013417536964,0.905349036097672,NS,TRUE,Q4
UBE2R2,0.0871804216698315,0.00143333270047208,0.9627370858290458,0.9999889025387576,0.96092845216651,NS,FALSE,Q1
SND1,-0.203025914929679,0.276442264082366,0.7141522034510015,0.36142440830187417,0.2551461626140472,NS,TRUE,Q4
TRMT10C,0.308248565553487,0.0196123406346516,0.2810837188418319,0.9965239153489922,0.9896238823985768,NS,FALSE,Q1
BZW1,-1.0035138129552,0.0381842066063101,6.56183274756235e-5,0.9938278664367408,0.9979175388676148,Sig Young only,TRUE,Q4
EIF3M,-0.33850273118491,0.0547677390631947,0.19289296444443244,0.9713387636304291,0.9099517924924928,NS,TRUE,Q4
COPS6,-0.0140403307771138,-0.0352075760445416,0.9980217402100076,0.9838593284733153,0.9513566297250864,NS,FALSE,Q3
CHMP1B,-0.162986479682342,-0.0824774722776276,0.8382383189978816,0.9534578087178364,0.981903672776116,NS,FALSE,Q3
ERMP1,-0.210103590656898,-0.0691482111864854,0.9406436829345972,0.9807526339873448,0.8380597455653755,NS,FALSE,Q3
MRPL21,0.0448065545363967,-0.297115768211192,0.9947491138926076,0.630405405852499,0.59107006686126,NS,TRUE,Q2
DGLUCY,0.101640873165312,-0.0327576964080869,0.9347499785887868,0.9928839841304978,0.7386764997511015,NS,TRUE,Q2
MYH14,0.214883272203021,-0.00288317138338101,0.676192144810113,0.9999474108963832,0.7787148213361322,NS,TRUE,Q2
SZRD1,0.0817165747749904,-0.0478774786220342,0.9597683601386656,0.9834214172004112,0.8562161737284083,NS,TRUE,Q2
MAVS,0.378420028680566,-0.162729792297178,0.03547134566362839,0.609523923184446,0.16475407239115294,Sig Young only,TRUE,Q2
