uniprot_id,gene,contrast,flag,classification
Q93100,PHKB,Training_Young,never_sig,NS
Q969M7,UBE2F,Training_Young,never_sig,NS
Q969Q0,RPL36AL,Training_Young,never_sig,NS
Q969T9,WBP2,Training_Young,robust,Robust
Q969X5,ERGIC1,Training_Young,never_sig,NS
Q969Z3,MTARC2,Training_Young,never_sig,NS
Q96A26,FAM162A,Training_Young,never_sig,NS
Q96A33,CCDC47,Training_Young,never_sig,NS
Q96A57,TMEM230,Training_Young,never_sig,NS
Q96AB3,ISOC2,Training_Young,never_sig,NS
Q96AC1,FERMT2,Training_Young,never_sig,NS
Q96AE4,FUBP1,Training_Young,never_sig,NS
Q96AG3,SLC25A46,Training_Young,imputation_masked,Conditional
Q96AN5,TMEM143,Training_Young,robust,Robust
Q96AQ6,PBXIP1,Training_Young,never_sig,NS
Q96BW5,PTER,Training_Young,never_sig,NS
Q96C00,ZBTB9,Training_Young,never_sig,NS
Q96C01,FAM136A,Training_Young,never_sig,NS
Q96C11,FGGY,Training_Young,never_sig,NS
Q96C23,GALM,Training_Young,never_sig,NS
Q96C86,DCPS,Training_Young,never_sig,NS
Q96C90,PPP1R14B,Training_Young,robust,Robust
Q96CM8,ACSF2,Training_Young,never_sig,NS
Q96CN7,ISOC1,Training_Young,imputation_masked,Conditional
Q96CT7,CCDC124,Training_Young,never_sig,NS
Q96CV9,OPTN,Training_Young,never_sig,NS
Q96CW1,AP2M1,Training_Young,never_sig,NS
Q96CX2,KCTD12,Training_Young,never_sig,NS
Q96DB5,RMDN1,Training_Young,never_sig,NS
Q96DC8,ECHDC3,Training_Young,never_sig,NS
Q96DE0,NUDT16,Training_Young,imputation_dependent,Conditional
Q96DG6,CMBL,Training_Young,never_sig,NS
Q96DH6,MSI2,Training_Young,never_sig,NS
Q96DV4,MRPL38,Training_Young,never_sig,NS
Q96E11,MRRF,Training_Young,imputation_dependent,Conditional
Q96EL3,MRPL53,Training_Young,never_sig,NS
Q96EP5,DAZAP1,Training_Young,never_sig,NS
Q96EY1,DNAJA3,Training_Young,never_sig,NS
Q96EY7,PTCD3,Training_Young,never_sig,NS
Q96EY8,MMAB,Training_Young,never_sig,NS
Q96FJ2,DYNLL2,Training_Young,never_sig,NS
Q96FQ6,S100A16,Training_Young,never_sig,NS
Q96FV2,SCRN2,Training_Young,never_sig,NS
Q96FW1,OTUB1,Training_Young,never_sig,NS
Q96FZ7,CHMP6,Training_Young,never_sig,NS
Q96GD0,PDXP,Training_Young,never_sig,NS
Q96GG9,DCUN1D1,Training_Young,never_sig,NS
Q96GK7,FAHD2A,Training_Young,never_sig,NS
Q96H20,SNF8,Training_Young,never_sig,NS
Q96HC4,PDLIM5,Training_Young,never_sig,NS
Q96HD1,CRELD1,Training_Young,never_sig,NS
Q96HE7,ERO1A,Training_Young,never_sig,NS
Q96HN2,AHCYL2,Training_Young,never_sig,NS
Q96HS1,PGAM5,Training_Young,never_sig,NS
Q96HY6,DDRGK1,Training_Young,never_sig,NS
Q96I23,PYURF,Training_Young,never_sig,NS
Q96I99,SUCLG2,Training_Young,never_sig,NS
Q96IU4,ABHD14B,Training_Young,never_sig,NS
Q96IV0,NGLY1,Training_Young,never_sig,NS
Q96JJ7,TMX3,Training_Young,never_sig,NS
Q96K17,BTF3L4,Training_Young,never_sig,NS
Q96K76,USP47,Training_Young,never_sig,NS
Q96KP4,CNDP2,Training_Young,never_sig,NS
Q96L96,ALPK3,Training_Young,never_sig,NS
Q96MF2,STAC3,Training_Young,never_sig,NS
Q96MF6,COQ10A,Training_Young,never_sig,NS
Q96MG2,JSRP1,Training_Young,never_sig,NS
Q96PE7,MCEE,Training_Young,never_sig,NS
Q96PU8,QKI,Training_Young,never_sig,NS
Q96Q06,PLIN4,Training_Young,imputation_dependent,Conditional
Q96Q83,ALKBH3,Training_Young,never_sig,NS
Q96QK1,VPS35,Training_Young,never_sig,NS
Q96QR8,PURB,Training_Young,never_sig,NS
Q96RK4,BBS4,Training_Young,never_sig,NS
Q96RL7,VPS13A,Training_Young,never_sig,NS
Q96RP9,GFM1,Training_Young,never_sig,NS
Q96RQ3,MCCC1,Training_Young,never_sig,NS
Q96S19,METTL26,Training_Young,never_sig,NS
Q96S66,CLCC1,Training_Young,never_sig,NS
Q96S96,PEBP4,Training_Young,imputation_dependent,Conditional
Q96S99,PLEKHF1,Training_Young,robust,Robust
Q99417,MYCBP,Training_Young,never_sig,NS
Q99426,TBCB,Training_Young,imputation_dependent,Conditional
Q99436,PSMB7,Training_Young,never_sig,NS
Q99447,PCYT2,Training_Young,never_sig,NS
Q99460,PSMD1,Training_Young,never_sig,NS
Q99471,PFDN5,Training_Young,never_sig,NS
Q99487,PAFAH2,Training_Young,never_sig,NS
Q99497,PARK7,Training_Young,never_sig,NS
Q99536,VAT1,Training_Young,never_sig,NS
Q99541,PLIN2,Training_Young,never_sig,NS
Q99584,S100A13,Training_Young,robust,Robust
Q99598,TSNAX,Training_Young,never_sig,NS
Q99613,EIF3C,Training_Young,never_sig,NS
Q99623,PHB2,Training_Young,never_sig,NS
Q99627,COPS8,Training_Young,never_sig,NS
Q99643,SDHC,Training_Young,never_sig,NS
Q99653,CHP1,Training_Young,never_sig,NS
Q99714,HSD17B10,Training_Young,never_sig,NS
Q99733,NAP1L4,Training_Young,never_sig,NS
Q99735,MGST2,Training_Young,never_sig,NS
Q99757,TXN2,Training_Young,never_sig,NS
Q99766,DMAC2L,Training_Young,never_sig,NS
Q99798,ACO2,Training_Young,never_sig,NS
Q99807,COQ7,Training_Young,never_sig,NS
Q99808,SLC29A1,Training_Young,never_sig,NS
Q99816,TSG101,Training_Young,never_sig,NS
Q99829,CPNE1,Training_Young,never_sig,NS
Q99832,CCT7,Training_Young,robust,Robust
Q99873,PRMT1,Training_Young,never_sig,NS
Q9BPW8,NIPSNAP1,Training_Young,never_sig,NS
Q9BPX5,ARPC5L,Training_Young,never_sig,NS
Q9BPX6,MICU1,Training_Young,never_sig,NS
Q9BQ69,MACROD1,Training_Young,never_sig,NS
Q9BQA1,WDR77,Training_Young,never_sig,NS
Q9BQE5,APOL2,Training_Young,never_sig,NS
Q9BQS8,FYCO1,Training_Young,never_sig,NS
Q9BR39,JPH2,Training_Young,robust,Robust
Q9BR76,CORO1B,Training_Young,never_sig,NS
Q9BRA2,TXNDC17,Training_Young,never_sig,NS
Q9BRC7,PLCD4,Training_Young,never_sig,NS
Q9BRF8,CPPED1,Training_Young,never_sig,NS
Q9BRG1,VPS25,Training_Young,never_sig,NS
Q9BRT3,MIEN1,Training_Young,never_sig,NS
Q9BRX2,PELO,Training_Young,never_sig,NS
Q9BRX8,PRXL2A,Training_Young,never_sig,NS
Q9BS26,ERP44,Training_Young,never_sig,NS
Q9BS40,LXN,Training_Young,never_sig,NS
Q9BS92,NIPSNAP3B,Training_Young,never_sig,NS
Q9BSD7,NTPCR,Training_Young,never_sig,NS
Q9BSE5,AGMAT,Training_Young,never_sig,NS
Q9BSH4,TACO1,Training_Young,never_sig,NS
Q9BSJ8,ESYT1,Training_Young,never_sig,NS
Q9BSL1,UBAC1,Training_Young,never_sig,NS
Q9BT78,COPS4,Training_Young,never_sig,NS
Q9BTE1,DCTN5,Training_Young,imputation_masked,Conditional
Q9BTE6,AARSD1,Training_Young,never_sig,NS
Q9BTV4,TMEM43,Training_Young,never_sig,NS
Q9BTZ2,DHRS4,Training_Young,never_sig,NS
Q9BUB7,TMEM70,Training_Young,never_sig,NS
Q9BUF5,TUBB6,Training_Young,robust,Robust
Q9BUK0,CHCHD7,Training_Young,never_sig,NS
Q9BUR5,APOO,Training_Young,never_sig,NS
Q9BV20,MRI1,Training_Young,never_sig,NS
Q9BV23,ABHD6,Training_Young,never_sig,NS
Q9BV57,ADI1,Training_Young,never_sig,NS
Q9BV79,MECR,Training_Young,never_sig,NS
Q9BV86,NTMT1,Training_Young,never_sig,NS
Q9BVC6,TMEM109,Training_Young,never_sig,NS
Q9BVK6,TMED9,Training_Young,never_sig,NS
Q9BVV7,TIMM21,Training_Young,never_sig,NS
Q9BW30,TPPP3,Training_Young,never_sig,NS
Q9BW91,NUDT9,Training_Young,never_sig,NS
Q9BWH2,FUNDC2,Training_Young,never_sig,NS
Q9BX66,SORBS1,Training_Young,imputation_dependent,Conditional
Q9BX68,HINT2,Training_Young,never_sig,NS
Q9BXB4,OSBPL11,Training_Young,never_sig,NS
Q9BXI3,NT5C1A,Training_Young,never_sig,NS
Q9BXJ8,TMEM120A,Training_Young,never_sig,NS
Q9BXJ9,NAA15,Training_Young,never_sig,NS
Q9BXK5,BCL2L13,Training_Young,never_sig,NS
Q9BXS5,AP1M1,Training_Young,robust,Robust
Q9BXW6,OSBPL1A,Training_Young,never_sig,NS
Q9BXW7,HDHD5,Training_Young,never_sig,NS
Q9BY44,EIF2A,Training_Young,never_sig,NS
Q9BYD1,MRPL13,Training_Young,never_sig,NS
Q9BYD2,MRPL9,Training_Young,never_sig,NS
Q9BYD3,MRPL4,Training_Young,never_sig,NS
Q9BYD6,MRPL1,Training_Young,never_sig,NS
Q9BYT8,NLN,Training_Young,never_sig,NS
Q9BYV2,TRIM54,Training_Young,never_sig,NS
Q9BYV7,BCO2,Training_Young,never_sig,NS
Q9BZE1,MRPL37,Training_Young,never_sig,NS
Q9BZE9,ASPSCR1,Training_Young,imputation_dependent,Conditional
Q9BZL1,UBL5,Training_Young,imputation_dependent,Conditional
Q9BZQ8,NIBAN1,Training_Young,robust,Robust
Q9BZV1,UBXN6,Training_Young,never_sig,NS
Q9C0C9,UBE2O,Training_Young,never_sig,NS
Q9C0E8,LNPK,Training_Young,never_sig,NS
Q9GZP4,PITHD1,Training_Young,never_sig,NS
Q9GZT3,SLIRP,Training_Young,never_sig,NS
Q9GZT8,NIF3L1,Training_Young,imputation_dependent,Conditional
Q9GZT9,EGLN1,Training_Young,never_sig,NS
Q9GZV1,ANKRD2,Training_Young,never_sig,NS
Q9GZZ1,NAA50,Training_Young,never_sig,NS
Q9H061,TMEM126A,Training_Young,never_sig,NS
Q9H074,PAIP1,Training_Young,never_sig,NS
Q9H078,CLPB,Training_Young,never_sig,NS
Q9H0E2,TOLLIP,Training_Young,never_sig,NS
Q9H0N5,PCBD2,Training_Young,never_sig,NS
Q9H0P0,NT5C3A,Training_Young,never_sig,NS
Q9H0R4,HDHD2,Training_Young,never_sig,NS
Q9H0U4,RAB1B,Training_Young,never_sig,NS
Q9H0W9,C11orf54,Training_Young,never_sig,NS
Q9H1E3,NUCKS1,Training_Young,never_sig,NS
Q9H1E5,TMX4,Training_Young,never_sig,NS
Q9H1R3,MYLK2,Training_Young,never_sig,NS
Q9H223,EHD4,Training_Young,never_sig,NS
Q9H299,SH3BGRL3,Training_Young,never_sig,NS
Q9H2G2,SLK,Training_Young,never_sig,NS
Q9H2H8,PPIL3,Training_Young,never_sig,NS
Q9H2I8,LRMDA,Training_Young,never_sig,NS
Q9H2S6,TNMD,Training_Young,never_sig,NS
Q9H2U2,PPA2,Training_Young,never_sig,NS
Q9H2W6,MRPL46,Training_Young,never_sig,NS
Q9H330,TMEM245,Training_Young,never_sig,NS
Q9H3H3,C11orf68,Training_Young,never_sig,NS
Q9H3K2,GHITM,Training_Young,never_sig,NS
Q9H3K6,BOLA2,Training_Young,robust,Robust
Q9H3N1,TMX1,Training_Young,never_sig,NS
Q9H444,CHMP4B,Training_Young,never_sig,NS
Q9H477,RBKS,Training_Young,never_sig,NS
Q9H479,FN3K,Training_Young,never_sig,NS
Q9H496,TOR1AIP2,Training_Young,never_sig,NS
Q9H4A4,RNPEP,Training_Young,never_sig,NS
Q9H4G4,GLIPR2,Training_Young,imputation_dependent,Conditional
Q9H4M9,EHD1,Training_Young,never_sig,NS
Q9H6F2,TMEM38A,Training_Young,never_sig,NS
Q9H6K4,OPA3,Training_Young,never_sig,NS
Q9H773,DCTPP1,Training_Young,never_sig,NS
Q9H7C9,AAMDC,Training_Young,imputation_dependent,Conditional
Q9H7Z7,PTGES2,Training_Young,never_sig,NS
Q9H832,UBE2Z,Training_Young,never_sig,NS
Q9H845,ACAD9,Training_Young,never_sig,NS
Q9H8H3,METTL7A,Training_Young,never_sig,NS
Q9H8M1,COQ10B,Training_Young,never_sig,NS
Q9H8S9,MOB1A,Training_Young,never_sig,NS
Q9H8Y8,GORASP2,Training_Young,never_sig,NS
Q9H910,JPT2,Training_Young,imputation_masked,Conditional
Q9H987,SYNPO2L,Training_Young,never_sig,NS
Q9H993,ARMT1,Training_Young,never_sig,NS
Q9H9A6,LRRC40,Training_Young,never_sig,NS
Q9H9B4,SFXN1,Training_Young,never_sig,NS
Q9H9P8,L2HGDH,Training_Young,never_sig,NS
Q9H9Q2,COPS7B,Training_Young,never_sig,NS
Q9HA64,FN3KRP,Training_Young,never_sig,NS
Q9HA65,TBC1D17,Training_Young,never_sig,NS
Q9HA77,CARS2,Training_Young,never_sig,NS
Q9HB71,CACYBP,Training_Young,never_sig,NS
Q9HBH5,RDH14,Training_Young,never_sig,NS
Q9HBI1,PARVB,Training_Young,never_sig,NS
Q9HBL0,TNS1,Training_Young,never_sig,NS
Q9HBL7,PLGRKT,Training_Young,never_sig,NS
Q9HC38,GLOD4,Training_Young,never_sig,NS
Q9HCC0,MCCC2,Training_Young,never_sig,NS
Q9HCP6,HHATL,Training_Young,never_sig,NS
Q9HCU5,PREB,Training_Young,never_sig,NS
Q9HD33,MRPL47,Training_Young,never_sig,NS
Q9HDC5,JPH1,Training_Young,never_sig,NS
Q9HDC9,APMAP,Training_Young,imputation_dependent,Conditional
Q9NNW7,TXNRD2,Training_Young,never_sig,NS
Q9NP72,RAB18,Training_Young,never_sig,NS
Q9NP74,PALMD,Training_Young,never_sig,NS
Q9NP77,SSU72,Training_Young,robust,Robust
Q9NP79,VTA1,Training_Young,never_sig,NS
Q9NP81,SARS2,Training_Young,never_sig,NS
Q9NP97,DYNLRB1,Training_Young,never_sig,NS
Q9NP98,MYOZ1,Training_Young,never_sig,NS
Q9NPC6,MYOZ2,Training_Young,never_sig,NS
Q9NPF4,OSGEP,Training_Young,never_sig,NS
Q9NPJ3,ACOT13,Training_Young,never_sig,NS
Q9NQ50,MRPL40,Training_Young,never_sig,NS
Q9NQ88,TIGAR,Training_Young,never_sig,NS
Q9NQC3,RTN4,Training_Young,never_sig,NS
Q9NQE9,HINT3,Training_Young,never_sig,NS
Q9NQP4,PFDN4,Training_Young,never_sig,NS
Q9NQR4,NIT2,Training_Young,never_sig,NS
Q9NQW7,XPNPEP1,Training_Young,never_sig,NS
Q9NQX3,GPHN,Training_Young,never_sig,NS
Q9NR12,PDLIM7,Training_Young,never_sig,NS
Q9NR19,ACSS2,Training_Young,robust,Robust
Q9NR28,DIABLO,Training_Young,never_sig,NS
Q9NR31,SAR1A,Training_Young,never_sig,NS
Q9NR46,SH3GLB2,Training_Young,never_sig,NS
Q9NR50,EIF2B3,Training_Young,never_sig,NS
Q9NR56,MBNL1,Training_Young,never_sig,NS
Q9NRG7,SDR39U1,Training_Young,never_sig,NS
Q9NRN7,AASDHPPT,Training_Young,never_sig,NS
Q9NRP0,OSTC,Training_Young,never_sig,NS
Q9NRP2,CMC2,Training_Young,never_sig,NS
Q9NRV9,HEBP1,Training_Young,never_sig,NS
Q9NRX4,PHPT1,Training_Young,never_sig,NS
Q9NS69,TOMM22,Training_Young,robust,Robust
Q9NS86,LANCL2,Training_Young,imputation_dependent,Conditional
Q9NSD9,FARSB,Training_Young,robust,Robust
Q9NSE4,IARS2,Training_Young,never_sig,NS
Q9NTG7,SIRT3,Training_Young,never_sig,NS
Q9NTJ4,MAN2C1,Training_Young,never_sig,NS
Q9NTK5,OLA1,Training_Young,never_sig,NS
Q9NTM9,CUTC,Training_Young,never_sig,NS
Q9NUB1,ACSS1,Training_Young,never_sig,NS
Q9NUJ1,ABHD10,Training_Young,never_sig,NS
Q9NUU7,DDX19A,Training_Young,never_sig,NS
Q9NVA2,SEPTIN11,Training_Young,never_sig,NS
Q9NVD7,PARVA,Training_Young,never_sig,NS
Q9NVE7,PANK4,Training_Young,never_sig,NS
Q9NVH1,DNAJC11,Training_Young,never_sig,NS
Q9NVH6,TMLHE,Training_Young,never_sig,NS
Q9NVI7,ATAD3A,Training_Young,never_sig,NS
Q9NVJ2,ARL8B,Training_Young,never_sig,NS
Q9NVS2,MRPS18A,Training_Young,never_sig,NS
Q9NVS9,PNPO,Training_Young,never_sig,NS
Q9NWU1,OXSM,Training_Young,never_sig,NS
Q9NWU5,MRPL22,Training_Young,never_sig,NS
Q9NWV4,CZIB,Training_Young,imputation_dependent,Conditional
Q9NWV8,BABAM1,Training_Young,never_sig,NS
Q9NX14,NDUFB11,Training_Young,never_sig,NS
Q9NX40,OCIAD1,Training_Young,never_sig,NS
Q9NX47,MARCHF5,Training_Young,never_sig,NS
Q9NX63,CHCHD3,Training_Young,never_sig,NS
Q9NXA8,SIRT5,Training_Young,never_sig,NS
Q9NXR7,BABAM2,Training_Young,never_sig,NS
Q9NY33,DPP3,Training_Young,robust,Robust
Q9NY65,TUBA8,Training_Young,never_sig,NS
Q9NYL2,MAP3K20,Training_Young,never_sig,NS
Q9NYU2,UGGT1,Training_Young,never_sig,NS
Q9NZ01,TECR,Training_Young,never_sig,NS
Q9NZ08,ERAP1,Training_Young,never_sig,NS
Q9NZ45,CISD1,Training_Young,never_sig,NS
Q9NZA1,CLIC5,Training_Young,never_sig,NS
Q9NZB2,FAM120A,Training_Young,never_sig,NS
Q9NZD2,GLTP,Training_Young,never_sig,NS
Q9NZJ6,COQ3,Training_Young,never_sig,NS
Q9NZL4,HSPBP1,Training_Young,never_sig,NS
Q9NZL9,MAT2B,Training_Young,never_sig,NS
Q9NZM1,MYOF,Training_Young,never_sig,NS
Q9NZN4,EHD2,Training_Young,imputation_dependent,Conditional
Q9NZQ9,TMOD4,Training_Young,never_sig,NS
Q9NZU5,LMCD1,Training_Young,never_sig,NS
Q9NZZ3,CHMP5,Training_Young,never_sig,NS
Q9P003,CNIH4,Training_Young,never_sig,NS
Q9P032,NDUFAF4,Training_Young,never_sig,NS
Q9P0I2,EMC3,Training_Young,never_sig,NS
Q9P0J0,NDUFA13,Training_Young,never_sig,NS
Q9P0J1,PDP1,Training_Young,never_sig,NS
Q9P0J6,MRPL36,Training_Young,never_sig,NS
Q9P0L0,VAPA,Training_Young,never_sig,NS
Q9P0P0,RNF181,Training_Young,never_sig,NS
Q9P2J5,LARS1,Training_Young,never_sig,NS
Q9P2R7,SUCLA2,Training_Young,never_sig,NS
Q9P2T1,GMPR2,Training_Young,never_sig,NS
Q9P2X0,DPM3,Training_Young,never_sig,NS
Q9P2X3,IMPACT,Training_Young,never_sig,NS
Q9UBB4,ATXN10,Training_Young,never_sig,NS
Q9UBC2,EPS15L1,Training_Young,never_sig,NS
Q9UBE0,SAE1,Training_Young,never_sig,NS
Q9UBF6,RNF7,Training_Young,robust,Robust
Q9UBF9,MYOT,Training_Young,never_sig,NS
Q9UBI6,GNG12,Training_Young,never_sig,NS
Q9UBQ0,VPS29,Training_Young,never_sig,NS
Q9UBQ5,EIF3K,Training_Young,never_sig,NS
Q9UBQ7,GRHPR,Training_Young,never_sig,NS
Q9UBR2,CTSZ,Training_Young,never_sig,NS
Q9UBT2,UBA2,Training_Young,never_sig,NS
Q9UBW8,COPS7A,Training_Young,never_sig,NS
Q9UBY9,HSPB7,Training_Young,robust,Robust
Q9UDT6,CLIP2,Training_Young,never_sig,NS
Q9UDW1,UQCR10,Training_Young,never_sig,NS
Q9UDY4,DNAJB4,Training_Young,never_sig,NS
Q9UFN0,NIPSNAP3A,Training_Young,never_sig,NS
Q9UGI8,TES,Training_Young,never_sig,NS
Q9UGL1,KDM5B,Training_Young,never_sig,NS
Q9UGM6,WARS2,Training_Young,never_sig,NS
Q9UH92,MLX,Training_Young,never_sig,NS
Q9UHD8,SEPTIN9,Training_Young,never_sig,NS
Q9UHD9,UBQLN2,Training_Young,never_sig,NS
Q9UHG3,PCYOX1,Training_Young,never_sig,NS
Q9UHL4,DPP7,Training_Young,imputation_dependent,Conditional
Q9UHP9,SMPX,Training_Young,never_sig,NS
Q9UHQ4,BCAP29,Training_Young,never_sig,NS
Q9UHQ9,CYB5R1,Training_Young,never_sig,NS
Q9UHV9,PFDN2,Training_Young,never_sig,NS
Q9UHX1,PUF60,Training_Young,never_sig,NS
Q9UHY7,ENOPH1,Training_Young,never_sig,NS
Q9UI09,NDUFA12,Training_Young,imputation_dependent,Conditional
Q9UI10,EIF2B4,Training_Young,never_sig,NS
Q9UI12,ATP6V1H,Training_Young,never_sig,NS
Q9UI30,TRMT112,Training_Young,never_sig,NS
Q9UIA9,XPO7,Training_Young,never_sig,NS
Q9UIC8,LCMT1,Training_Young,never_sig,NS
Q9UII2,ATP5IF1,Training_Young,never_sig,NS
Q9UIJ7,AK3,Training_Young,never_sig,NS
Q9UJ70,NAGK,Training_Young,never_sig,NS
Q9UJS0,SLC25A13,Training_Young,never_sig,NS
Q9UJU6,DBNL,Training_Young,never_sig,NS
Q9UJW0,DCTN4,Training_Young,imputation_dependent,Conditional
Q9UJY1,HSPB8,Training_Young,never_sig,NS
Q9UJZ1,STOML2,Training_Young,never_sig,NS
Q9UK41,VPS28,Training_Young,never_sig,NS
Q9UK76,JPT1,Training_Young,never_sig,NS
Q9UKG1,APPL1,Training_Young,imputation_dependent,Conditional
Q9UKS6,PACSIN3,Training_Young,never_sig,NS
Q9UKU7,ACAD8,Training_Young,never_sig,NS
Q9UKV8,AGO2,Training_Young,never_sig,NS
Q9UKX2,MYH2,Training_Young,never_sig,NS
Q9UKX3,MYH13,Training_Young,never_sig,NS
Q9UKY7,CDV3,Training_Young,never_sig,NS
Q9UL25,RAB21,Training_Young,never_sig,NS
Q9UL46,PSME2,Training_Young,robust,Robust
Q9ULA0,DNPEP,Training_Young,never_sig,NS
Q9ULC4,MCTS1,Training_Young,never_sig,NS
Q9ULP9,TBC1D24,Training_Young,never_sig,NS
Q9UM00,TMCO1,Training_Young,never_sig,NS
Q9UM22,EPDR1,Training_Young,never_sig,NS
Q9UM54,MYO6,Training_Young,never_sig,NS
Q9UMS0,NFU1,Training_Young,imputation_dependent,Conditional
Q9UMS6,SYNPO2,Training_Young,never_sig,NS
Q9UMX0,UBQLN1,Training_Young,never_sig,NS
Q9UMY4,SNX12,Training_Young,never_sig,NS
Q9UN36,NDRG2,Training_Young,never_sig,NS
Q9UN37,VPS4A,Training_Young,never_sig,NS
Q9UN86,G3BP2,Training_Young,never_sig,NS
Q9UNE7,STUB1,Training_Young,never_sig,NS
Q9UNF0,PACSIN2,Training_Young,never_sig,NS
Q9UNH7,SNX6,Training_Young,never_sig,NS
Q9UNM6,PSMD13,Training_Young,never_sig,NS
Q9UNS2,COPS3,Training_Young,never_sig,NS
Q9UNZ2,NSFL1C,Training_Young,never_sig,NS
Q9UPN7,PPP6R1,Training_Young,imputation_dependent,Conditional
Q9UPQ0,LIMCH1,Training_Young,never_sig,NS
Q9UPU5,USP24,Training_Young,never_sig,NS
Q9UPY8,MAPRE3,Training_Young,never_sig,NS
Q9UQ80,PA2G4,Training_Young,never_sig,NS
Q9UQM7,CAMK2A,Training_Young,never_sig,NS
Q9UQN3,CHMP2B,Training_Young,never_sig,NS
Q9Y224,RTRAF,Training_Young,never_sig,NS
Q9Y230,RUVBL2,Training_Young,never_sig,NS
Q9Y235,APOBEC2,Training_Young,never_sig,NS
Q9Y237,PIN4,Training_Young,never_sig,NS
Q9Y262,EIF3L,Training_Young,never_sig,NS
Q9Y263,PLAA,Training_Young,never_sig,NS
Q9Y266,NUDC,Training_Young,never_sig,NS
Q9Y276,BCS1L,Training_Young,never_sig,NS
Q9Y277,VDAC3,Training_Young,robust,Robust
Q9Y281,CFL2,Training_Young,never_sig,NS
Q9Y285,FARSA,Training_Young,robust,Robust
Q9Y2B0,CNPY2,Training_Young,never_sig,NS
Q9Y2H6,FNDC3A,Training_Young,never_sig,NS
Q9Y2J8,PADI2,Training_Young,robust,Robust
Q9Y2Q3,GSTK1,Training_Young,never_sig,NS
Q9Y2Q5,LAMTOR2,Training_Young,never_sig,NS
Q9Y2Q9,MRPS35,Training_Young,never_sig,NS
Q9Y2R0,COA3,Training_Young,never_sig,NS
Q9Y2S6,TMA7,Training_Young,never_sig,NS
Q9Y2Z0,SUGT1,Training_Young,never_sig,NS
Q9Y2Z9,COQ6,Training_Young,never_sig,NS
Q9Y305,ACOT9,Training_Young,never_sig,NS
Q9Y316,MEMO1,Training_Young,never_sig,NS
Q9Y320,TMX2,Training_Young,robust,Robust
Q9Y371,SH3GLB1,Training_Young,never_sig,NS
Q9Y376,CAB39,Training_Young,never_sig,NS
Q9Y383,LUC7L2,Training_Young,never_sig,NS
Q9Y394,DHRS7,Training_Young,never_sig,NS
Q9Y3A3,MOB4,Training_Young,never_sig,NS
Q9Y3A5,SBDS,Training_Young,never_sig,NS
Q9Y3B7,MRPL11,Training_Young,never_sig,NS
Q9Y3C6,PPIL1,Training_Young,never_sig,NS
Q9Y3D2,MSRB2,Training_Young,never_sig,NS
Q9Y3D6,FIS1,Training_Young,never_sig,NS
Q9Y3F4,STRAP,Training_Young,never_sig,NS
Q9Y3I0,RTCB,Training_Young,robust,Robust
Q9Y3U8,RPL36,Training_Young,never_sig,NS
Q9Y3Z3,SAMHD1,Training_Young,never_sig,NS
Q9Y450,HBS1L,Training_Young,never_sig,NS
Q9Y490,TLN1,Training_Young,never_sig,NS
Q9Y4E8,USP15,Training_Young,never_sig,NS
Q9Y4G6,TLN2,Training_Young,never_sig,NS
Q9Y4J8,DTNA,Training_Young,never_sig,NS
Q9Y4L1,HYOU1,Training_Young,imputation_dependent,Conditional
Q9Y4W6,AFG3L2,Training_Young,never_sig,NS
Q9Y4X5,ARIH1,Training_Young,never_sig,NS
Q9Y508,RNF114,Training_Young,never_sig,NS
Q9Y512,SAMM50,Training_Young,never_sig,NS
Q9Y570,PPME1,Training_Young,never_sig,NS
Q9Y5J7,TIMM9,Training_Young,never_sig,NS
Q9Y5J9,TIMM8B,Training_Young,never_sig,NS
Q9Y5K5,UCHL5,Training_Young,never_sig,NS
Q9Y5L4,TIMM13,Training_Young,never_sig,NS
Q9Y5M8,SRPRB,Training_Young,never_sig,NS
Q9Y5P6,GMPPB,Training_Young,never_sig,NS
Q9Y5U8,MPC1,Training_Young,never_sig,NS
Q9Y5X3,SNX5,Training_Young,never_sig,NS
Q9Y5Z4,HEBP2,Training_Young,never_sig,NS
Q9Y5Z7,HCFC2,Training_Young,never_sig,NS
Q9Y613,FHOD1,Training_Young,never_sig,NS
Q9Y623,MYH4,Training_Young,never_sig,NS
Q9Y676,MRPS18B,Training_Young,never_sig,NS
Q9Y678,COPG1,Training_Young,never_sig,NS
Q9Y696,CLIC4,Training_Young,never_sig,NS
Q9Y697,NFS1,Training_Young,never_sig,NS
Q9Y6A9,SPCS1,Training_Young,never_sig,NS
Q9Y6B6,SAR1B,Training_Young,never_sig,NS
Q9Y6C9,MTCH2,Training_Young,never_sig,NS
Q9Y6E2,BZW2,Training_Young,never_sig,NS
Q9Y6G9,DYNC1LI1,Training_Young,robust,Robust
Q9Y6H1,CHCHD2,Training_Young,never_sig,NS
Q9Y6M9,NDUFB9,Training_Young,robust,Robust
Q9Y6N1,COX11,Training_Young,never_sig,NS
Q9Y6N5,SQOR,Training_Young,never_sig,NS
Q9Y6P5,SESN1,Training_Young,never_sig,NS
Q9Y6Y8,SEC23IP,Training_Young,never_sig,NS
A0A0U1RRL7,MMP24OS,Training_Old,never_sig,NS
A0FGR8,ESYT2,Training_Old,never_sig,NS
A1L0T0,ILVBL,Training_Old,never_sig,NS
A1L4K1,FSD2,Training_Old,never_sig,NS
