uniprot_id,contrast,max_rank_shift,min_rank,max_rank,sensitive,gene
Q07021,Aging,793,696,1489,TRUE,C1QBP
P61619,Aging,1282,821,2103,TRUE,SEC61A1
Q9BVC6,Aging,461,822,1283,TRUE,TMEM109
Q15185,Aging,339,509,848,TRUE,PTGES3
Q99832,Aging,387,720,1107,TRUE,CCT7
O60662,Aging,1440,674,2114,TRUE,KLHL41
Q8TB37,Aging,920,826,1746,TRUE,NUBPL
Q8TEA8,Aging,386,518,904,TRUE,DTD1
P30049,Aging,800,569,1369,TRUE,ATP5F1D
P22314,Aging,1046,141,1187,TRUE,UBA1
P30043,Aging,1307,210,1517,TRUE,BLVRB
Q969M7,Aging,624,705,1329,TRUE,UBE2F
Q9UKV8,Aging,514,318,832,TRUE,AGO2
P50416,Aging,1089,833,1922,TRUE,CPT1A
Q8N5M9,Aging,1308,799,2107,TRUE,JAGN1
P68371,Aging,1284,376,1660,TRUE,TUBB4B
Q9NWV8,Aging,976,836,1812,TRUE,BABAM1
Q13505,Aging,1255,619,1874,TRUE,MTX1
Q14108,Aging,646,192,838,TRUE,SCARB2
O94905,Aging,900,702,1602,TRUE,ERLIN2
P22033,Aging,340,500,840,TRUE,MMUT
P49588,Aging,664,177,841,TRUE,AARS1
Q9NSE4,Aging,476,366,842,TRUE,IARS2
O00232,Aging,500,843,1343,TRUE,PSMD12
Q86V81,Aging,1048,844,1892,TRUE,ALYREF
O95571,Aging,1825,289,2114,TRUE,ETHE1
P30101,Aging,400,829,1229,TRUE,PDIA3
Q96HY6,Aging,1016,847,1863,TRUE,DDRGK1
P02462,Aging,1171,819,1990,TRUE,COL4A1
P04899,Aging,679,260,939,TRUE,GNAI2
Q9BRF8,Aging,1189,850,2039,TRUE,CPPED1
Q00765,Aging,1069,555,1624,TRUE,REEP5
Q9UBC2,Aging,980,852,1832,TRUE,EPS15L1
P29992,Aging,873,853,1726,TRUE,GNA11
Q8TB22,Aging,1163,854,2017,TRUE,SPATA20
Q15942,Aging,1592,375,1967,TRUE,ZYX
Q13162,Aging,935,856,1791,TRUE,PRDX4
P63244,Aging,503,816,1319,TRUE,RACK1
Q9UPQ0,Aging,322,772,1094,TRUE,LIMCH1
Q9NX40,Aging,646,213,859,TRUE,OCIAD1
Q9Y5K5,Aging,750,860,1610,TRUE,UCHL5
Q9H299,Aging,397,464,861,TRUE,SH3BGRL3
Q9Y3D2,Aging,627,757,1384,TRUE,MSRB2
Q7Z406,Aging,226,646,872,TRUE,MYH14
Q709C8,Aging,1099,864,1963,TRUE,VPS13C
P08123,Aging,1245,865,2110,TRUE,COL1A2
Q99447,Aging,656,210,866,TRUE,PCYT2
P35908,Aging,1261,826,2087,TRUE,KRT2
Q01469,Aging,408,556,964,TRUE,FABP5
P23284,Aging,612,257,869,TRUE,PPIB
Q96FQ6,Aging,1100,862,1962,TRUE,S100A16
Q9NVE7,Aging,589,282,871,TRUE,PANK4
Q9NVH1,Aging,427,445,872,TRUE,DNAJC11
Q9UBF9,Aging,1313,753,2066,TRUE,MYOT
O75323,Aging,1450,158,1608,TRUE,NIPSNAP2
P33176,Aging,508,496,1004,TRUE,KIF5B
P11277,Aging,715,851,1566,TRUE,SPTB
P06703,Aging,1305,751,2056,TRUE,S100A6
Q8WY91,Aging,191,753,944,TRUE,THAP4
P62834,Aging,649,659,1308,TRUE,RAP1A
Q92667,Aging,462,625,1087,TRUE,AKAP1
P05387,Aging,932,783,1715,TRUE,RPLP2
Q00610,Aging,332,882,1214,TRUE,CLTC
P21810,Aging,467,416,883,TRUE,BGN
P21266,Aging,1268,639,1907,TRUE,GSTM3
P31949,Aging,304,581,885,TRUE,S100A11
Q9UGL1,Aging,580,886,1466,TRUE,KDM5B
O75348,Aging,492,395,887,TRUE,ATP6V1G1
Q13347,Aging,669,888,1557,TRUE,EIF3I
P31415,Aging,1322,493,1815,TRUE,CASQ1
P39687,Aging,442,885,1327,TRUE,ANP32A
Q86YB7,Aging,504,387,891,TRUE,ECHDC2
P07195,Aging,367,855,1222,TRUE,LDHB
Q99417,Aging,953,893,1846,TRUE,MYCBP
O75822,Aging,310,731,1041,TRUE,EIF3J
A0A0U1RRL7,Aging,571,703,1274,TRUE,MMP24OS
Q10567,Aging,874,896,1770,TRUE,AP1B1
Q92945,Aging,360,623,983,TRUE,KHSRP
Q9UHX1,Aging,1152,898,2050,TRUE,PUF60
O75947,Aging,1328,455,1783,TRUE,ATP5PD
Q96QK1,Aging,656,244,900,TRUE,VPS35
Q12931,Aging,695,206,901,TRUE,TRAP1
Q8IWW8,Aging,199,703,902,TRUE,ADHFE1
Q02543,Aging,1044,903,1947,TRUE,RPL18A
A5YM72,Aging,1025,904,1929,TRUE,CARNS1
P13535,Aging,1191,892,2083,TRUE,MYH8
Q9BXB4,Aging,1153,906,2059,TRUE,OSBPL11
Q9Y5Z7,Aging,167,897,1064,TRUE,HCFC2
Q99829,Aging,666,883,1549,TRUE,CPNE1
Q86TC9,Aging,904,909,1813,TRUE,MYPN
Q96RL7,Aging,884,845,1729,TRUE,VPS13A
P62258,Aging,1719,94,1813,TRUE,YWHAE
P35754,Aging,994,870,1864,TRUE,GLRX
P35611,Aging,508,631,1139,TRUE,ADD1
O14732,Aging,611,864,1475,TRUE,IMPA2
P39023,Aging,1159,915,2074,TRUE,RPL3
P62913,Aging,740,916,1656,TRUE,RPL11
Q9UHP9,Aging,1048,733,1781,TRUE,SMPX
Q9P0J6,Aging,741,793,1534,TRUE,MRPL36
Q8N5M1,Aging,542,377,919,TRUE,ATPAF2
Q13555,Aging,273,905,1178,TRUE,CAMK2G
P21695,Aging,1125,517,1642,TRUE,GPD1
P10176,Aging,157,769,926,TRUE,COX8A
P52815,Aging,495,750,1245,TRUE,MRPL12
Q9BTV4,Aging,459,924,1383,TRUE,TMEM43
Q00872,Aging,1354,735,2089,TRUE,MYBPC1
P13164,Aging,469,697,1166,TRUE,IFITM1
P14550,Aging,1625,201,1826,TRUE,AKR1A1
P34949,Aging,361,828,1189,TRUE,MPI
P00568,Aging,1076,508,1584,TRUE,AK1
Q15365,Aging,535,551,1086,TRUE,PCBP1
P04843,Aging,412,783,1195,TRUE,RPN1
P60900,Aging,510,638,1148,TRUE,PSMA6
O43181,Aging,1131,819,1950,TRUE,NDUFS4
Q9ULA0,Aging,406,722,1128,TRUE,DNPEP
P41236,Aging,643,292,935,TRUE,PPP1R2
P62249,Aging,748,776,1524,TRUE,RPS16
P35659,Aging,840,937,1777,TRUE,DEK
Q9GZT8,Aging,918,629,1547,TRUE,NIF3L1
Q9Y5J7,Aging,365,574,939,TRUE,TIMM9
Q9Y6Y8,Aging,1052,940,1992,TRUE,SEC23IP
O75223,Aging,502,745,1247,TRUE,GGCT
P27816,Aging,630,844,1474,TRUE,MAP4
Q8WUM4,Aging,838,105,943,TRUE,PDCD6IP
P60891,Aging,625,933,1558,TRUE,PRPS1
L0R6Q1,Aging,669,945,1614,TRUE,SLC35A4
Q9HB71,Aging,140,806,946,TRUE,CACYBP
Q05519,Aging,1080,947,2027,TRUE,SRSF11
P27105,Aging,644,304,948,TRUE,STOM
P08559,Aging,904,523,1427,TRUE,PDHA1
P60660,Aging,1395,686,2081,TRUE,MYL6
Q9UFN0,Aging,220,951,1171,TRUE,NIPSNAP3A
Q15075,Aging,757,952,1709,TRUE,EEA1
Q9GZT9,Aging,771,655,1426,TRUE,EGLN1
P09488,Aging,1133,954,2087,TRUE,GSTM1
Q96AB3,Aging,801,180,981,TRUE,ISOC2
Q96HS1,Aging,296,827,1123,TRUE,PGAM5
O43760,Aging,799,957,1756,TRUE,SYNGR2
P36507,Aging,642,316,958,TRUE,MAP2K2
Q6JBY9,Aging,742,217,959,TRUE,RCSD1
Q8N766,Aging,820,960,1780,TRUE,EMC1
P22234,Aging,1721,373,2094,TRUE,PAICS
Q13057,Aging,871,927,1798,TRUE,COASY
Q8NBS9,Aging,301,662,963,TRUE,TXNDC5
Q5XPI4,Aging,1186,669,1855,TRUE,RNF123
O60763,Aging,750,355,1105,TRUE,USO1
P15531,Aging,477,559,1036,TRUE,NME1
Q8TB45,Aging,619,949,1568,TRUE,DEPTOR
Q9Y230,Aging,232,769,1001,TRUE,RUVBL2
Q9Y262,Aging,753,969,1722,TRUE,EIF3L
P06454,Aging,633,738,1371,TRUE,PTMA
Q16586,Aging,618,381,999,TRUE,SGCA
Q13526,Aging,361,972,1333,TRUE,PIN1
A1L0T0,Aging,1031,973,2004,TRUE,ILVBL
P14543,Aging,1064,974,2038,TRUE,NID1
O43920,Aging,428,641,1069,TRUE,NDUFS5
Q03252,Aging,781,976,1757,TRUE,LMNB2
Q6IQ22,Aging,719,258,977,TRUE,RAB12
P48047,Aging,1525,437,1962,TRUE,ATP5PO
O94919,Aging,509,863,1372,TRUE,ENDOD1
P02763,Aging,171,948,1119,TRUE,ORM1
P61088,Aging,688,425,1113,TRUE,UBE2N
P00966,Aging,360,894,1254,TRUE,ASS1
Q9NPC6,Aging,1058,983,2041,TRUE,MYOZ2
P49354,Aging,732,984,1716,TRUE,FNTA
Q13283,Aging,1033,985,2018,TRUE,G3BP1
Q13153,Aging,765,986,1751,TRUE,PAK1
Q9NQR4,Aging,1524,400,1924,TRUE,NIT2
P61803,Aging,512,476,988,TRUE,DAD1
Q5JWF2,Aging,915,814,1729,TRUE,GNAS
P31689,Aging,739,907,1646,TRUE,DNAJA1
Q10713,Aging,1014,991,2005,TRUE,PMPCA
Q7KZF4,Aging,1054,857,1911,TRUE,SND1
P14735,Aging,1090,929,2019,TRUE,IDE
Q99426,Aging,887,107,994,TRUE,TBCB
Q96GD0,Aging,505,683,1188,TRUE,PDXP
P02649,Aging,378,786,1164,TRUE,APOE
P50914,Aging,774,997,1771,TRUE,RPL14
Q04828,Aging,787,896,1683,TRUE,AKR1C1
Q96FZ7,Aging,396,603,999,TRUE,CHMP6
Q9UHQ4,Aging,554,1000,1554,TRUE,BCAP29
P30626,Aging,652,349,1001,TRUE,SRI
O43837,Aging,590,510,1100,TRUE,IDH3B
Q9UHL4,Aging,681,963,1644,TRUE,DPP7
P60174,Aging,1052,551,1603,TRUE,TPI1
Q15121,Aging,920,1005,1925,TRUE,PEA15
Q99584,Aging,1100,943,2043,TRUE,S100A13
P10768,Aging,1010,760,1770,TRUE,ESD
P02766,Aging,668,448,1116,TRUE,TTR
P29692,Aging,343,666,1009,TRUE,EEF1D
Q9Y285,Aging,664,346,1010,TRUE,FARSA
O00303,Aging,789,222,1011,TRUE,EIF3F
P51553,Aging,530,536,1066,TRUE,IDH3G
Q9BTE6,Aging,673,1013,1686,TRUE,AARSD1
Q14914,Aging,867,1014,1881,TRUE,PTGR1
P84090,Aging,354,762,1116,TRUE,ERH
Q9NVH6,Aging,628,1016,1644,TRUE,TMLHE
Q9NVA2,Aging,492,525,1017,TRUE,SEPTIN11
Q9NUJ1,Aging,537,481,1018,TRUE,ABHD10
P21817,Aging,684,608,1292,TRUE,RYR1
Q9NZ08,Aging,647,1020,1667,TRUE,ERAP1
P63316,Aging,1222,832,2054,TRUE,TNNC1
Q9BXK5,Aging,895,186,1081,TRUE,BCL2L13
Q99816,Aging,930,1023,1953,TRUE,TSG101
P01860,Aging,77,948,1025,TRUE,IGHG3
Q12988,Aging,536,1025,1561,TRUE,HSPB3
P00367,Aging,519,561,1080,TRUE,GLUD1
P49419,Aging,470,557,1027,TRUE,ALDH7A1
Q9HCU5,Aging,379,869,1248,TRUE,PREB
P61956,Aging,757,1029,1786,TRUE,SUMO2
P15121,Aging,1722,332,2054,TRUE,AKR1B1
P50583,Aging,969,1031,2000,TRUE,NUDT2
Q13409,Aging,1050,850,1900,TRUE,DYNC1I2
Q00013,Aging,748,1033,1781,TRUE,MPP1
P40429,Aging,969,913,1882,TRUE,RPL13A
P14923,Aging,1044,1035,2079,TRUE,JUP
Q06323,Aging,800,306,1106,TRUE,PSME1
P54819,Aging,968,315,1283,TRUE,AK2
Q9NP74,Aging,803,235,1038,TRUE,PALMD
Q9UJZ1,Aging,917,122,1039,TRUE,STOML2
O00429,Aging,752,288,1040,TRUE,DNM1L
Q9Y2S6,Aging,720,435,1155,TRUE,TMA7
Q9NQX3,Aging,422,620,1042,TRUE,GPHN
Q92841,Aging,685,358,1043,TRUE,DDX17
P49753,Aging,978,439,1417,TRUE,ACOT2
P56211,Aging,433,1045,1478,TRUE,ARPP19
O75688,Aging,383,663,1046,TRUE,PPM1B
Q9BSJ8,Aging,708,994,1702,TRUE,ESYT1
P32119,Aging,1602,209,1811,TRUE,PRDX2
O75153,Aging,521,678,1199,TRUE,CLUH
O75915,Aging,1098,336,1434,TRUE,ARL6IP5
O95376,Aging,964,1051,2015,TRUE,ARIH2
P29218,Aging,383,669,1052,TRUE,IMPA1
P35606,Aging,776,1053,1829,TRUE,COPB2
Q16698,Aging,989,590,1579,TRUE,DECR1
Q15746,Aging,862,1021,1883,TRUE,MYLK
Q9Y570,Aging,923,1056,1979,TRUE,PPME1
O94826,Aging,501,556,1057,TRUE,TOMM70
Q14203,Aging,653,405,1058,TRUE,DCTN1
Q6NVY1,Aging,423,853,1276,TRUE,HIBCH
P01619,Aging,316,999,1315,TRUE,IGKV3-20
P31930,Aging,1618,497,2115,TRUE,UQCRC1
P99999,Aging,1147,725,1872,TRUE,CYCS
O95140,Aging,738,325,1063,TRUE,MFN2
P08574,Aging,1561,515,2076,TRUE,CYC1
P50225,Aging,432,833,1265,TRUE,SULT1A1
Q8WTS6,Aging,655,940,1595,TRUE,SETD7
Q6NZI2,Aging,1047,394,1441,TRUE,CAVIN1
Q6P587,Aging,952,116,1068,TRUE,FAHD1
O43678,Aging,808,908,1716,TRUE,NDUFA2
P54652,Aging,321,891,1212,TRUE,HSPA2
P10644,Aging,1393,183,1576,TRUE,PRKAR1A
P08590,Aging,1257,838,2095,TRUE,MYL3
O94903,Aging,950,123,1073,TRUE,PLPBP
O75122,Aging,461,839,1300,TRUE,CLASP2
P19237,Aging,1170,892,2062,TRUE,TNNI1
O94760,Aging,337,1038,1375,TRUE,DDAH1
P30622,Aging,713,846,1559,TRUE,CLIP1
P82979,Aging,876,1078,1954,TRUE,SARNP
P68871,Aging,997,828,1825,TRUE,HBB
P30520,Aging,710,1051,1761,TRUE,ADSS2
Q13683,Aging,879,202,1081,TRUE,ITGA7
Q15084,Aging,1096,351,1447,TRUE,PDIA6
P11047,Aging,838,1083,1921,TRUE,LAMC1
P13796,Aging,912,1074,1986,TRUE,LCP1
O60343,Aging,784,1085,1869,TRUE,TBC1D4
P08294,Aging,401,888,1289,TRUE,SOD3
Q15369,Aging,758,732,1490,TRUE,ELOC
Q9HBL7,Aging,283,805,1088,TRUE,PLGRKT
P62633,Aging,654,435,1089,TRUE,CNBP
P46977,Aging,846,1090,1936,TRUE,STT3A
Q9Y6G9,Aging,403,688,1091,TRUE,DYNC1LI1
O00231,Aging,438,764,1202,TRUE,PSMD11
P69905,Aging,916,903,1819,TRUE,HBA1
P16671,Aging,501,743,1244,TRUE,CD36
P05155,Aging,517,578,1095,TRUE,SERPING1
P62316,Aging,305,791,1096,TRUE,SNRPD2
P62701,Aging,115,1052,1167,TRUE,RPS4X
Q8WW22,Aging,613,1098,1711,TRUE,DNAJA4
Q9Y6C9,Aging,942,449,1391,TRUE,MTCH2
P17612,Aging,1246,246,1492,TRUE,PRKACA
O00748,Aging,251,986,1237,TRUE,CES2
P11441,Aging,755,1102,1857,TRUE,UBL4A
P26373,Aging,444,1103,1547,TRUE,RPL13
Q99436,Aging,632,552,1184,TRUE,PSMB7
Q9UH92,Aging,463,1105,1568,TRUE,MLX
O14818,Aging,642,522,1164,TRUE,PSMA7
Q9Y512,Aging,1413,238,1651,TRUE,SAMM50
P11279,Aging,369,739,1108,TRUE,LAMP1
Q15555,Aging,607,807,1414,TRUE,MAPRE2
P14854,Aging,1113,520,1633,TRUE,COX6B1
Q13418,Aging,915,196,1111,TRUE,ILK
Q9Y676,Aging,673,1112,1785,TRUE,MRPS18B
P51970,Aging,719,946,1665,TRUE,NDUFA8
Q9Y394,Aging,484,795,1279,TRUE,DHRS7
P25705,Aging,1449,390,1839,TRUE,ATP5F1A
O14958,Aging,596,901,1497,TRUE,CASQ2
O75339,Aging,979,1117,2096,TRUE,CILP
P08727,Aging,1088,998,2086,TRUE,KRT19
O14950,Aging,566,553,1119,TRUE,MYL12B
Q9UKY7,Aging,573,1120,1693,TRUE,CDV3
O43708,Aging,520,1121,1641,TRUE,GSTZ1
P50395,Aging,1447,150,1597,TRUE,GDI2
P51114,Aging,478,1123,1601,TRUE,FXR1
O95373,Aging,662,1053,1715,TRUE,IPO7
Q8TCS8,Aging,341,784,1125,TRUE,PNPT1
P45880,Aging,1726,202,1928,TRUE,VDAC2
P51572,Aging,492,696,1188,TRUE,BCAP31
Q6IQ26,Aging,553,688,1241,TRUE,DENND5A
Q13326,Aging,401,728,1129,TRUE,SGCG
Q9NP81,Aging,469,661,1130,TRUE,SARS2
Q8NDY3,Aging,494,883,1377,TRUE,ADPRHL1
P30050,Aging,605,1132,1737,TRUE,RPL12
A6NDG6,Aging,1349,75,1424,TRUE,PGP
P17174,Aging,1710,191,1901,TRUE,GOT1
Q96AN5,Aging,558,577,1135,TRUE,TMEM143
P23368,Aging,451,1136,1587,TRUE,ME2
O60749,Aging,955,928,1883,TRUE,SNX2
P62241,Aging,679,845,1524,TRUE,RPS8
P31948,Aging,1445,139,1584,TRUE,STIP1
P67809,Aging,378,1039,1417,TRUE,YBX1
P40227,Aging,1294,403,1697,TRUE,CCT6A
P36957,Aging,1312,452,1764,TRUE,DLST
Q6NUK1,Aging,1487,542,2029,TRUE,SLC25A24
Q96BW5,Aging,621,1033,1654,TRUE,PTER
P22061,Aging,1307,230,1537,TRUE,PCMT1
Q8WUY1,Aging,926,670,1596,TRUE,THEM6
P30740,Aging,670,525,1195,TRUE,SERPINB1
Q9UQM7,Aging,559,1133,1692,TRUE,CAMK2A
Q16576,Aging,871,1100,1971,TRUE,RBBP7
Q9BXS5,Aging,515,1146,1661,TRUE,AP1M1
P36578,Aging,542,1151,1693,TRUE,RPL4
Q9UQ80,Aging,320,1005,1325,TRUE,PA2G4
Q92616,Aging,868,1153,2021,TRUE,GCN1
Q9Y3A3,Aging,771,1154,1925,TRUE,MOB4
Q99757,Aging,1213,786,1999,TRUE,TXN2
Q9UMS0,Aging,442,714,1156,TRUE,NFU1
P45974,Aging,949,593,1542,TRUE,USP5
P41227,Aging,789,1158,1947,TRUE,NAA10
O60784,Aging,1028,295,1323,TRUE,TOM1
Q9Y3A5,Aging,290,870,1160,TRUE,SBDS
Q16891,Aging,1497,240,1737,TRUE,IMMT
P13611,Aging,460,1162,1622,TRUE,VCAN
Q9P003,Aging,371,1163,1534,TRUE,CNIH4
Q9H3H3,Aging,466,1164,1630,TRUE,C11orf68
Q96EP5,Aging,809,1139,1948,TRUE,DAZAP1
P14406,Aging,402,1079,1481,TRUE,COX7A2
Q13885,Aging,960,443,1403,TRUE,TUBB2A
Q9GZV1,Aging,1203,802,2005,TRUE,ANKRD2
P34896,Aging,523,646,1169,TRUE,SHMT1
Q9H8M1,Aging,653,1097,1750,TRUE,COQ10B
P47897,Aging,1561,512,2073,TRUE,QARS1
Q16773,Aging,757,1172,1929,TRUE,KYAT1
Q9H1E5,Aging,963,1000,1963,TRUE,TMX4
Q9UN37,Aging,872,302,1174,TRUE,VPS4A
Q9UBE0,Aging,764,1175,1939,TRUE,SAE1
Q9Y2Z9,Aging,644,532,1176,TRUE,COQ6
P08865,Aging,111,1082,1193,TRUE,RPSA
Q9BRX2,Aging,643,1178,1821,TRUE,PELO
P55884,Aging,1274,736,2010,TRUE,EIF3B
P40123,Aging,1245,200,1445,TRUE,CAP2
P02511,Aging,1202,392,1594,TRUE,CRYAB
Q9NVS2,Aging,699,1182,1881,TRUE,MRPS18A
Q08357,Aging,935,1159,2094,TRUE,SLC20A2
Q86UE4,Aging,436,1184,1620,TRUE,MTDH
Q5VW32,Aging,396,789,1185,TRUE,BROX
Q9NYU2,Aging,1107,827,1934,TRUE,UGGT1
P03886,Aging,492,1082,1574,TRUE,MT-ND1
O14880,Aging,688,948,1636,TRUE,MGST3
O75764,Aging,526,1057,1583,TRUE,TCEA3
Q9H1R3,Aging,545,1190,1735,TRUE,MYLK2
P11233,Aging,912,279,1191,TRUE,RALA
P27824,Aging,789,588,1377,TRUE,CANX
Q9Y5L4,Aging,824,369,1193,TRUE,TIMM13
P27361,Aging,496,1194,1690,TRUE,MAPK3
Q9Y5M8,Aging,1050,1025,2075,TRUE,SRPRB
P49755,Aging,659,1019,1678,TRUE,TMED10
O00505,Aging,509,1017,1526,TRUE,KPNA3
Q5JTV8,Aging,773,1198,1971,TRUE,TOR1AIP1
Q92575,Aging,414,822,1236,TRUE,UBXN4
P31946,Aging,1517,218,1735,TRUE,YWHAB
P0DMV8,Aging,861,518,1379,TRUE,HSPA1A
Q96AE4,Aging,809,393,1202,TRUE,FUBP1
P33992,Aging,425,1012,1437,TRUE,MCM5
P05783,Aging,955,1076,2031,TRUE,KRT18
Q15435,Aging,1185,20,1205,TRUE,PPP1R7
O95278,Aging,282,1206,1488,TRUE,EPM2A
O75534,Aging,1217,842,2059,TRUE,CSDE1
Q14249,Aging,420,1208,1628,TRUE,ENDOG
P05198,Aging,764,539,1303,TRUE,EIF2S1
Q9P0J0,Aging,715,933,1648,TRUE,NDUFA13
Q9Y6B6,Aging,210,1001,1211,TRUE,SAR1B
P15170,Aging,1006,782,1788,TRUE,GSPT1
Q06830,Aging,1718,363,2081,TRUE,PRDX1
Q8NC51,Aging,1362,652,2014,TRUE,SERBP1
Q13442,Aging,904,368,1272,TRUE,PDAP1
P21964,Aging,812,950,1762,TRUE,COMT
Q13263,Aging,243,980,1223,TRUE,TRIM28
Q15286,Aging,773,1218,1991,TRUE,RAB35
Q13404,Aging,271,948,1219,TRUE,UBE2V1
Q9NR56,Aging,794,926,1720,TRUE,MBNL1
Q66K66,Aging,1034,918,1952,TRUE,TMEM198
P12429,Aging,888,334,1222,TRUE,ANXA3
Q9Y4E8,Aging,1190,438,1628,TRUE,USP15
P14621,Aging,686,746,1432,TRUE,ACYP2
Q9NTG7,Aging,548,677,1225,TRUE,SIRT3
Q9BRC7,Aging,945,281,1226,TRUE,PLCD4
O75306,Aging,717,1032,1749,TRUE,NDUFS2
P82914,Aging,461,1006,1467,TRUE,MRPS15
Q13825,Aging,657,572,1229,TRUE,AUH
Q10589,Aging,762,468,1230,TRUE,BST2
Q9Y376,Aging,1367,138,1505,TRUE,CAB39
P21399,Aging,802,430,1232,TRUE,ACO1
P49257,Aging,1244,774,2018,TRUE,LMAN1
O14983,Aging,769,721,1490,TRUE,ATP2A1
Q15046,Aging,943,292,1235,TRUE,KARS1
Q7LBR1,Aging,749,1007,1756,TRUE,CHMP1B
O95218,Aging,267,1152,1419,TRUE,ZRANB2
P54646,Aging,866,372,1238,TRUE,PRKAA2
Q8WWV3,Aging,402,837,1239,TRUE,RTN4IP1
O15427,Aging,493,1240,1733,TRUE,SLC16A3
P62070,Aging,1073,865,1938,TRUE,RRAS2
O75351,Aging,1206,36,1242,TRUE,VPS4B
P08651,Aging,490,753,1243,TRUE,NFIC
P13797,Aging,475,769,1244,TRUE,PLS3
Q969X5,Aging,706,1245,1951,TRUE,ERGIC1
P00492,Aging,552,1246,1798,TRUE,HPRT1
Q6IPR1,Aging,527,1247,1774,TRUE,ETFRF1
P48637,Aging,1073,175,1248,TRUE,GSS
P61106,Aging,930,992,1922,TRUE,RAB14
O60613,Aging,768,1116,1884,TRUE,SELENOF
Q8IXL7,Aging,849,1235,2084,TRUE,MSRB3
Q13554,Aging,170,1131,1301,TRUE,CAMK2B
Q9NQ88,Aging,611,1019,1630,TRUE,TIGAR
O94874,Aging,835,419,1254,TRUE,UFL1
Q5VWZ2,Aging,780,1244,2024,TRUE,LYPLAL1
Q9H223,Aging,488,1073,1561,TRUE,EHD4
Q99471,Aging,1709,323,2032,TRUE,PFDN5
P55263,Aging,431,1258,1689,TRUE,ADK
Q92747,Aging,957,1114,2071,TRUE,ARPC1A
P52209,Aging,749,511,1260,TRUE,PGD
Q9P032,Aging,587,1261,1848,TRUE,NDUFAF4
Q9UI10,Aging,387,875,1262,TRUE,EIF2B4
Q8IYQ7,Aging,650,1263,1913,TRUE,THNSL1
P09012,Aging,506,758,1264,TRUE,SNRPA
P61224,Aging,249,1016,1265,TRUE,RAP1B
P11217,Aging,1237,506,1743,TRUE,PYGM
P62191,Aging,683,910,1593,TRUE,PSMC1
P61313,Aging,462,882,1344,TRUE,RPL15
Q92791,Aging,591,1232,1823,TRUE,P3H4
P62906,Aging,310,1240,1550,TRUE,RPL10A
O95139,Aging,323,1232,1555,TRUE,NDUFB6
Q9BVV7,Aging,344,928,1272,TRUE,TIMM21
Q00169,Aging,637,1273,1910,TRUE,PITPNA
P54578,Aging,772,502,1274,TRUE,USP14
Q9ULP9,Aging,552,723,1275,TRUE,TBC1D24
P00414,Aging,578,1216,1794,TRUE,MT-CO3
O95299,Aging,465,1086,1551,TRUE,NDUFA10
Q53GQ0,Aging,890,388,1278,TRUE,HSD17B12
P00390,Aging,1041,555,1596,TRUE,GSR
P14649,Aging,156,1277,1433,TRUE,MYL6B
Q9Y3F4,Aging,922,450,1372,TRUE,STRAP
Q96DB5,Aging,1010,272,1282,TRUE,RMDN1
P55042,Aging,552,1283,1835,TRUE,RRAD
Q9UI09,Aging,364,1177,1541,TRUE,NDUFA12
P63241,Aging,1499,461,1960,TRUE,EIF5A
P55290,Aging,817,485,1302,TRUE,CDH13
Q13126,Aging,1016,271,1287,TRUE,MTAP
Q8NE62,Aging,827,1288,2115,TRUE,CHDH
O95394,Aging,757,532,1289,TRUE,PGM3
Q99598,Aging,574,1290,1864,TRUE,TSNAX
O94812,Aging,521,1197,1718,TRUE,BAIAP3
P61077,Aging,324,1055,1379,TRUE,UBE2D3
P48444,Aging,431,862,1293,TRUE,ARCN1
O60936,Aging,981,313,1294,TRUE,NOL3
Q06432,Aging,507,788,1295,TRUE,CACNG1
P14625,Aging,701,737,1438,TRUE,HSP90B1
Q9H0P0,Aging,1445,246,1691,TRUE,NT5C3A
P17931,Aging,400,898,1298,TRUE,LGALS3
P28074,Aging,879,610,1489,TRUE,PSMB5
P30048,Aging,1443,207,1650,TRUE,PRDX3
P62820,Aging,916,385,1301,TRUE,RAB1A
P49591,Aging,889,1036,1925,TRUE,SARS1
Q9BX68,Aging,295,1303,1598,TRUE,HINT2
O15511,Aging,319,985,1304,TRUE,ARPC5
Q9Y2Q3,Aging,794,581,1375,TRUE,GSTK1
Q9H4M9,Aging,1344,321,1665,TRUE,EHD1
Q99460,Aging,704,930,1634,TRUE,PSMD1
Q9Y5U8,Aging,809,579,1388,TRUE,MPC1
Q9UMY4,Aging,366,1309,1675,TRUE,SNX12
P61978,Aging,1148,223,1371,TRUE,HNRNPK
P07437,Aging,1009,386,1395,TRUE,TUBB
P04844,Aging,598,1237,1835,TRUE,RPN2
Q9UPU5,Aging,419,1011,1430,TRUE,USP24
O14556,Aging,389,925,1314,TRUE,GAPDHS
P10301,Aging,885,479,1364,TRUE,RRAS
P07203,Aging,1131,185,1316,TRUE,GPX1
O14521,Aging,665,866,1531,TRUE,SDHD
Q14997,Aging,594,1315,1909,TRUE,PSME4
Q9NNW7,Aging,462,857,1319,TRUE,TXNRD2
Q9NZZ3,Aging,514,1320,1834,TRUE,CHMP5
P62807,Aging,927,1123,2050,TRUE,H2BC4
Q13813,Aging,425,1322,1747,TRUE,SPTAN1
P01591,Aging,484,1180,1664,TRUE,JCHAIN
Q16186,Aging,1294,579,1873,TRUE,ADRM1
Q05086,Aging,638,687,1325,TRUE,UBE3A
